"ｺｰﾄﾞ","勘定科目名"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"
"4111","売上高","7,424,708","6,071,208","616,096","0","2,603,090","2,420,808","1,944,343","2,943,705","3,157,538","3,039,664","3,020,249","2,516,578"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","179,562","133,046","13,717","0","55,629","44,893","28,621","64,449","100,865","102,125","78,983","49,805"
,"純売上高","7,245,146","5,938,162","602,379","0","2,547,461","2,375,915","1,915,722","2,879,256","3,056,673","2,937,539","2,941,266","2,466,773"
"5111","期首たな卸高","1,049,722","952,873","866,859","839,467","835,905","748,158","691,249","670,659","713,877","848,301","704,679","799,216"
"5211","商品仕入高","1,197,418","954,561","129,390","5,519","232,441","271,352","406,653","515,061","642,816","457,041","684,727","290,125"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","952,873","866,859","839,467","835,905","748,158","691,249","670,659","713,877","848,301","704,679","799,216","712,989"
,"当期売上原価","1,294,267","1,040,575","156,782","9,081","320,188","328,261","427,243","471,843","508,392","600,663","590,190","376,352"
,"売上総利益","5,950,879","4,897,587","445,597","-9,081","2,227,273","2,047,654","1,488,479","2,407,413","2,548,281","2,336,876","2,351,076","2,090,421"
"6111","給与手当","1,120,100","1,065,100","709,709","692,585","836,500","768,700","794,730","846,500","626,500","626,500","610,975","838,286"
"6311","雑給","786,962","624,822","429,843","338,790","345,218","421,579","392,893","315,906","343,517","344,263","394,452","333,510"
"6112","旅費交通費","76,680","75,060","20,507","16,754","30,567","29,424","18,629","32,810","35,919","34,814","22,152","21,474"
"6113","広告宣伝費","450,740","449,234","95,774","21,853","146,821","322,741","147,583","227,842","236,547","213,204","202,966","161,054"
"6114","販売促進費","109,573","89,299","15,989","12,000","33,859","16,311","27,105","37,075","37,818","60,623","84,447","62,051"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","739,500","513,751","455,504","306,591","103,178","344,680","301,720","345,286","330,845","397,793","698,194","394,447"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","52,000","52,000","0","0","0","0","0","0","0","0","130,000","0"
"6312","法定福利費","192,697","196,403","159,964","159,964","144,385","132,705","135,298","147,713","114,077","114,077","128,091","156,843"
"6226","厚生費","24,477","66,849","0","0","0","7,250","5,000","38,500","77,030","53,750","2,250","3,977"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","915,532","915,532","915,532","915,532","915,532","915,532","915,532","1,589,505","776,951","776,951","776,951","776,951"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6216","修繕／車両関係費","18,070","11,000","0","0","1,500","0","51,000","60,310","0","20,000","0","0"
"6217","事務用消耗品費","0","2,627","0","0","0","0","0","1,325","0","400","4,982","247"
"6218","通信交通費","1,866","34,768","18,297","1,866","34,567","17,945","18,536","17,955","1,866","34,062","1,866","17,948"
"6219","水道光熱費","512,606","626,550","511,533","66,805","162,526","218,130","296,186","404,687","320,752","304,115","211,824","382,425"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","73,892","73,892","73,892","73,892","73,892","73,892","73,892","73,892","73,892","73,892","73,892","73,892"
"6225","備品消耗品費","132,077","197,239","37,116","19,695","105,691","74,551","97,836","117,010","100,084","139,573","192,297","59,652"
"6227","管理諸費","163,210","104,570","12,500","0","44,694","118,854","35,261","35,939","37,210","39,526","38,570","36,490"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","20,000","5,000","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","195","0"
,"販売費及び一般管理費計","5,969,982","5,698,696","4,056,160","3,226,327","3,598,930","4,067,294","3,911,201","4,892,255","3,713,008","3,833,543","4,174,104","3,919,247"
,"営業利益（損失）","-19,103","-801,109","-3,610,563","-3,235,408","-1,371,657","-2,019,640","-2,422,722","-2,484,842","-1,164,727","-1,496,667","-1,823,028","-1,828,826"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","3,636","3,636","7,272","3,636"
,"営業外収益計","0","0","0","0","0","0","0","0","3,636","3,636","7,272","3,636"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","-40","0","0","0","-24","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","-40","0","0","0","-24","0","0"
,"経常利益（損失）","-19,103","-801,109","-3,610,563","-3,235,408","-1,371,657","-2,019,600","-2,422,722","-2,484,842","-1,161,091","-1,493,007","-1,815,756","-1,825,190"
