"ｺｰﾄﾞ","勘定科目名"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"
"4111","売上高","7,946,411","10,802,944","9,724,038","9,380,823","8,530,051","6,984,371","10,079,052","6,192,454","7,182,259","6,435,914","7,226,393","4,415,223"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","7,946,411","10,802,944","9,724,038","9,380,823","8,530,051","6,984,371","10,079,052","6,192,454","7,182,259","6,435,914","7,226,393","4,415,223"
"5111","期首棚卸高","773,906","650,436","861,979","761,203","1,048,449","591,387","587,626","632,848","760,762","587,301","686,898","723,629"
"5211","商品仕入高","2,659,681","4,040,765","3,218,173","3,590,857","2,520,032","2,508,267","3,492,118","2,401,550","2,467,245","2,522,578","2,913,153","1,689,445"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","650,436","861,979","761,203","1,048,449","591,387","587,626","632,848","760,762","587,301","686,898","723,629","564,628"
,"当期売上原価","2,783,151","3,829,222","3,318,949","3,303,611","2,977,094","2,512,028","3,446,896","2,273,636","2,640,706","2,422,981","2,876,422","1,848,446"
,"売上総利益","5,163,260","6,973,722","6,405,089","6,077,212","5,552,957","4,472,343","6,632,156","3,918,818","4,541,553","4,012,933","4,349,971","2,566,777"
"6111","給与手当","1,044,000","1,073,000","1,078,000","1,053,000","1,053,000","1,012,500","793,500","793,500","794,500","802,085","1,022,000","1,223,000"
"6311","雑給","1,234,788","1,504,399","1,395,449","1,307,592","1,084,390","812,573","1,183,905","1,004,455","1,211,184","1,192,238","1,375,245","1,517,984"
"6112","旅費交通費","47,389","47,864","52,050","43,562","51,447","40,926","56,852","44,778","55,629","44,803","63,398","34,735"
"6113","広告宣伝費","521,409","767,173","702,030","593,852","625,106","544,612","624,090","300,925","547,383","297,565","601,159","307,683"
"6114","販売促進費","46,897","53,563","54,460","117,439","62,911","95,557","49,969","56,706","69,654","62,861","49,427","73,335"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","170,637","221,089","215,882","174,679","197,287","182,988","158,272","223,770","169,226","178,176","218,627","166,132"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","270,000","0","0","0","0","0","20,000","0","0"
"6312","法定福利費","175,445","175,445","175,445","209,079","171,855","169,839","193,899","152,694","152,694","190,120","219,942","219,942"
"6226","厚生費","24,300","54,523","57,400","5,000","0","0","5,000","5,000","5,000","17,727","5,000","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","60,964","205,482","205,482","205,482","205,482","205,482","205,482","205,482","205,482","205,482","205,482","205,482"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","531,899","531,899","531,899","531,899","531,899","531,898","531,899","531,899","531,899","531,899","531,898","531,898"
"6216","修繕／車両関係費","88,000","11,000","480,718","0","502,050","18,100","191,864","31,250","0","0","172,000","13,000"
"6217","事務用消耗品費","0","3,592","0","7,717","0","0","31,520","3,636","0","0","798","0"
"6218","通信交通費","14,206","14,370","14,066","14,703","14,707","14,634","14,367","14,140","14,434","14,751","14,328","14,213"
"6219","水道光熱費","422,194","258,782","327,757","230,491","338,294","248,944","321,065","262,811","279,610","314,827","341,955","349,036"
