"ｺｰﾄﾞ","勘定科目名"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"
"4111","売上高","10,199,918","7,134,535","6,329,160","5,384,730","1,305,352","1,615,397","3,681,660","4,734,369","3,950,168","3,777,869","5,532,800","5,034,391"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","10,199,918","7,134,535","6,329,160","5,384,730","1,305,352","1,615,397","3,681,660","4,734,369","3,950,168","3,777,869","5,532,800","5,034,391"
"5111","期首たな卸高","865,662","1,319,562","974,311","992,232","962,682","868,225","780,595","918,558","912,566","878,550","785,736","876,631"
"5211","商品仕入高","3,631,071","1,825,175","2,094,822","1,868,274","435,524","803,022","1,215,679","1,714,876","1,348,814","1,233,050","2,027,797","1,762,608"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","1,319,562","974,311","992,232","962,682","868,225","780,595","918,558","912,566","878,550","785,736","876,631","918,642"
,"当期売上原価","3,177,171","2,170,426","2,076,901","1,897,824","529,981","890,652","1,077,716","1,720,868","1,382,830","1,325,864","1,936,902","1,720,597"
,"売上総利益","7,022,747","4,964,109","4,252,259","3,486,906","775,371","724,745","2,603,944","3,013,501","2,567,338","2,452,005","3,595,898","3,313,794"
"6111","給与手当","795,668","716,499","870,500","750,528","623,341","714,891","760,500","760,900","895,900","935,900","1,015,900","898,400"
"6311","雑給","1,384,739","918,088","941,375","825,503","468,309","443,200","485,227","512,887","619,412","556,259","684,412","770,388"
"6112","旅費交通費","74,117","62,193","62,431","55,392","12,827","26,947","27,822","48,116","50,632","35,522","51,299","67,729"
"6113","広告宣伝費","827,011","581,221","458,292","387,713","162,768","136,185","215,663","320,002","244,362","196,300","335,805","406,580"
"6114","販売促進費","70,565","62,946","75,477","70,028","18,573","15,429","19,426","22,796","24,185","27,322","21,084","61,062"
"6115","荷造発送費","0","845","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","143,004","147,419","93,881","165,822","43,409","34,224","38,712","74,490","58,498","58,448","104,706","88,492"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","417,364","68,000","68,000","68,000","0","0","0","0","0","0","0","0"
"6312","法定福利費","348,921","239,645","234,905","239,608","191,125","239,608","189,009","196,462","200,366","195,126","248,641","248,641"
"6226","厚生費","18,065","72,000","93,614","53,562","108,000","0","0","5,000","19,861","27,200","32,909","97,057"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","15,806","15,806","15,806","15,806","15,806","15,806","15,806","15,806","15,806","100,842","19,636","19,636"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","477,262","477,262","477,262","477,262","387,262","387,262","387,262","477,262","477,262","477,262","477,262","477,262"
"6216","修繕／車両関係費","143,000","82,000","77,983","0","0","0","16,500","0","67,400","0","16,500","0"
"6217","事務用消耗品費","0","0","0","500","0","227","0","0","0","0","0","0"
"6218","通信交通費","13,476","13,027","12,813","13,264","12,808","12,668","12,624","12,492","13,320","12,637","13,275","12,660"
"6219","水道光熱費","422,969","641,909","453,781","551,183","430,110","384,118","302,495","470,119","433,871","576,587","391,561","445,611"
"6221","租税公課","2,782","2,000","2,000","1,000","0","0","0","891","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","255,523","426,528","79,173","164,186","114,641","66,787","103,891","71,188","196,576","73,581","91,667","258,364"
"6227","管理諸費","134,287","174,287","227,887","134,287","109,787","5,287","10,137","5,287","5,287","4,587","5,287","5,287"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","1,000","13,000","1,000","1,000","1,000","1,000","0","1,000","1,000","1,000","31,000","1,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","2,000","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","5,570,559","4,739,675","4,271,180","3,999,644","2,726,766","2,508,639","2,610,074","3,019,698","3,348,738","3,303,573","3,565,944","3,883,169"
,"営業利益（損失）","1,452,188","224,434","-18,921","-512,738","-1,951,395","-1,783,894","-6,130","-6,197","-781,400","-851,568","29,954","-569,375"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","-520","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","-520","0","0","0"
,"経常利益（損失）","1,452,188","224,434","-18,921","-512,738","-1,951,395","-1,783,894","-6,130","-6,197","-780,880","-851,568","29,954","-569,375"
