"ｺｰﾄﾞ","勘定科目名"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"
"4111","売上高","5,432,550","4,321,154","3,912,553","5,390,928","5,735,289","6,729,096","4,993,600","3,872,177","5,327,411","5,548,780","6,344,355","5,809,418"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","5,432,550","4,321,154","3,912,553","5,390,928","5,735,289","6,729,096","4,993,600","3,872,177","5,327,411","5,548,780","6,344,355","5,809,418"
"5111","期首棚卸高","797,292","667,798","547,631","655,736","486,075","578,108","1,001,089","624,953","548,589","516,506","616,905","476,195"
"5211","商品仕入高","1,544,287","1,104,227","1,199,932","1,475,154","1,780,937","2,418,863","1,204,528","1,085,564","1,631,286","1,913,330","1,496,910","1,721,981"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","667,798","547,631","655,736","486,075","578,108","1,001,089","624,953","548,589","516,506","616,905","476,195","500,346"
,"当期売上原価","1,673,781","1,224,394","1,091,827","1,644,815","1,688,904","1,995,882","1,580,664","1,161,928","1,663,369","1,812,931","1,637,620","1,697,830"
,"売上総利益","3,758,769","3,096,760","2,820,726","3,746,113","4,046,385","4,733,214","3,412,936","2,710,249","3,664,042","3,735,849","4,706,735","4,111,588"
"6111","給与手当","823,000","784,065","1,058,000","796,000","558,000","548,000","563,000","548,000","548,000","593,000","608,000","548,000"
"6311","雑給","1,186,872","1,128,830","966,963","1,262,532","1,242,372","1,546,469","1,365,269","996,742","1,252,309","1,323,292","1,622,559","1,205,194"
"6112","旅費交通費","46,610","54,814","94,219","37,751","43,678","50,708","40,313","37,018","38,632","28,497","23,885","29,714"
"6113","広告宣伝費","67,684","24,739","216,547","23,164","57,652","45,474","22,193","10,000","55,278","18,872","19,545","10,000"
"6114","販売促進費","24,103","31,665","21,955","22,664","21,829","21,636","5,365","14,182","4,795","16,997","11,000","4,109"
"6115","荷造発送費","0","0","4,015","0","840","0","0","1,880","1,040","0","2,080","845"
"6116","外注費","0","0","0","0","0","0","0","0","0","19,872","0","0"
"6117","支払手数料","632,596","569,472","556,058","635,837","789,180","752,196","620,131","574,543","626,439","669,458","781,341","701,983"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","10,000","0","0","0","0","77,000","0"
"6312","法定福利費","154,166","154,166","207,866","131,441","131,441","131,441","131,441","131,441","135,023","134,628","138,420","141,892"
