"ｺｰﾄﾞ","勘定科目名"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"
"4111","売上高","5,010,425","6,411,996","5,304,101","5,754,217","5,612,621","5,432,550","4,321,154","3,912,553","5,390,928","5,735,289","6,729,096","4,993,600"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","5,010,425","6,411,996","5,304,101","5,754,217","5,612,621","5,432,550","4,321,154","3,912,553","5,390,928","5,735,289","6,729,096","4,993,600"
"5111","期首棚卸高","421,241","359,876","400,214","420,640","548,819","797,292","667,798","547,631","655,736","486,075","578,108","1,001,089"
"5211","商品仕入高","1,462,710","1,956,414","1,585,043","1,547,624","1,821,754","1,544,287","1,104,227","1,199,932","1,475,154","1,780,937","2,418,863","1,204,528"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","359,876","400,214","420,640","548,819","797,292","667,798","547,631","655,736","486,075","578,108","1,001,089","624,953"
,"当期売上原価","1,524,075","1,916,076","1,564,617","1,419,445","1,573,281","1,673,781","1,224,394","1,091,827","1,644,815","1,688,904","1,995,882","1,580,664"
,"売上総利益","3,486,350","4,495,920","3,739,484","4,334,772","4,039,340","3,758,769","3,096,760","2,820,726","3,746,113","4,046,385","4,733,214","3,412,936"
"6111","給与手当","886,000","941,000","884,000","924,500","985,000","823,000","784,065","1,058,000","796,000","558,000","548,000","563,000"
"6311","雑給","814,253","1,092,878","992,295","952,133","1,104,946","1,186,872","1,128,830","966,963","1,262,532","1,242,372","1,546,469","1,365,269"
"6112","旅費交通費","46,552","56,507","58,233","57,485","42,807","46,610","54,814","94,219","37,751","43,678","50,708","40,313"
"6113","広告宣伝費","190,219","541,637","272,101","-579,866","23,225","67,684","24,739","216,547","23,164","57,652","45,474","22,193"
"6114","販売促進費","15,970","16,000","15,970","15,970","15,980","24,103","31,665","21,955","22,664","21,829","21,636","5,365"
"6115","荷造発送費","473","840","1,040","2,500","1,373","0","0","4,015","0","840","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","604,662","695,993","637,690","719,889","631,696","632,596","569,472","556,058","635,837","789,180","752,196","614,431"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","55,000","0","0","0","0","0","10,000","0"
"6312","法定福利費","176,817","176,817","176,817","176,817","159,796","154,166","154,166","207,866","131,441","131,441","131,441","131,441"
"6226","厚生費","6,126","31,020","37,600","17,394","40,853","22,858","20,381","10,708","14,239","15,176","67,145","55,980"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","338,395","338,395","338,395","338,395","338,395","338,395","338,395","-896,047","293,197","293,197","293,197","293,197"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","570,192","613,914","570,192","570,192","570,192","570,192","570,192","493,092","493,092","493,092","561,623","493,092"
"6216","修繕／車両関係費","0","0","6,611","0","0","0","5,500","0","0","136,364","6,300","0"
"6217","事務用消耗品費","0","3,730","400","600","0","947","0","2,600","800","1,080","0","300"
"6218","通信交通費","5,017","10,231","7,911","8,056","5,099","0","12,934","7,916","0","13,790","0","9,526"
"6219","水道光熱費","236,427","241,661","263,284","255,426","291,919","276,557","286,419","259,489","263,248","285,800","302,645","290,329"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","50,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","38,171","192,843","176,269","123,072","212,146","152,172","105,871","118,810","164,912","327,873","181,335","129,434"
"6227","管理諸費","12,350","10,380","13,182","58,218","13,664","13,091","28,818","7,550","4,800","12,618","11,455","20,500"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,966,624","4,988,846","4,476,990","3,665,781","4,517,091","4,334,243","4,141,261","3,179,741","4,168,677","4,448,982","4,554,624","4,059,370"
,"営業利益（損失）","-480,274","-492,926","-737,506","668,991","-477,751","-575,474","-1,044,501","-359,015","-422,564","-402,597","178,590","-646,434"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","1,274,601","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","1,274,601","0","0","0","0"
,"経常利益（損失）","-480,274","-492,926","-737,506","668,991","-477,751","-575,474","-1,044,501","-1,633,616","-422,564","-402,597","178,590","-646,434"
