"ｺｰﾄﾞ","勘定科目名"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"
"4111","売上高","27,575,424","26,949,335","22,634,517","27,346,628","10,552,329","10,675,262","20,784,867","22,572,248","24,630,227","21,156,917","23,012,561","22,343,026"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","27,575,424","26,949,335","22,634,517","27,346,628","10,552,329","10,675,262","20,784,867","22,572,248","24,630,227","21,156,917","23,012,561","22,343,026"
"5111","期首たな卸高","2,690,027","6,071,085","2,555,511","2,982,695","2,501,470","1,934,932","2,128,962","2,403,767","2,966,615","2,164,917","2,198,265","2,555,462"
"5211","商品仕入高","15,585,165","7,954,152","10,320,313","11,702,378","4,174,826","5,055,072","9,729,312","10,819,944","9,883,884","9,668,875","10,480,045","9,761,361"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","6,071,085","2,555,511","2,982,695","2,501,470","1,934,932","2,128,962","2,403,767","2,966,615","2,164,917","2,198,265","2,555,462","2,348,089"
,"当期売上原価","12,204,107","11,469,726","9,893,129","12,183,603","4,741,364","4,861,042","9,454,507","10,257,096","10,685,582","9,635,527","10,122,848","9,968,734"
,"売上総利益","15,371,317","15,479,609","12,741,388","15,163,025","5,810,965","5,814,220","11,330,360","12,315,152","13,944,645","11,521,390","12,889,713","12,374,292"
"6111","給与手当","1,884,300","2,074,800","1,966,800","1,905,300","1,867,123","1,740,370","1,875,587","1,764,957","2,149,008","1,910,007","2,013,667","1,939,000"
"6311","雑給","3,218,265","3,176,847","2,992,121","3,342,583","2,008,999","1,989,219","2,589,363","2,824,263","2,680,489","2,735,646","2,750,121","2,763,552"
"6112","旅費交通費","107,949","105,319","123,340","104,669","86,233","61,626","99,495","96,339","104,207","111,282","101,653","88,191"
