"ｺｰﾄﾞ","勘定科目名"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"
"4111","売上高","14,329,067","13,826,568","4,471,036","5,394,220","8,435,261","11,975,192","11,192,054","11,683,208","15,373,685","16,431,451","17,637,692","11,313,760"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","14,329,067","13,826,568","4,471,036","5,394,220","8,435,261","11,975,192","11,192,054","11,683,208","15,373,685","16,431,451","17,637,692","11,313,760"
"5111","期首たな卸高","12,918,563","12,352,884","12,838,764","11,760,566","10,752,360","10,080,412","9,998,864","9,626,507","8,023,874","6,385,746","10,008,596","10,974,666"
"5211","商品仕入高","3,970,758","5,251,194","812,930","1,082,964","2,175,745","4,112,941","3,412,892","2,478,354","3,606,056","8,792,580","8,364,962","2,413,679"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","12,352,884","12,838,764","11,760,566","10,752,360","10,080,412","9,998,864","9,626,507","8,023,874","6,385,746","10,008,596","10,974,666","9,596,034"
,"当期売上原価","4,536,437","4,765,314","1,891,128","2,091,170","2,847,693","4,194,489","3,785,249","4,080,987","5,244,184","5,169,730","7,398,892","3,792,311"
,"売上総利益","9,792,630","9,061,254","2,579,908","3,303,050","5,587,568","7,780,703","7,406,805","7,602,221","10,129,501","11,261,721","10,238,800","7,521,449"
"6111","給与手当","1,301,000","1,246,750","1,268,574","1,192,826","1,244,000","1,206,305","1,245,522","1,257,000","1,352,000","1,859,400","1,871,400","1,744,565"
"6311","雑給","2,997,256","2,511,348","1,736,479","1,979,047","1,972,274","2,249,799","2,407,681","2,337,937","2,904,397","2,495,804","2,244,284","1,977,184"
"6112","旅費交通費","89,641","91,628","72,693","53,103","62,263","77,687","88,666","80,309","90,367","116,706","115,472","110,673"
"6113","広告宣伝費","761,357","674,697","419,044","289,566","571,451","600,959","727,487","817,148","539,097","613,541","830,420","459,368"
"6114","販売促進費","261,685","351,024","42,860","53,519","439,492","158,664","146,041","337,429","153,634","325,112","311,001","216,433"
