ｺｰﾄﾞ,勘定科目名, 4年  6月, 4年  7月, 4年  8月, 4年  9月, 4年 10月, 4年 11月, 4年 12月, 5年  1月, 5年  2月, 5年  3月, 5年  4月, 5年  5月
4111,売上高,"12,864","18,935",0,"39,003","16,026",0,"9,811",0,"14,133",0,0,"53,709"
4112,売上高,0,0,0,0,0,0,0,0,0,0,0,0
4113,売上高,0,0,0,0,0,0,0,0,0,0,0,0
4114,売上高,0,0,0,0,0,0,0,0,0,0,0,0
4115,売上値引戻り高    (△),0,0,0,0,0,0,0,0,0,0,0,0
,純売上高,"12,864","18,935",0,"39,003","16,026",0,"9,811",0,"14,133",0,0,"53,709"
5111,期首棚卸高,0,0,0,0,0,0,0,0,0,0,0,0
5211,商品仕入高,0,0,0,"24,945",0,0,0,0,0,0,0,0
5212,通信商品仕入高,0,0,0,0,0,0,0,0,0,0,0,"13,514"
5215,,0,0,0,0,0,0,0,0,0,0,0,0
5216,,0,0,0,0,0,0,0,0,0,0,0,0
5213,仕入値引戻し高    (△),0,0,0,0,0,0,0,0,0,0,0,0
5273,他勘定振替高      (△),0,0,0,0,0,0,0,0,0,0,0,0
5311,期末棚卸高        (△),0,0,0,0,0,0,0,0,0,0,0,0
,当期売上原価,0,0,0,"24,945",0,0,0,0,0,0,0,"13,514"
,売上総利益,"12,864","18,935",0,"14,058","16,026",0,"9,811",0,"14,133",0,0,"40,195"
6111,給与手当,"766,670","566,670","453,336","453,336","566,670","566,670","566,670","566,670","566,670","566,670","566,670","566,670"
6311,雑給,0,0,0,0,0,0,0,0,0,0,0,0
6112,旅費交通費,0,91,0,"4,691","1,146",910,282,727,455,455,"2,828",90
6113,広告宣伝費,"2,899","2,342","15,253","42,797","45,127","34,009","60,700",0,"6,364","44,744","15,000",0
6114,販売促進費,"414,109","214,237","1,122,615","14,269","14,067","52,295","10,000","14,104","10,000","10,000","10,000",0
6115,荷造発送費,0,0,0,0,109,127,0,0,0,655,682,928
6116,外注費,"1,036,364",0,0,0,0,0,0,0,0,0,0,0
6117,支払手数料,"-2,856,399","-1,656,316","-2,225,595","-1,836,369","-1,412,425","-1,334,801","-1,334,798","-1,318,518","-1,217,545","-1,162,306","-1,870,131","778,142"
6118,,0,0,0,0,0,0,0,0,0,0,0,0
6211,役員報酬,0,0,0,0,0,0,0,0,0,0,0,0
