"ｺｰﾄﾞ","勘定科目名"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"
"4111","売上高","13,173,341","1,501,938","1,798,639","6,569,879","7,850,983","8,151,331","7,656,668","7,867,871","6,540,013","7,101,775","5,084,491","5,047,201"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","1,068,116","125,934","201,841","544,406","603,495","671,564","675,329","703,801","537,299","557,341","19,375","392,057"
,"純売上高","12,105,225","1,376,004","1,596,798","6,025,473","7,247,488","7,479,767","6,981,339","7,164,070","6,002,714","6,544,434","5,065,116","4,655,144"
"5111","期首たな卸高","1,001,746","1,008,706","1,098,402","994,844","730,629","761,847","733,658","770,934","726,372","829,820","1,311,879","951,032"
"5211","商品仕入高","1,820,128","315,104","51,969","667,755","1,018,368","859,604","979,497","1,033,900","1,042,629","1,474,827","309,871","635,586"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","1,008,706","1,098,402","994,844","730,629","761,847","733,658","770,934","726,372","829,820","1,311,879","951,032","826,613"
,"当期売上原価","1,813,168","225,408","155,527","931,970","987,150","887,793","942,221","1,078,462","939,181","992,768","670,718","760,005"
,"売上総利益","10,292,057","1,150,596","1,441,271","5,093,503","6,260,338","6,591,974","6,039,118","6,085,608","5,063,533","5,551,666","4,394,398","3,895,139"
"6111","給与手当","1,219,500","1,005,544","906,365","1,176,084","1,116,713","1,149,474","960,823","1,178,025","1,145,491","1,059,164","771,075","765,500"
