"ｺｰﾄﾞ","勘定科目名"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"
"4111","売上高","5,999,792","7,091,464","6,144,348","6,777,195","6,046,119","6,557,042","5,898,171","4,902,376","6,321,276","6,384,586","6,929,108","6,018,587"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","5,999,792","7,091,464","6,144,348","6,777,195","6,046,119","6,557,042","5,898,171","4,902,376","6,321,276","6,384,586","6,929,108","6,018,587"
"5111","期首棚卸高","363,428","507,195","591,836","598,666","413,805","600,160","541,777","558,728","631,296","562,330","494,136","817,222"
"5211","商品仕入高","1,791,010","1,706,237","1,696,925","2,006,924","1,844,795","1,809,280","1,607,975","1,500,073","1,642,285","1,782,434","2,128,362","1,392,543"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","507,195","591,836","598,666","413,805","600,160","541,777","558,728","631,296","562,330","494,136","817,222","568,907"
,"当期売上原価","1,647,243","1,621,596","1,690,095","2,191,785","1,658,440","1,867,663","1,591,024","1,427,505","1,711,251","1,850,628","1,805,276","1,640,858"
,"売上総利益","4,352,549","5,469,868","4,454,253","4,585,410","4,387,679","4,689,379","4,307,147","3,474,871","4,610,025","4,533,958","5,123,832","4,377,729"
"6111","給与手当","660,300","630,300","613,300","649,800","609,800","649,800","614,800","614,800","631,800","618,800","618,800","588,800"
"6311","雑給","1,243,745","1,265,423","1,139,763","1,210,230","1,071,454","1,201,350","1,167,011","1,100,782","1,135,521","1,096,436","1,250,113","1,153,432"
"6112","旅費交通費","46,235","43,114","33,066","37,660","34,025","42,537","41,761","36,883","51,120","47,340","59,895","92,840"
"6113","広告宣伝費","11,573","10,000","10,045","4,671","10,000","91,786","10,000","81,391","128,198","59,821","105,863","93,777"
"6114","販売促進費","15,970","15,940","16,000","16,000","16,000","22,797","31,665","21,955","22,664","21,829","21,636","5,365"
"6115","荷造発送費","3,104","1,365","0","0","0","0","0","-296","0","0","1,464","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","713,346","706,210","634,780","722,848","677,106","663,698","675,136","618,534","663,658","665,187","721,540","663,102"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","100,000","0","0","0","0","0","50,000","0"
