"ｺｰﾄﾞ","勘定科目名"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"
"4111","売上高","6,879,777","7,754,786","7,065,504","7,026,136","6,545,816","7,519,594","8,938,077","9,056,054","10,117,801","8,208,744","7,778,166","9,795,103"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","6,879,777","7,754,786","7,065,504","7,026,136","6,545,816","7,519,594","8,938,077","9,056,054","10,117,801","8,208,744","7,778,166","9,795,103"
"5111","期首棚卸高","908,353","993,509","830,086","859,222","790,069","847,888","879,527","850,331","950,223","1,392,267","1,017,924","995,558"
"5211","商品仕入高","2,181,308","2,308,310","2,220,712","2,132,876","2,133,819","2,383,957","2,765,986","2,971,146","3,659,846","2,466,411","2,640,020","3,498,507"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","993,509","830,086","859,222","790,069","847,888","879,527","850,331","950,223","1,392,267","1,017,924","995,558","999,892"
,"当期売上原価","2,096,152","2,471,733","2,191,576","2,202,029","2,076,000","2,352,318","2,795,182","2,871,254","3,217,802","2,840,754","2,662,386","3,494,173"
,"売上総利益","4,783,625","5,283,053","4,873,928","4,824,107","4,469,816","5,167,276","6,142,895","6,184,800","6,899,999","5,367,990","5,115,780","6,300,930"
"6111","給与手当","1,182,808","1,192,608","1,222,608","1,145,269","1,983,682","1,326,530","1,364,112","1,354,312","1,521,851","1,364,112","1,354,312","1,403,003"
