"ｺｰﾄﾞ","勘定科目名","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"
"4111","売上高","4,862,907","4,170,046","3,983,306","3,902,607","4,106,964","4,422,092","4,164,083","3,708,272","4,697,146","5,218,095","4,377,291","4,178,500"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","4,862,907","4,170,046","3,983,306","3,902,607","4,106,964","4,422,092","4,164,083","3,708,272","4,697,146","5,218,095","4,377,291","4,178,500"
"5111","期首たな卸高","370,577","386,339","363,802","293,687","380,290","332,111","488,165","351,835","351,835","443,101","443,101","316,890"
"5211","商品仕入高","1,461,287","1,269,257","1,178,543","1,271,768","1,217,599","1,532,853","1,141,850","1,299,664","1,703,799","1,694,762","1,221,366","1,221,563"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","386,339","363,802","293,687","380,290","332,111","488,165","351,835","351,835","443,101","443,101","316,890","449,796"
,"当期売上原価","1,445,525","1,291,794","1,248,658","1,185,165","1,265,778","1,376,799","1,278,180","1,299,664","1,612,533","1,694,762","1,347,577","1,088,657"
,"売上総利益","3,417,382","2,878,252","2,734,648","2,717,442","2,841,186","3,045,293","2,885,903","2,408,608","3,084,613","3,523,333","3,029,714","3,089,843"
"6111","給与手当","563,000","563,000","581,500","566,500","568,500","568,500","568,500","568,500","595,500","606,500","625,500","817,500"
"6311","雑給","733,856","691,543","617,959","662,026","606,259","584,344","613,939","639,645","790,695","717,444","660,676","590,124"
"6112","旅費交通費","15,638","33,251","19,281","10,944","17,854","24,032","36,023","26,325","32,975","22,010","30,870","48,974"
"6113","広告宣伝費","60,720","65,864","55,918","65,420","144,424","124,500","239,894","181,609","127,246","174,655","237,219","107,250"
"6114","販売促進費","13,750","6,500","11,750","77,435","15,750","21,032","13,000","85,863","29,598","51,958","40,011","43,426"
