"ｺｰﾄﾞ","勘定科目名"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"
"4111","売上高","0","0","0","0","0","0","0","24,313","18,700","31,240","26,800","26,800"
"4112","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","0","0","0","0","0","0","0","24,313","18,700","31,240","26,800","26,800"
"5111","期首棚卸高","0","0","0","0","0","0","0","0","0","0","0","0"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","通信商品仕入高","0","0","0","0","0","0","0","9,972","15,985","23,357","23,552","23,357"
"5215",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5216",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"当期売上原価","0","0","0","0","0","0","0","9,972","15,985","23,357","23,552","23,357"
,"売上総利益","0","0","0","0","0","0","0","14,341","2,715","7,883","3,248","3,443"
"6111","給与手当","0","0","0","0","0","0","0","566,670","566,670","566,670","566,670","566,670"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","0","0","0","0","0","0","0","25,963","28,314","126,072","27,972","76,081"
"6113","広告宣伝費","0","0","0","0","0","0","0","27,276","0","0","0","0"
"6114","販売促進費","0","0","0","0","0","0","0","75,455","48,182","51,818","79,091","56,364"
"6115","荷造発送費","0","0","0","0","0","0","0","399","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","0","0","0","0","0","0","0","75,135","-1,548,392","-1,141,572","-1,225,893","-1,337,199"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","670,000","670,000","670,000","670,000","670,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","1,256,245","0","0","0","0","0"
"6312","法定福利費","0","0","0","0","0","0","0","142,895","349,348","224,908","279,593","266,493"
"6226","厚生費","0","0","0","0","0","0","0","0","6,336","12,311","31,797","7,428"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","0","0","0","0","0","0","0","57,500","57,500","57,500","57,500","57,500"
"6234","リース料","0","0","0","0","0","0","0","0","0","11,220","23,910","0"
"6215","地代家賃","0","0","0","0","0","0","0","140,800","35,200","35,200","35,200","35,200"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","0","0","0","0","0","0","0","14,382","5,305","0","0","0"
"6219","水道光熱費","0","0","0","0","0","0","0","0","2,684","0","0","0"
"6221","租税公課","0","0","0","0","0","0","0","10,000","600","1,050","0","0"
"6222","寄付金","0","0","0","0","0","0","0","20,000","0","0","12,000","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","38,680","70,147","42,063"
"6224","保険料","0","0","0","0","0","0","0","166,680","166,680","166,680","166,680","166,680"
"6225","備品消耗品費","0","0","0","0","0","0","0","5,034","3,436","2,700","303","364"
"6227","管理諸費","0","0","0","0","0","0","0","219,185","743,983","216,447","211,911","398,141"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","0","0","0","0","0","0","1,256,245","2,217,374","1,135,846","1,039,684","1,006,881","1,005,785"
,"営業利益（損失）","0","0","0","0","0","0","-1,256,245","-2,203,033","-1,133,131","-1,031,801","-1,003,633","-1,002,342"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","165"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","672","1,468","31,627","3,633","2,177"
,"営業外収益計","0","0","0","0","0","0","0","672","1,468","31,627","3,633","2,342"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","0","0","0","0","0","0","-1,256,245","-2,202,361","-1,131,663","-1,000,174","-1,000,000","-1,000,000"
