"ｺｰﾄﾞ","勘定科目名"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"
"4111","売上高","5,140,918","2,539,627","2,352,736","3,700,755","4,025,755","3,701,555","4,283,182","5,548,800","5,735,545","4,629,354","3,549,818","3,298,409"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","5,140,918","2,539,627","2,352,736","3,700,755","4,025,755","3,701,555","4,283,182","5,548,800","5,735,545","4,629,354","3,549,818","3,298,409"
"5111","期首たな卸高","275,858","251,301","266,257","244,082","219,009","421,053","395,827","325,638","285,190","226,130","335,208","243,660"
"5211","商品仕入高","2,071,670","1,036,280","909,920","1,417,140","1,747,905","1,471,675","1,556,555","2,061,017","2,081,997","1,836,167","1,257,075","1,326,498"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","251,301","266,257","244,082","219,009","421,053","395,827","325,638","285,190","226,130","335,208","243,660","272,405"
,"当期売上原価","2,096,227","1,021,324","932,095","1,442,213","1,545,861","1,496,901","1,626,744","2,101,465","2,141,057","1,727,089","1,348,623","1,297,753"
,"売上総利益","3,044,691","1,518,303","1,420,641","2,258,542","2,479,894","2,204,654","2,656,438","3,447,335","3,594,488","2,902,265","2,201,195","2,000,656"
"6111","給与手当","1,130,000","1,065,638","1,044,203","1,080,591","934,000","934,000","934,000","817,500","697,500","672,500","692,500","692,500"
"6311","雑給","359,291","291,066","240,200","299,905","380,705","426,453","377,441","451,027","496,075","439,086","427,594","503,701"
"6112","旅費交通費","48,976","38,295","26,252","52,327","34,338","45,600","39,209","44,046","55,041","44,991","83,828","40,307"
"6113","広告宣伝費","39,159","14,100","28,282","11,118","55,100","12,036","203,432","53,282","57,145","69,109","5,100","46,214"
"6114","販売促進費","54,480","4,340","0","0","542","0","0","1,150","16,000","16,491","16,000","33,785"
"6115","荷造発送費","197,273","152,727","133,636","190,909","197,273","197,273","190,909","197,273","190,909","190,909","173,960","152,727"
"6116","外注費","63,636","0","0","118,182","9,091","0","0","0","0","18,182","0","0"
"6117","支払手数料","20,627","19,859","19,577","19,759","20,159","57,445","19,245","20,190","19,827","20,645","58,835","19,554"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","53,000","0","0","0","0","0","0","0","0","170,000","0","0"
"6312","法定福利費","144,548","144,548","144,548","142,295","116,617","119,740","119,419","85,719","85,719","103,611","83,891","85,719"
"6226","厚生費","15,495","3,091","2,595","0","14,600","5,000","23,343","7,536","22,250","15,123","1,480","-484"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","80,420","80,420","80,420","80,420","80,420","80,420","80,491","77,826","77,826","77,826","77,826","77,826"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","691,242","556,629","538,447","673,060","673,060","673,060","673,060","660,822","685,298","673,060","673,060","673,060"
"6216","修繕／車両関係費","57,800","0","0","0","0","0","0","0","140,000","0","17,400","0"
"6217","事務用消耗品費","1,290","0","0","218","5,960","0","7,077","0","0","0","4,010","310"
"6218","通信交通費","16,759","8,217","810","16,501","8,207","8,235","8,208","455","16,453","455","8,874","8,223"
"6219","水道光熱費","342,503","235,186","191,444","218,578","250,558","229,943","395,858","234,756","236,664","166,865","234,173","161,471"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","20,000","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","3,000","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","170,659","69,097","51,884","45,082","12,674","205,279","60,188","98,559","76,295","148,192","18,651","42,163"
"6227","管理諸費","34,069","22,569","23,069","34,069","64,069","34,069","34,069","36,254","34,069","34,724","66,584","64,069"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","20,500","20,500","20,500","20,500","20,500","20,500","20,500","41,000","20,500","20,500","20,500","20,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,566,727","2,751,282","2,570,867","3,028,514","2,902,873","3,097,053","3,211,449","2,852,395","2,952,571","2,907,269","2,689,266","2,646,645"
,"営業利益（損失）","-522,036","-1,232,979","-1,150,226","-769,972","-422,979","-892,399","-555,011","594,940","641,917","-5,004","-488,071","-645,989"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","-2,280","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","-2,280","0","0","0"
,"経常利益（損失）","-522,036","-1,232,979","-1,150,226","-769,972","-422,979","-892,399","-555,011","594,940","644,197","-5,004","-488,071","-645,989"
