"ｺｰﾄﾞ","勘定科目名"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"
"4111","売上高","4,422,092","4,164,083","3,708,272","4,697,146","5,218,095","4,377,291","4,178,500","4,071,701","1,520,791","2,066,027","3,236,546","3,891,590"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","4,422,092","4,164,083","3,708,272","4,697,146","5,218,095","4,377,291","4,178,500","4,071,701","1,520,791","2,066,027","3,236,546","3,891,590"
"5111","期首たな卸高","332,111","488,165","351,835","351,835","443,101","443,101","316,890","449,796","491,287","323,155","278,447","358,900"
"5211","商品仕入高","1,532,853","1,141,850","1,299,664","1,703,799","1,694,762","1,221,366","1,221,563","1,252,617","372,310","630,297","1,062,238","1,270,587"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","488,165","351,835","351,835","443,101","443,101","316,890","449,796","491,287","323,155","278,447","358,900","286,810"
,"当期売上原価","1,376,799","1,278,180","1,299,664","1,612,533","1,694,762","1,347,577","1,088,657","1,211,126","540,442","675,005","981,785","1,342,677"
,"売上総利益","3,045,293","2,885,903","2,408,608","3,084,613","3,523,333","3,029,714","3,089,843","2,860,575","980,349","1,391,022","2,254,761","2,548,913"
"6111","給与手当","568,500","568,500","568,500","595,500","606,500","625,500","817,500","747,000","421,836","452,244","479,028","673,841"
"6311","雑給","584,344","613,939","639,645","790,695","717,444","660,676","590,124","601,980","364,090","427,986","348,166","378,369"
"6112","旅費交通費","24,032","36,023","26,325","32,975","22,010","30,870","48,974","36,084","15,461","11,832","36,004","34,770"
"6113","広告宣伝費","124,500","239,894","181,609","127,246","174,655","237,219","107,250","123,137","110,773","18,810","10,818","81,102"
"6114","販売促進費","21,032","13,000","85,863","29,598","51,958","40,011","43,426","40,243","15,912","0","39,785","495"
"6115","荷造発送費","104,507","84,652","111,097","0","93,355","86,791","103,582","86,296","38,795","54,112","69,561","81,884"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","310,387","267,891","312,110","329,697","362,364","278,498","296,985","258,514","43,034","59,624","212,544","268,738"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","56,000","56,000","56,000","56,000","59,214","56,000","56,000","56,000","0","0","0","0"
"6312","法定福利費","148,847","139,310","137,110","137,110","137,110","137,110","134,303","167,851","162,964","120,200","87,371","115,658"
"6226","厚生費","15,926","109,742","20,252","16,111","14,896","26,200","172,599","99,545","0","0","0","117,102"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","242,686","-300,483","172,962","172,962","172,962","172,962","172,962","172,962","172,962","172,962","172,962","172,962"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","300,000","305,556","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000"
"6216","修繕／車両関係費","0","0","0","0","26,750","0","58,435","0","0","0","0","0"
"6217","事務用消耗品費","0","1,115","2,305","2,109","0","1,170","100","727","0","0","0","0"
"6218","通信交通費","6,554","7,018","7,006","6,898","6,891","9,917","6,572","6,539","6,533","6,545","6,521","6,515"
"6219","水道光熱費","136,998","172,252","112,941","151,495","102,089","160,730","106,621","138,406","100,070","107,971","92,476","120,771"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","3,865","0","0","0","0","0","0","0","0"
"6224","保険料","30,000","30,000","27,560","43,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","99,732","696,096","61,987","58,659","152,269","94,207","432,923","214,371","54,970","16,482","72,871","43,702"
"6227","管理諸費","50,950","71,467","50,949","52,074","50,949","50,949","50,949","47,249","173,963","174,163","47,249","47,249"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,824,995","3,111,972","2,874,221","2,905,994","3,076,416","2,993,810","3,524,305","3,121,904","2,006,363","1,947,931","2,000,356","2,468,158"
,"営業利益（損失）","220,298","-226,069","-465,613","178,619","446,917","35,904","-434,462","-261,329","-1,026,014","-556,909","254,405","80,755"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","-894"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","500,000","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","500,000","0","0","0","0","0","0","0","0","0","-894"
,"経常利益（損失）","220,298","-726,069","-465,613","178,619","446,917","35,904","-434,462","-261,329","-1,026,014","-556,909","254,405","81,649"
