"ｺｰﾄﾞ","勘定科目名"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"
"4111","売上高","11,035,860","9,811,910","11,414,185","15,200,551","13,368,150","11,086,297","12,800,460","4,588,330","5,053,385","7,806,030","8,075,901","8,584,994"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","11,035,860","9,811,910","11,414,185","15,200,551","13,368,150","11,086,297","12,800,460","4,588,330","5,053,385","7,806,030","8,075,901","8,584,994"
"5111","期首たな卸高","1,562,568","1,003,664","1,137,382","1,100,538","1,899,045","1,100,441","921,386","860,991","840,819","645,293","883,283","986,368"
"5211","商品仕入高","3,423,559","3,691,546","4,116,250","6,677,661","4,045,074","3,894,176","4,466,911","1,968,615","1,857,658","2,883,617","3,096,307","2,801,990"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","1,003,664","1,137,382","1,100,538","1,899,045","1,100,441","921,386","860,991","840,819","645,293","883,283","986,368","773,906"
,"当期売上原価","3,982,463","3,557,828","4,153,094","5,879,154","4,843,678","4,073,231","4,527,306","1,988,787","2,053,184","2,645,627","2,993,222","3,014,452"
,"売上総利益","7,053,397","6,254,082","7,261,091","9,321,397","8,524,472","7,013,066","8,273,154","2,599,543","3,000,201","5,160,403","5,082,679","5,570,542"
"6111","給与手当","1,132,590","1,144,500","1,186,000","1,226,000","958,000","1,009,572","958,000","1,044,000","1,044,000","1,044,000","1,256,841","1,044,000"
"6311","雑給","1,506,567","1,355,959","1,558,798","2,160,377","1,848,276","1,771,984","1,746,301","1,146,702","965,881","1,124,030","1,303,577","1,406,853"
"6112","旅費交通費","56,244","51,478","54,791","57,603","55,954","49,397","50,947","40,601","31,296","44,288","71,307","51,143"
"6113","広告宣伝費","697,477","612,222","785,315","814,163","784,997","798,976","666,898","203,998","195,117","502,020","393,226","552,069"
"6114","販売促進費","47,028","100,296","60,779","80,148","94,858","107,438","122,314","28,785","23,562","27,435","31,981","32,865"
"6115","荷造発送費","0","0","0","0","1,036","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","199,777","239,476","216,313","188,374","208,136","175,032","208,167","230,787","143,142","158,309","176,576","183,136"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","49,000","49,000","49,000","176,726","162,000","49,000","49,000","0","0","0","0","0"
"6312","法定福利費","205,135","204,635","222,306","281,293","183,592","178,961","183,476","183,476","183,476","180,014","207,891","183,476"
"6226","厚生費","95,945","17,889","32,086","34,939","107,800","-1,415","105,000","-50,000","0","0","6,727","5,590"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","74,134","260,883","260,883","260,883","260,883","260,883","260,883","260,883","260,883","260,883","260,883","260,883"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","539,915","531,899","531,899","531,899","531,899","531,898","531,899","531,899","531,899","531,899","531,899","531,899"
"6216","修繕／車両関係費","234,580","76,236","243,318","236,964","134,000","71,500","89,867","31,500","0","738,000","0","37,800"
"6217","事務用消耗品費","4,131","300","4,209","1,473","0","400","3,636","595","1,220","0","7,875","97"
"6218","通信交通費","14,549","17,659","14,352","15,010","14,435","15,025","14,868","14,516","14,476","14,197","14,335","14,925"
"6219","水道光熱費","522,115","362,419","486,836","332,311","447,200","295,232","419,589","291,750","251,042","296,286","344,871","314,293"
"6221","租税公課","4,000","2,000","2,000","4,000","2,000","2,000","2,000","0","0","0","2,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","34,322","35,472","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912","32,912"
"6225","備品消耗品費","1,796,685","391,313","579,366","757,117","343,887","414,278","540,313","500,552","211,857","208,322","466,640","398,804"
"6227","管理諸費","159,615","137,010","190,460","156,571","142,350","339,810","163,710","89,711","77,710","80,630","76,750","71,538"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","6,000","0","0","0","0","0","10,000","0","4,500","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","7,373,809","5,596,646","6,511,623","7,348,763","6,314,215","6,102,883","6,149,780","4,592,667","3,968,473","5,247,725","5,186,291","5,122,283"
,"営業利益（損失）","-320,412","657,436","749,468","1,972,634","2,210,257","910,183","2,123,374","-1,993,124","-968,272","-87,322","-103,612","448,259"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","200,000","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","200,000","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-520,412","657,436","749,468","1,972,634","2,210,257","910,183","2,123,374","-1,993,124","-968,272","-87,322","-103,612","448,259"
