"ｺｰﾄﾞ","勘定科目名"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"
"4111","売上高","5,787,916","6,285,789","7,725,647","5,270,975","5,902,202","7,970,856","7,187,016","7,514,033","7,017,264","7,431,290","7,382,331","7,273,757"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","5,787,916","6,285,789","7,725,647","5,270,975","5,902,202","7,970,856","7,187,016","7,514,033","7,017,264","7,431,290","7,382,331","7,273,757"
"5111","期首棚卸高","894,315","895,710","996,860","1,250,101","1,053,981","1,052,910","1,206,329","1,288,412","1,416,757","1,354,147","1,160,986","1,113,633"
"5211","商品仕入高","2,038,266","2,333,331","3,281,991","1,609,300","2,217,219","3,250,893","2,663,718","2,877,491","2,753,933","2,603,848","2,752,876","2,738,437"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","895,710","996,860","1,250,101","1,053,981","1,052,910","1,206,329","1,288,412","1,416,757","1,354,147","1,160,986","1,113,633","1,284,756"
,"当期売上原価","2,036,871","2,232,181","3,028,750","1,805,420","2,218,290","3,097,474","2,581,635","2,749,146","2,816,543","2,797,009","2,800,229","2,567,314"
,"売上総利益","3,751,045","4,053,608","4,696,897","3,465,555","3,683,912","4,873,382","4,605,381","4,764,887","4,200,721","4,634,281","4,582,102","4,706,443"
"6111","給与手当","977,814","887,357","938,475","842,357","932,814","971,767","1,010,334","1,183,182","1,156,582","1,178,400","1,187,964","1,143,966"
"6311","雑給","804,803","894,306","945,142","634,910","718,358","986,241","967,773","989,366","914,122","829,786","894,901","1,062,364"
"6112","旅費交通費","42,523","61,353","67,473","48,124","61,512","59,788","64,456","58,390","54,140","57,804","52,205","55,236"
"6113","広告宣伝費","255,055","279,010","389,130","305,471","364,518","441,308","296,195","329,138","398,376","256,643","304,875","267,348"
"6114","販売促進費","22,327","30,786","29,666","38,951","18,275","17,095","18,950","18,296","21,273","17,745","18,933","18,520"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","764"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","7,681","0"
"6117","支払手数料","159,525","132,402","167,892","112,566","160,609","106,869","192,355","189,525","180,066","128,167","119,033","237,508"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","62,499","62,499","-282,501","62,499","62,499","62,499","62,499","62,499","62,499","62,499","62,499","62,499"
"6312","法定福利費","213,173","255,216","273,030","217,630","198,837","217,630","199,422","266,741","337,844","254,119","271,790","280,751"
"6226","厚生費","104,140","71,437","29,594","3,427","10,384","11,733","54,088","11,733","54,933","13,983","62,283","92,073"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","97,862","97,862","97,862","97,862","97,862","97,862","97,862","97,862","97,862","97,862","97,862","116,122"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","477,262","477,262","477,262","477,262","477,262","477,262","477,262","477,262","477,262","477,262","477,262","477,262"
"6216","修繕／車両関係費","0","3,536","0","2,300","0","0","3,773","293,800","38,500","60,500","16,500","348,300"
"6217","事務用消耗品費","457","1,002","2,015","350","200","0","0","600","703","1,628","1,420","900"
"6218","通信交通費","9,171","9,211","9,290","9,183","9,694","9,175","9,175","9,186","9,193","9,230","9,187","9,194"
"6219","水道光熱費","491,048","542,973","432,849","646,178","520,270","535,738","460,835","521,643","398,625","493,123","459,714","177,200"
"6221","租税公課","0","1,000","1,000","1,000","0","1,000","1,000","2,000","2,000","2,000","2,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","68,528","158,937","162,427","59,586","173,104","190,450","253,649","117,726","246,930","148,689","234,902","100,041"
"6227","管理諸費","18,564","18,564","6,564","18,564","100,164","13,127","23,577","6,564","6,564","6,564","6,564","6,564"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","31,000","1,000","1,000","1,000","1,000","1,000","31,000","1,000","1,000","1,000","1,000","1,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","1,200","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,860,751","4,010,713","3,773,170","3,604,220","3,932,362","4,225,544","4,250,405","4,661,513","4,483,474","4,122,004","4,313,575","4,482,612"
,"営業利益（損失）","-109,706","42,895","923,727","-138,665","-248,450","647,838","354,976","103,374","-282,753","512,277","268,527","223,831"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","1,958","0","0","0","0","0","0","0","2,000","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","1,958","0","0","0","0","0","0","0","2,000","0"
,"経常利益（損失）","-109,706","42,895","921,769","-138,665","-248,450","647,838","354,976","103,374","-282,753","512,277","266,527","223,831"
