"ｺｰﾄﾞ","勘定科目名"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"
"4111","授業料等収入","649,000","483,522","731,091","1,242,599","19,966,100","11,612,331","784,946","3,690,891","23,125,137","5,095,180","24,759,907","1,084,069"
"4112","寮費等収入","6,002,000","90,000","2,535,500","4,994,500","4,296,500","2,610,500","40,000","840,000","1,084,350","5,952,050","7,499,750","-8,759,450"
"4113","職業紹介売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","特定技能売上高","0","50,909","50,000","75,000","75,000","75,000","50,000","50,000","50,000","50,000","50,000","50,000"
"4116","児発放デイ売上高","3,256,545","2,968,926","3,336,294","3,888,991","4,160,574","4,051,336","3,998,439","4,031,836","4,275,080","4,861,303","4,023,510","4,055,206"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","9,907,545","3,593,357","6,652,885","10,201,090","28,498,174","18,349,167","4,873,385","8,612,727","28,534,567","15,958,533","36,333,167","-3,570,175"
"5111","期首棚卸高","0","0","0","0","0","0","0","0","0","0","0","333,900"
"5211","商品仕入高","14,384","21,113","14,886","14,524","16,297","9,535","8,351","10,821","10,849","15,067","12,160","13,397"
"5212","教材費等","57,364","2,500","1,849,660","60,600","221,219","323,220","219,029","2,888,629","390,100","10,075","1,879,659","1,498,695"
"5215","書類作成手数料","200,000","99,560","0","0","261,818","270,000","1,772,500","234,500","154,500","234,500","958,136","1,860,000"
"5216","他売上原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","0","0","0","0","0","0","0","530,000"
,"当期売上原価","271,748","123,173","1,864,546","75,124","499,334","602,755","1,999,880","3,133,950","555,449","259,642","2,849,955","3,175,992"
,"売上総利益","9,635,797","3,470,184","4,788,339","10,125,966","27,998,840","17,746,412","2,873,505","5,478,777","27,979,118","15,698,891","33,483,212","-6,746,167"
"6111","給与手当","3,797,547","3,378,589","3,606,638","3,606,638","4,102,671","4,323,846","4,057,051","4,215,820","4,298,072","4,348,560","4,537,420","4,724,893"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","241,590","290,319","177,400","233,982","365,850","544,450","230,623","993,246","304,048","305,682","222,466","375,300"
"6113","広告宣伝費","420,300","10,300","10,300","10,300","10,300","10,300","10,300","1,100,300","10,300","10,300","10,300","10,300"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","156,055","261,343","116,118","126,819","433,198","96,566","313,674","758,231","609,951","158,317","118,697","1,295,942"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6210","処遇改善手当","233,587","248,568","255,888","258,410","292,788","323,681","295,208","321,952","308,146","328,418","374,024","311,325"
"6213","従業員賞与","0","1,126,995","630,375","630,375","630,375","630,375","630,375","630,375","630,375","630,375","630,375","-3,261,325"
"6209","退職手当","0","0","0","0","0","0","0","0","0","0","0","310,080"
"6312","法定福利費","0","474,875","1,144,953","346,538","553,555","553,555","553,555","1,097,236","621,530","559,172","611,831","635,838"
"6226","厚生費","0","92,407","0","0","0","9,780","153,043","0","1,018","50,000","28,009","34,873"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","522,000","522,000","522,000","522,000","522,000","522,000","522,000","522,000","522,000","522,000","522,000","601,853"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","59,640"
"6215","地代家賃","950,864","987,592","933,728","933,728","933,728","965,728","933,728","949,364","1,097,000","1,004,273","987,909","1,648,666"
"6216","修繕費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","6,331","185,221","101,273","77,637","165,698","88,895","94,494","54,691","110,117","80,837","186,635","180,470"
"6219","水道光熱費","5,290","164,107","148,475","157,097","76,738","133,773","207,179","51,224","165,734","178,570","154,874","222,070"
"6221","租税公課","75,200","26,300","44,000","6,000","49,800","0","0","38,000","0","0","600","269,200"
"6222","寄付金","0","0","0","0","0","0","20,000","0","0","0","0","0"
"6223","接待交際費","5,400","0","0","9,080","0","2,000","1,620","0","0","5,600","6,338","28,840"
"6224","保険料","42,787","530,217","243,627","10,814","10,814","84,184","232,784","119,414","10,814","83,484","10,814","120,861"
"6225","備品消耗品費","11,813","424,713","250,266","366,172","183,874","601,156","1,287,014","111,627","920,216","1,281,021","504,099","794,043"
"6227","管理諸費","41,455","490,000","72,273","84,555","98,873","50,000","58,636","81,380","53,338","50,000","101,477","127,222"
"6228","諸会費","0","0","2,000","12,000","0","0","0","0","0","8,000","24,000","132,200"
"6229","清掃・衛生費","0","35,666","40,000","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","3,000","0","0","0","0","9,000","0","0"
,"販売費及び一般管理費計","7,110,219","9,849,212","8,899,314","7,992,145","9,033,262","9,540,289","10,201,284","11,644,860","10,262,659","10,213,609","9,631,868","9,222,291"
,"営業利益（損失）","2,525,578","-6,379,028","-4,110,975","2,133,821","18,965,578","8,206,123","-7,327,779","-6,166,083","17,716,459","5,485,282","23,851,344","-15,968,458"
"7111","受取利息","0","0","301","54","0","0","0","0","252","26","0","4"
"7112","受取手数料","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","239","0","0","0","0","0","0","0","0","0","0","61"
"7118","雑収入","89,727","108,588","118,322","160,975","125,093","146,814","719,421","10,662","334,787","305,179","339,862","750,051"
,"営業外収益計","89,966","108,588","118,623","161,029","125,093","146,814","719,421","10,662","335,039","305,205","339,862","750,116"
"7511","支払利息","-33,771","0","64,591","32,099","30,597","5,892","-65,934","38,937","19,865","18,848","15,806","816,499"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","50,000"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","-33,771","0","64,591","32,099","30,597","5,892","-65,934","38,937","19,865","18,848","15,806","866,499"
