"ｺｰﾄﾞ","勘定科目名"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"
"4111","売上高","4,629,354","3,549,818","3,298,409","4,309,864","4,957,400","4,519,497","4,116,540","4,548,118","3,208,893","3,016,685","4,429,633","5,125,182"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","4,629,354","3,549,818","3,298,409","4,309,864","4,957,400","4,519,497","4,116,540","4,548,118","3,208,893","3,016,685","4,429,633","5,125,182"
"5111","期首棚卸高","226,130","335,208","243,660","272,405","231,454","253,886","146,175","192,037","253,239","171,789","196,589","179,695"
"5211","商品仕入高","1,836,167","1,257,075","1,326,498","1,639,257","1,963,057","241,890","2,992,147","1,785,502","1,137,638","1,119,814","1,735,504","2,003,758"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","335,208","243,660","272,405","231,454","253,886","146,175","192,037","253,239","171,789","196,589","179,695","155,465"
,"当期売上原価","1,727,089","1,348,623","1,297,753","1,680,208","1,940,625","349,601","2,946,285","1,724,300","1,219,088","1,095,014","1,752,398","2,027,988"
,"売上総利益","2,902,265","2,201,195","2,000,656","2,629,656","3,016,775","4,169,896","1,170,255","2,823,818","1,989,805","1,921,671","2,677,235","3,097,194"
"6111","給与手当","672,500","692,500","692,500","692,500","932,500","962,500","932,500","952,500","952,500","949,318","956,000","959,000"
"6311","雑給","439,086","427,594","503,701","582,334","453,311","475,457","362,794","462,800","396,141","370,997","312,030","395,741"
"6112","旅費交通費","44,991","83,828","40,307","43,005","59,660","57,885","48,527","55,110","37,066","24,673","50,054","59,190"
"6113","広告宣伝費","69,109","5,100","46,214","39,419","40,692","61,418","43,800","38,383","36,146","3,964","6,207","55,000"
"6114","販売促進費","16,491","16,000","33,785","15,990","16,000","16,754","15,950","22,630","36,364","33,508","32,521","30,225"
"6115","荷造発送費","190,909","173,960","152,727","186,718","199,415","222,788","201,555","207,920","218,536","207,920","199,415","207,920"
"6116","外注費","18,182","0","0","0","0","0","0","0","0","0","18,182","0"
"6117","支払手数料","20,645","58,835","19,554","14,304","17,868","19,245","19,063","28,334","62,154","23,500","25,854","24,227"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","170,000","0","0","0","0","0","40,000","0","0","0","0","0"
"6312","法定福利費","103,611","83,891","85,719","85,719","127,467","127,467","132,940","127,467","130,973","128,371","130,973","130,973"
"6226","厚生費","15,123","1,480","-484","-1,964","1,480","2,250","0","0","0","0","0","6,000"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","77,826","77,826","77,826","77,826","77,826","77,826","77,826","77,826","77,826","77,903","48,094","48,094"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","673,060","673,060","673,060","538,447","538,447","538,447","538,447","538,447","673,060","673,060","673,060","673,060"
"6216","修繕／車両関係費","0","17,400","0","0","0","0","0","0","22,000","0","0","0"
"6217","事務用消耗品費","0","4,010","310","0","1,550","3,500","2,468","0","4,005","0","0","1,545"
"6218","通信交通費","455","8,874","8,223","15,974","8,716","8,232","8,212","455","16,007","8,224","455","15,970"
"6219","水道光熱費","166,865","234,173","161,471","229,510","182,031","259,437","223,103","293,787","236,350","251,894","205,657","279,274"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","1,000","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","50,000","25,000","25,000"
"6225","備品消耗品費","148,192","18,651","42,163","117,804","142,030","76,966","105,481","68,649","13,570","150,380","70,989","185,284"
"6227","管理諸費","34,724","66,584","64,069","46,749","66,954","34,069","64,069","36,069","64,069","34,069","66,777","35,218"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","20,500","20,500","20,500","20,500","0","0","20,500","20,500","20,500","20,500","20,500","41,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,907,269","2,689,266","2,646,645","2,729,835","2,890,947","2,969,241","2,862,235","2,955,877","3,023,267","3,008,281","2,841,768","3,172,721"
,"営業利益（損失）","-5,004","-488,071","-645,989","-100,179","125,828","1,200,655","-1,691,980","-132,059","-1,033,462","-1,086,610","-164,533","-75,527"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-5,004","-488,071","-645,989","-100,179","125,828","1,200,655","-1,691,980","-132,059","-1,033,462","-1,086,610","-164,533","-75,527"
