"ｺｰﾄﾞ","勘定科目名"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"
"4111","売上高","56,432,711","-1,745,577","154,309,231","45,664","142,393,084","92,181,540","74,797,098","65,965,897","52,886,270","58,369,829","56,703,962","66,933,762"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","75,992,598","-75,992,598","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","56,432,711","74,247,021","78,316,633","45,664","142,393,084","92,181,540","74,797,098","65,965,897","52,886,270","58,369,829","56,703,962","66,933,762"
"5111","期首棚卸高","0","0","0","0","0","0","0","0","0","0","0","0"
"5211","商品仕入高","0","0","0","0","-15,400","92,130,295","0","5","0","0","0","0"
"5212","通信商品仕入高","56,197,185","75,992,598","75,992,598","0","142,354,603","0","74,757,648","65,933,880","52,856,145","58,311,499","56,674,635","66,900,038"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"当期売上原価","56,197,185","75,992,598","75,992,598","0","142,339,203","92,130,295","74,757,648","65,933,885","52,856,145","58,311,499","56,674,635","66,900,038"
,"売上総利益","235,526","-1,745,577","2,324,035","45,664","53,881","51,245","39,450","32,012","30,125","58,330","29,327","33,724"
"6111","給与手当","616,670","766,670","616,670","616,670","616,670","616,670","616,670","616,670","616,670","616,670","616,670","616,670"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","77,626","47,684","78,096","50,288","20,255","50,868","43,210","51,508","33,255","26,804","455","455"
"6113","広告宣伝費","78,183","123,793","3,070","60,164","1,198","12,946","19,971","16,353","29,823","27,968","20,217","51,435"
"6114","販売促進費","160,000","110,000","10,000","10,000","10,000","210,000","12,681","10,000","10,000","410,000","225,665","82,769"
