"ｺｰﾄﾞ","勘定科目名"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"
"4111","売上高","2,513,009","3,153,229","808,554","0","2,716,618","3,068,727","6,232,480","4,212,790","877,338","2,581,167","4,120,636","4,457,787"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","9,459","27,318","6,700","0","29,332","37,473","16,759","20,802","2,984","5,522","13,493","16,618"
,"純売上高","2,503,550","3,125,911","801,854","0","2,687,286","3,031,254","6,215,721","4,191,988","874,354","2,575,645","4,107,143","4,441,169"
"5111","期首棚卸高","401,472","397,369","384,213","390,459","377,923","373,493","383,523","499,530","438,980","409,832","399,806","429,819"
"5211","商品仕入高","321,219","419,731","130,197","0","304,331","444,848","704,295","398,193","111,013","347,886","451,097","447,368"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","397,369","384,213","390,459","377,923","373,493","383,523","499,530","438,980","409,832","399,806","429,819","458,192"
,"当期売上原価","325,322","432,887","123,951","12,536","308,761","434,818","588,288","458,743","140,161","357,912","421,084","418,995"
,"売上総利益","2,178,228","2,693,024","677,903","-12,536","2,378,525","2,596,436","5,627,433","3,733,245","734,193","2,217,733","3,686,059","4,022,174"
"6111","給与手当","545,540","753,291","507,435","439,232","664,040","667,540","707,040","636,240","517,233","529,538","620,180","571,500"
"6311","雑給","53,517","32,229","20,736","14,400","43,148","96,423","231,040","114,080","129,536","56,670","79,988","143,151"
"6112","旅費交通費","20,200","31,101","9,139","1,182","13,873","15,381","17,293","14,043","2,320","2,199","5,720","3,800"
"6113","広告宣伝費","48,940","37,367","22,167","3,500","22,099","58,801","62,567","37,300","9,949","73,715","43,327","17,675"
"6114","販売促進費","72,005","62,551","52,043","18,967","63,918","61,710","78,926","22,718","30,287","21,709","33,969","28,515"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","274,475","291,565","280,386","203,347","97,418","291,413","294,076","371,647","353,870","283,085","322,824","365,250"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","40,000","0","0","0","0","0","0","0","0","0","0","110,000"
