"ｺｰﾄﾞ","勘定科目名"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"
"4111","売上高","0","0","0","0","7,936,987","7,908,669","8,479,446","8,096,773","12,978,911","10,608,956","10,171,674","9,965,691"
"4112","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","0","0","0","0","7,936,987","7,908,669","8,479,446","8,096,773","12,978,911","10,608,956","10,171,674","9,965,691"
"5111","期首棚卸高","0","0","0","0","10,063,366","11,959,189","10,669,385","10,143,206","-620,179","9,693,346","11,163,921","11,666,623"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","通信商品仕入高","0","0","0","0","8,474,828","4,725,337","5,501,535","4,761,369","20,333,012","9,740,470","7,839,725","10,852,423"
"5215",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5216",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","11,959,189","10,669,385","10,143,206","9,443,187","9,693,346","11,163,921","11,666,623","15,022,603"
,"当期売上原価","0","0","0","0","6,579,005","6,015,141","6,027,714","5,461,388","10,019,487","8,269,895","7,337,023","7,496,443"
,"売上総利益","0","0","0","0","1,357,982","1,893,528","2,451,732","2,635,385","2,959,424","2,339,061","2,834,651","2,469,248"
"6111","給与手当","0","0","0","0","930,156","895,519","1,089,611","939,469","946,855","1,067,498","954,002","954,157"
"6311","雑給","0","0","0","0","213,375","217,500","218,625","221,250","221,625","233,625","195,000","353,650"
"6112","旅費交通費","0","0","0","0","48,296","37,139","74,673","50,804","42,271","42,962","50,274","66,066"
"6113","広告宣伝費","0","0","0","0","0","0","31,000","0","97,400","0","15,000","32,400"
"6114","販売促進費","0","0","0","0","136,364","0","45,455","90,909","0","136,364","181,818","185,318"
"6115","荷造発送費","0","0","0","0","1,620","764","0","840","840","0","0","640"
"6116","外注費","0","0","0","0","0","0","0","0","514,000","0","226,000","200,200"
"6117","支払手数料","0","0","0","0","263,892","33,935","222,502","209,364","323,757","129,219","431,223","363,138"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","120,833","120,833","120,833","120,833","120,833","30,833","120,833","120,833"
"6312","法定福利費","0","0","0","0","151,138","151,138","141,935","168,514","181,637","180,883","174,231","170,589"
"6226","厚生費","0","0","0","0","0","0","0","-5,456","0","-1,818","12,695","2,727"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","0","0","0","0","22,855","22,855","22,855","22,855","24,157","22,856","22,856","22,856"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
