"ｺｰﾄﾞ","勘定科目名"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"
"4111","売上高","7,913,672","10,505,153","9,641,517","14,350,571","10,711,076","10,176,073","12,463,869","8,976,835","9,904,203","9,577,058","9,500,292","11,031,358"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","7,913,672","10,505,153","9,641,517","14,350,571","10,711,076","10,176,073","12,463,869","8,976,835","9,904,203","9,577,058","9,500,292","11,031,358"
"5111","期首棚卸高","728,301","1,026,375","785,143","958,444","1,887,779","931,566","917,161","1,191,880","970,981","861,606","1,067,148","794,283"
"5211","商品仕入高","3,562,140","3,685,193","3,908,746","6,270,257","3,306,814","3,914,753","5,184,833","3,328,846","3,723,814","3,947,251","3,395,881","4,289,553"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","1,026,375","785,143","958,444","1,887,779","931,566","917,161","1,191,880","970,981","861,606","1,067,148","794,283","775,106"
,"当期売上原価","3,264,066","3,926,425","3,735,445","5,340,922","4,263,027","3,929,158","4,910,114","3,549,745","3,833,189","3,741,709","3,668,746","4,308,730"
,"売上総利益","4,649,606","6,578,728","5,906,072","9,009,649","6,448,049","6,246,915","7,553,755","5,427,090","6,071,014","5,835,349","5,831,546","6,722,628"
