"ｺｰﾄﾞ","勘定科目名"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"
"4111","売上高","5,472,602","7,766,026","3,982,224","2,474,592","4,224,689","4,431,044","2,308,055","2,548,853","4,046,156","3,260,928","0","2,958,575"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","5,472,602","7,766,026","3,982,224","2,474,592","4,224,689","4,431,044","2,308,055","2,548,853","4,046,156","3,260,928","0","2,958,575"
"5111","期首棚卸高","8,913,345","8,752,927","8,332,661","8,268,538","9,297,939","9,133,278","9,258,824","8,997,724","8,759,336","9,427,020","9,646,703","9,994,155"
"5211","商品仕入高","1,546,105","2,701,614","735,686","1,592,659","1,239,431","1,205,513","863,150","667,767","2,161,637","1,368,004","236,660","1,065,241"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","8,752,927","8,332,661","8,268,538","9,297,939","9,133,278","9,258,824","8,997,724","8,759,336","9,427,020","9,646,703","9,994,154","9,675,629"
,"当期売上原価","1,706,523","3,121,880","799,809","563,258","1,404,092","1,079,967","1,124,250","906,155","1,493,953","1,148,321","-110,791","1,383,767"
,"売上総利益","3,766,079","4,644,146","3,182,415","1,911,334","2,820,597","3,351,077","1,183,805","1,642,698","2,552,203","2,112,607","110,791","1,574,808"
