"ｺｰﾄﾞ","勘定科目名"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"
"4111","売上高","5,721,237","6,133,274","5,479,487","6,527,329","6,361,112","8,125,672","6,714,681","6,692,831","8,573,732","7,696,804","9,090,686","7,483,638"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","5,721,237","6,133,274","5,479,487","6,527,329","6,361,112","8,125,672","6,714,681","6,692,831","8,573,732","7,696,804","9,090,686","7,483,638"
"5111","期首棚卸高","442,333","428,615","474,378","550,382","523,407","548,904","477,054","650,060","573,930","540,028","636,805","518,498"
"5211","商品仕入高","1,851,789","1,930,769","1,832,191","2,011,925","2,125,609","2,531,736","2,322,596","2,113,717","2,712,480","2,613,521","2,794,871","2,575,518"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","428,615","474,378","550,382","523,407","548,904","477,054","650,060","573,930","540,028","636,805","518,498","657,633"
,"当期売上原価","1,865,507","1,885,006","1,756,187","2,038,900","2,100,112","2,603,586","2,149,590","2,189,847","2,746,382","2,516,744","2,913,178","2,436,383"
,"売上総利益","3,855,730","4,248,268","3,723,300","4,488,429","4,261,000","5,522,086","4,565,091","4,502,984","5,827,350","5,180,060","6,177,508","5,047,255"
"6111","給与手当","486,000","496,000","476,000","481,000","486,000","550,000","486,000","487,000","567,000","488,000","722,200","723,700"
"6311","雑給","1,030,485","888,238","941,580","1,033,321","1,002,204","1,523,268","1,098,287","1,160,620","1,248,072","1,469,664","1,825,905","1,374,163"
"6112","旅費交通費","95,311","54,835","80,826","70,414","75,494","87,493","88,560","91,584","73,534","115,572","156,304","124,067"
"6113","広告宣伝費","131,645","116,395","84,533","77,883","128,346","59,864","133,146","85,583","105,059","95,840","108,182","67,164"
"6114","販売促進費","53,015","38,925","70,202","68,200","65,789","47,849","47,258","47,259","56,183","48,031","61,272","38,925"
"6115","荷造発送費","0","0","0","0","3,599","0","1,795","0","570","545","0","0"
"6116","外注費","0","45,664","0","14,509","7,496","41,189","25,182","25,345","102,357","44,433","25,687","0"
"6117","支払手数料","378,704","308,320","627,714","438,586","413,071","767,236","561,133","580,463","636,911","683,842","892,189","584,804"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","58,000","58,000","58,000","38,666","38,666","-163,334","38,666","38,666","38,666","38,666","38,666","38,666"
"6312","法定福利費","88,320","88,320","93,930","93,930","93,930","98,137","150,309","150,309","150,309","112,723","137,968","157,813"
"6226","厚生費","193,680","83,166","81,178","110,200","82,978","79,000","15,600","14,700","27,333","123,860","48,549","35,133"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","135,687","135,687","35,753","109,397","109,397","109,397","109,397","109,397","109,397","109,397","109,397","109,397"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","486,305","516,871","476,000","476,000","476,000","690,682","570,928","568,791","728,766","654,227","772,707","636,108"
"6216","修繕／車両関係費","0","0","0","0","0","0","10,000","24,000","0","25,000","84,000","0"
"6217","事務用消耗品費","0","0","600","700","900","600","0","0","0","1,967","300","2,655"
"6218","通信交通費","5,180","7,273","5,325","4,935","4,885","5,349","0","11,236","5,690","0","5,612","5,016"
"6219","水道光熱費","554,995","598,610","507,715","432,095","407,490","472,900","512,720","474,200","498,710","468,080","520,540","521,150"
"6221","租税公課","55,000","0","0","0","0","1,000","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","5,000","0","0","0"
"6224","保険料","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","160,281","184,668","114,633","215,085","173,753","79,625","138,278","115,295","84,782","104,323","163,447","71,635"
"6227","管理諸費","20,740","32,480","66,222","170,740","20,740","20,740","87,740","20,740","20,740","11,740","60,740","20,740"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,958,348","3,678,452","3,745,211","3,860,661","3,615,738","4,495,995","4,099,999","4,030,188","4,484,079","4,620,910","5,758,665","4,536,136"
,"営業利益（損失）","-102,618","569,816","-21,911","627,768","645,262","1,026,091","465,092","472,796","1,343,271","559,150","418,843","511,119"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
