"ｺｰﾄﾞ","勘定科目名","31年  1月","31年  2月","31年  3月","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"
"4111","売上高","578,562","428,651","516,287","145,413","245,444","291,811","167,061","442,024","453,712","362,425","921,704","764,241"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","8,695,936","6,133,457","6,465,633","6,391,550","7,379,923","6,146,302","8,060,634","6,873,965","8,977,460","6,936,706"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","578,562","428,651","9,212,223","6,278,870","6,711,077","6,683,361","7,546,984","6,588,326","8,514,346","7,236,390","9,899,164","7,700,947"
"5111","期首たな卸高","0","0","826,367","826,367","759,317","798,791","731,953","738,591","868,641","1,019,369","1,063,595","832,216"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","通信商品仕入高","0","0","7,791,647","4,572,140","5,576,316","5,095,469","6,380,779","5,238,873","7,641,577","6,046,862","7,878,513","6,376,024"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","0","0","826,367","759,317","798,791","731,953","738,591","868,641","1,019,369","1,063,595","832,216","990,646"
,"当期売上原価","0","0","7,791,647","4,639,190","5,536,842","5,162,307","6,374,141","5,108,823","7,490,849","6,002,636","8,109,892","6,217,594"
,"売上総利益","578,562","428,651","1,420,576","1,639,680","1,174,235","1,521,054","1,172,843","1,479,503","1,023,497","1,233,754","1,789,272","1,483,353"
"6111","給与手当","0","0","823,268","709,000","700,603","711,033","724,000","693,500","756,576","749,891","794,353","904,257"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","6,481","6,481","7,000","24,303","37,793","30,167","30,084","26,441","18,796","30,105","21,727","38,319"
"6113","広告宣伝費","7,700","46,700","213,073","4,000","0","56,000","0","0","53,000","0","145","54,055"
"6114","販売促進費","0","0","222","111","722","0","0","259","1,741","0","0","3,500"
"6115","荷造発送費","0","0","0","540","540","540","1,290","540","540","1,080","1,240","540"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","16,650","30,650","30,900","15,300","14,900","41,900","14,900","15,159","42,159","14,641","15,000","41,900"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","57,900","57,900","57,900","-115,800","57,900","57,900","-115,800","57,900","57,900"
"6312","法定福利費","0","0","0","103,402","103,402","109,012","109,012","109,012","111,817","111,817","111,817","137,062"
"6226","厚生費","2,778","0","72,300","0","0","11,150","0","0","20,000","0","5,455","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","14,429","14,429","14,429","14,429","14,429","14,429","14,429","14,429","14,431","14,429","14,429","14,429"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","194,445","194,445","194,445","194,445","194,445","194,445","194,445","194,445","194,445","190,909","205,455","198,182"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","31,783","21,246","3,977","13,954","34,634","2,977","35,046","2,978","33,142","27,260","2,978","16,797"
"6219","水道光熱費","22,412","29,777","35,039","31,456","23,875","16,480","20,478","16,826","29,706","20,822","19,818","16,455"
"6221","租税公課","0","0","2,000","0","0","0","0","0","0","2,000","2,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","0","0","0","0","0","0","0","0","0","0","0","0"
"6225","備品消耗品費","21,822","5,800","5,500","6,884","7,015","5,257","11,556","20,084","8,013","7,993","11,255","20,204"
"6227","管理諸費","9,550","9,550","9,550","9,550","9,550","9,550","9,550","9,643","8,000","9,550","9,550","11,100"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
