"ｺｰﾄﾞ","勘定科目名"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"
"4111","売上高","142,393,084","92,181,540","74,797,098","65,965,897","52,886,270","58,369,829","56,703,962","66,933,762","36,095","274,200","49,046","20,800"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","142,393,084","92,181,540","74,797,098","65,965,897","52,886,270","58,369,829","56,703,962","66,933,762","36,095","274,200","49,046","20,800"
"5111","期首棚卸高","0","0","0","0","0","0","0","0","0","0","0","0"
"5211","商品仕入高","-15,400","92,130,295","0","5","0","0","0","0","0","0","5","58,148"
"5212","通信商品仕入高","142,354,603","0","74,757,648","65,933,880","52,856,145","58,311,499","56,674,635","66,900,038","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"当期売上原価","142,339,203","92,130,295","74,757,648","65,933,885","52,856,145","58,311,499","56,674,635","66,900,038","0","0","5","58,148"
,"売上総利益","53,881","51,245","39,450","32,012","30,125","58,330","29,327","33,724","36,095","274,200","49,041","-37,348"
"6111","給与手当","616,670","616,670","616,670","616,670","616,670","616,670","616,670","616,670","616,670","616,670","616,670","566,670"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","20,255","50,868","43,210","51,508","33,255","26,804","455","455","728","4,818","1,245","22,382"
"6113","広告宣伝費","1,198","12,946","19,971","16,353","29,823","27,968","20,217","51,435","48,030","73,222","29,574","55,554"
"6114","販売促進費","10,000","210,000","12,681","10,000","10,000","410,000","225,665","82,769","116,664","364,898","467,335","275,365"
"6115","荷造発送費","0","1,000","473","473","0","527","0","0","0","209","473","1,269"
"6116","外注費","0","290,819","320,000","335,000","13,200","1,314,500","26,400","458,064","345,234","324,627","600,000","1,092,091"
"6117","支払手数料","-1,271,016","-1,939,248","-1,857,047","-2,083,990","-1,848,410","-3,238,675","-1,543,628","-1,801,868","-1,776,679","-1,696,609","-2,468,262","104,920"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","0","0","0","0","0"
"6312","法定福利費","377,496","377,496","377,496","377,496","377,496","377,496","377,496","375,796","377,496","377,496","377,496","377,496"
"6226","厚生費","51,053","49,706","50,295","122,084","282,907","88,905","46,230","0","122,821","68,159","194,878","590,853"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","207,212","207,212","207,212","207,212","207,212","207,212","207,212","-1,612,951","115,833","115,833","115,833","115,833"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","9,091","0","0","0","0","0","0","0","0","0","0","0"
"6216","修繕／車両関係費","0","0","0","103,000","0","0","12,941","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","22,304","16,147","13,238","16,147","103,655","16,147","16,538","16,156","16,147","16,156","16,147","16,047"
"6219","水道光熱費","0","0","0","418","844","0","0","2,291","2,598","4,501","3,840","3,109"
"6221","租税公課","600","0","0","0","0","0","19,000","3,000","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","20,000","0","0","0","12,000"
"6223","接待交際費","0","0","0","0","0","0","2,162","0","1,000","0","400","0"
"6224","保険料","5,000","5,000","5,000","5,000","5,000","5,000","5,000","10,000","5,000","5,000","5,000","5,000"
"6225","備品消耗品費","11,967","23,831","35,197","4,500","10,561","9,818","200","16,520","50,008","23,988","67,253","75,452"
"6227","管理諸費","0","132,500","203,982","274,155","213,849","200,000","0","0","16,582","8,709","23,830","21,440"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","1,336","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","61,830","54,947","48,378","56,026","57,398","62,372","32,558","-1,761,663","58,132","307,677","51,712","3,335,481"
,"営業利益（損失）","-7,949","-3,702","-8,928","-24,014","-27,273","-4,042","-3,231","1,795,387","-22,037","-33,477","-2,671","-3,372,829"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","8,013","3,712","9,027","4,469","3,799","4,224","3,231","7,326","3,482","5,784","2,671","70,937"
,"営業外収益計","8,013","3,712","9,027","4,469","3,799","4,224","3,231","7,326","3,482","5,784","2,671","70,937"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","5","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","5","0","0","0","0"
,"経常利益（損失）","64","10","99","-19,545","-23,474","182","0","1,802,708","-18,555","-27,693","0","-3,301,892"
