"ｺｰﾄﾞ","勘定科目名"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"
"4111","売上高","9,309,950","3,977,224","3,656,970","5,863,526","5,665,303","4,666,479","5,622,778","1,661,463","251,785","2,993,244","5,501,365","6,968,758"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","9,309,950","3,977,224","3,656,970","5,863,526","5,665,303","4,666,479","5,622,778","1,661,463","251,785","2,993,244","5,501,365","6,968,758"
"5111","期首たな卸高","11,489,915","10,306,002","11,254,792","10,586,381","10,320,637","8,975,480","9,919,293","9,406,900","9,127,730","9,098,658","8,813,614","9,214,191"
"5211","商品仕入高","2,513,136","2,273,877","935,890","1,823,651","1,000,234","2,698,111","1,772,761","439,102","37,070","723,552","2,319,203","2,956,944"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","10,305,502","11,254,792","10,586,381","10,320,637","8,975,480","9,919,293","9,406,900","9,127,730","9,098,658","8,813,614","9,214,191","8,768,051"
,"当期売上原価","3,697,549","1,325,087","1,604,301","2,089,395","2,345,391","1,754,298","2,285,154","718,272","66,142","1,008,596","1,918,626","3,403,084"
,"売上総利益","5,612,401","2,652,137","2,052,669","3,774,131","3,319,912","2,912,181","3,337,624","943,191","185,643","1,984,648","3,582,739","3,565,674"
"6111","給与手当","562,500","90,000","319,000","334,000","329,000","444,000","319,000","312,176","259,956","321,000","321,000","321,000"
"6311","雑給","1,527,543","1,305,402","1,176,146","1,358,478","1,158,263","1,160,027","1,053,058","945,582","785,947","946,478","946,322","1,024,157"
"6112","旅費交通費","87,399","76,418","78,679","100,964","79,604","79,776","81,171","47,051","11,018","39,709","55,830","83,429"
"6113","広告宣伝費","97,283","319,896","146,958","172,552","142,023","123,158","846,146","39,683","7,220","108,686","117,209","-205,374"
"6114","販売促進費","51,309","16,000","18,727","115,736","45,848","57,269","59,004","45,655","25,364","30,790","58,639","78,819"
"6115","荷造発送費","0","0","0","0","0","172","0","700","0","0","0","1,682"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","604,513","314,640","249,207","384,167","362,989","295,232","357,123","132,523","40,496","245,951","391,750","404,654"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","65,000","65,000","65,000","-149,682","65,000","65,000","65,000","0","0","0","0","0"
"6312","法定福利費","104,709","68,849","101,607","124,165","101,607","99,125","101,733","101,733","101,733","98,548","97,993","101,733"
"6226","厚生費","87,205","49,544","74,903","38,174","65,950","-2,691","16,667","0","0","0","0","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","3,254,996","181,704","181,704","181,704","181,704","181,704","181,704","181,704","181,704","181,704","181,704","181,704"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","336,111","330,000","330,000","330,000","330,000","330,000","330,000","330,000","0","0","330,000","330,000"
"6216","修繕／車両関係費","106,000","0","25,000","0","0","0","0","5,000","0","0","0","0"
"6217","事務用消耗品費","0","0","200","3,936","5,330","5,785","0","5,775","0","714","5,037","0"
"6218","通信交通費","23,538","13,292","2,916","14,832","23,902","3,360","23,852","13,097","3,360","22,492","12,845","13,440"
"6219","水道光熱費","324,384","275,800","266,067","213,719","362,846","328,002","295,486","331,570","31,234","111,408","157,058","194,230"
"6221","租税公課","0","0","0","0","0","0","0","0","200","0","0","0"
"6222","寄付金","0","0","0","0","9,000","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","25,000","0","0","0","0","0","0"
"6224","保険料","43,976","17,560","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","470,017","55,420","93,252","84,198","-460,212","38,778","134,445","25,136","74,710","24,146","72,698","57,886"
"6227","管理諸費","24,728","21,079","43,942","26,987","24,112","20,197","31,618","51,870","2,495","18,455","27,015","24,415"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","10,000","10,000","16,000","10,000","30,000","10,000","22,000","10,000","10,000","0","10,000","20,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","7,781,211","3,210,604","3,204,308","3,358,930","2,871,966","3,278,894","3,933,007","2,594,255","1,550,437","2,165,081","2,800,100","2,646,775"
,"営業利益（損失）","-2,168,810","-558,467","-1,151,639","415,201","447,946","-366,713","-595,383","-1,651,064","-1,364,794","-180,433","782,639","918,899"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-2,168,810","-558,467","-1,151,639","415,201","447,946","-366,713","-595,383","-1,651,064","-1,364,794","-180,433","782,639","918,899"
