"ｺｰﾄﾞ","勘定科目名"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"
"4111","売上高","6,527,329","6,361,112","8,125,672","6,714,681","6,692,831","8,573,732","7,696,804","9,090,686","7,483,638","7,944,718","8,312,208","7,146,274"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","6,527,329","6,361,112","8,125,672","6,714,681","6,692,831","8,573,732","7,696,804","9,090,686","7,483,638","7,944,718","8,312,208","7,146,274"
"5111","期首棚卸高","550,382","523,407","548,904","477,054","650,060","573,930","540,028","636,805","518,498","657,633","566,696","499,850"
"5211","商品仕入高","2,011,925","2,125,609","2,531,736","2,322,596","2,113,717","2,712,480","2,613,521","2,794,871","2,575,518","2,559,071","2,664,281","2,503,099"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","523,407","548,904","477,054","650,060","573,930","540,028","636,805","518,498","657,633","566,696","499,850","700,309"
,"当期売上原価","2,038,900","2,100,112","2,603,586","2,149,590","2,189,847","2,746,382","2,516,744","2,913,178","2,436,383","2,650,008","2,731,127","2,302,640"
,"売上総利益","4,488,429","4,261,000","5,522,086","4,565,091","4,502,984","5,827,350","5,180,060","6,177,508","5,047,255","5,294,710","5,581,081","4,843,634"
"6111","給与手当","481,000","486,000","550,000","486,000","487,000","567,000","488,000","722,200","723,700","578,440","535,166","886,991"
