"ｺｰﾄﾞ","勘定科目名"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"
"4111","売上高","7,947,462","8,192,181","8,235,455","11,413,443","10,847,880","11,378,632","9,018,515","7,603,030","10,664,145","6,946,752","8,221,037","6,590,796"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","7,947,462","8,192,181","8,235,455","11,413,443","10,847,880","11,378,632","9,018,515","7,603,030","10,664,145","6,946,752","8,221,037","6,590,796"
"5111","期首たな卸高","851,495","777,071","872,811","898,449","909,785","748,375","1,220,096","698,100","659,268","813,498","931,233","853,436"
"5211","商品仕入高","2,920,528","2,876,052","3,053,914","4,040,536","3,625,167","4,534,222","2,825,768","2,773,825","3,922,430","2,761,578","3,213,677","2,258,160"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","777,071","872,811","898,449","909,785","748,375","1,220,096","698,100","659,268","813,498","931,233","853,436","733,952"
,"当期売上原価","2,994,952","2,780,312","3,028,276","4,029,200","3,786,577","4,062,501","3,347,764","2,812,657","3,768,200","2,643,843","3,291,474","2,377,644"
,"売上総利益","4,952,510","5,411,869","5,207,179","7,384,243","7,061,303","7,316,131","5,670,751","4,790,373","6,895,945","4,302,909","4,929,563","4,213,152"
"6111","給与手当","1,003,182","1,011,516","978,180","1,055,168","1,371,500","1,271,500","1,239,000","1,279,000","984,000","986,000","1,017,000","1,019,415"
"6311","雑給","1,573,572","1,443,442","1,609,938","1,735,361","1,467,938","1,729,253","1,413,540","1,304,332","1,410,538","1,012,799","1,153,756","995,526"
"6112","旅費交通費","73,597","67,950","71,723","75,587","75,176","89,189","82,183","75,360","79,822","88,805","72,401","71,414"
"6113","広告宣伝費","360,471","489,218","382,407","754,740","869,841","660,207","525,210","571,769","767,265","533,919","494,026","300,839"
