"ｺｰﾄﾞ","勘定科目名"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"
"6214","減価償却費","216,391","216,391","216,492","197,844","197,844","197,844","197,844","197,844","197,844","197,844","197,844","197,844"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000"
"6216","修繕／車両関係費","515,150","78,700","853,091","90,000","5,750","1,950,400","361,100","361,750","110,880","99,510","286,400","84,500"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","15,408","15,226","22,472","15,228","22,529","15,370","29,785","15,863","22,548","15,728","29,762","22,512"
"6219","水道光熱費","717,241","791,878","931,899","770,357","736,581","649,165","963,728","959,057","837,133","585,066","674,484","497,906"
"6221","租税公課","5,000","4,000","3,000","2,000","7,000","6,000","8,000","8,000","4,000","6,000","6,000","6,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","10,000","0","0"
"6223","接待交際費","0","0","0","0","0","0","26,920","0","0","0","0","0"
"6224","保険料","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000"
"6225","備品消耗品費","457,847","917,504","642,060","478,877","546,947","946,494","747,717","452,509","547,989","623,896","591,745","607,760"
"6227","管理諸費","568,308","395,727","334,593","381,668","325,288","348,502","350,949","374,345","366,903","300,731","443,647","337,250"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","12,000","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","5,000","0","30,000","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","11,441,797","11,252,059","11,614,945","10,902,514","11,150,103","14,547,213","13,056,964","11,360,945","11,544,755","10,796,866","11,142,060","10,761,275"
,"営業利益（損失）","-1,965,749","-2,224,448","-3,645,581","-354,109","1,047,854","2,611,635","2,914,222","-1,026,746","405,145","89,871","361,880","-1,785,325"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","3,623","5,444","5,374","3,178","5,026","3,637","5,930","3,735","4,930","5,679","4,025","5,817"
,"営業外収益計","3,623","5,444","5,374","3,178","5,026","3,637","5,930","3,735","4,930","5,679","4,025","5,817"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","100,000","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","100,000","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-1,962,126","-2,219,004","-3,740,207","-350,931","1,052,880","2,615,272","2,920,152","-1,023,011","410,075","95,550","365,905","-1,779,508"
