"ｺｰﾄﾞ","勘定科目名"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"
"4111","売上高","2,995,624","2,160,101","2,338,669","2,513,009","3,153,229","808,554","0","2,716,618","3,068,727","6,232,480","4,212,790","877,338"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","5,786","8,329","11,582","9,459","27,318","6,700","0","29,332","37,473","16,759","20,802","2,984"
,"純売上高","2,989,838","2,151,772","2,327,087","2,503,550","3,125,911","801,854","0","2,687,286","3,031,254","6,215,721","4,191,988","874,354"
"5111","期首棚卸高","331,074","315,620","384,846","401,472","397,369","384,213","390,459","377,923","373,493","383,523","499,530","438,980"
"5211","商品仕入高","355,317","329,455","282,640","321,219","419,731","130,197","0","304,331","444,848","704,295","398,193","111,013"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","315,620","384,846","401,472","397,369","384,213","390,459","377,923","373,493","383,523","499,530","438,980","409,832"
,"当期売上原価","370,771","260,229","266,014","325,322","432,887","123,951","12,536","308,761","434,818","588,288","458,743","140,161"
,"売上総利益","2,619,067","1,891,543","2,061,073","2,178,228","2,693,024","677,903","-12,536","2,378,525","2,596,436","5,627,433","3,733,245","734,193"
"6111","給与手当","668,040","738,781","532,040","545,540","753,291","507,435","439,232","664,040","667,540","707,040","636,240","517,233"
"6311","雑給","151,331","100,835","29,728","53,517","32,229","20,736","14,400","43,148","96,423","231,040","114,080","129,536"
"6112","旅費交通費","31,915","27,206","25,430","20,200","31,101","9,139","1,182","13,873","15,381","17,293","14,043","2,320"
"6113","広告宣伝費","68,296","58,489","47,652","48,940","37,367","22,167","3,500","22,099","58,801","62,567","37,300","9,949"
"6114","販売促進費","65,876","62,789","70,320","72,005","62,551","52,043","18,967","63,918","61,710","78,926","22,718","30,287"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","283,614","276,810","289,512","274,475","291,565","280,386","203,347","97,418","291,413","294,076","371,647","353,870"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","40,000","0","0","0","0","0","0","0","0"
"6312","法定福利費","95,120","157,073","100,415","129,744","128,744","132,250","128,569","129,718","129,718","129,718","129,718","129,718"
"6226","厚生費","0","0","0","15,795","0","0","6,800","0","10,500","909","31,613","7,250"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","149,676","149,676","149,676","149,676","149,676","149,676","188,001","109,153","109,153","109,153","109,153","109,153"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","677,000","677,000","677,000","677,000","677,000","727,000","727,000","677,000","677,000","677,000","677,000","677,000"
"6216","修繕／車両関係費","0","36,000","0","60,400","30,000","-25,000","0","0","0","0","0","87,000"
"6217","事務用消耗品費","16,942","15,468","17,766","0","10,449","9,381","0","0","10,577","7,472","9,247","7,734"
"6218","通信交通費","57,281","33,883","25,202","33,823","2,657","56,466","25,157","2,657","56,606","3,021","56,680","34,478"
"6219","水道光熱費","305,593","298,505","274,946","292,231","345,382","424,144","317,624","213,279","340,225","339,643","404,349","431,061"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","60,000","60,000","60,000","120,000","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","38,670","49,660","70,326","38,573","248,078","19,110","0","70,945","49,588","308,556","123,239","23,760"
"6227","管理諸費","39,646","39,447","38,048","41,367","40,047","29,576","0","36,828","38,715","44,205","51,527","57,036"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","10,000","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","6,050","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,709,000","2,791,622","2,408,061","2,553,286","2,906,187","2,474,509","2,193,779","2,204,076","2,673,350","3,070,619","2,848,554","2,667,385"
,"営業利益（損失）","-89,933","-900,079","-346,988","-375,058","-213,163","-1,796,606","-2,206,315","174,449","-76,914","2,556,814","884,691","-1,933,192"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","94,500","34,000","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","94,500","34,000","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","-20","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","-20","0"
,"経常利益（損失）","-89,933","-900,079","-346,988","-375,058","-213,163","-1,702,106","-2,172,315","174,449","-76,914","2,556,814","884,711","-1,933,192"
