"ｺｰﾄﾞ","勘定科目名"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"
"4111","売上高","14,032,504","1,861,477","3,603,979","9,118,441","12,800,558","13,049,117","11,871,535","13,074,379","14,135,063","13,425,291","11,960,227","10,596,969"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","14,032,504","1,861,477","3,603,979","9,118,441","12,800,558","13,049,117","11,871,535","13,074,379","14,135,063","13,425,291","11,960,227","10,596,969"
"5111","期首たな卸高","862,600","503,800","658,700","445,900","422,600","483,600","484,800","469,900","576,600","501,800","705,000","637,800"
"5211","商品仕入高","5,668,327","1,246,036","1,405,447","3,669,166","4,926,860","4,848,028","4,630,252","5,151,361","5,671,607","5,763,659","4,497,707","4,249,435"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","503,800","658,700","445,900","422,600","483,600","484,800","469,900","576,600","501,800","705,000","637,800","484,400"
,"当期売上原価","6,027,127","1,091,136","1,618,247","3,692,466","4,865,860","4,846,828","4,645,152","5,044,661","5,746,407","5,560,459","4,564,907","4,402,835"
,"売上総利益","8,005,377","770,341","1,985,732","5,425,975","7,934,698","8,202,289","7,226,383","8,029,718","8,388,656","7,864,832","7,395,320","6,194,134"
"6111","給与手当","1,084,000","980,246","993,991","1,086,000","1,301,843","1,138,000","990,000","1,392,000","1,143,000","1,118,000","1,118,000","1,128,000"
"6311","雑給","2,384,332","1,799,280","1,514,323","1,659,464","1,823,468","1,811,042","1,821,818","1,694,982","1,728,522","1,830,594","1,776,642","1,408,910"
"6112","旅費交通費","55,932","31,730","28,179","52,673","64,080","59,671","56,929","71,503","59,300","64,285","62,060","43,237"
"6113","広告宣伝費","169,893","0","0","15,013","127,965","0","177,929","21,250","51,664","288,953","43,660","93,684"
"6114","販売促進費","0","0","0","0","0","0","0","0","21,154","45,585","30,790","30,622"
"6115","荷造発送費","0","0","0","0","0","700","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","1,280,186","451,220","604,661","859,978","1,158,142","1,216,799","1,121,095","1,245,000","1,015,387","1,483,929","1,173,861","1,035,884"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","0","0","195,000","0","0"
"6312","法定福利費","289,785","289,785","289,785","195,699","214,101","188,669","329,495","377,477","377,477","339,731","317,154","322,913"
"6226","厚生費","21,666","0","0","0","5,000","44,200","26,190","93,280","128,504","17,750","10,200","10,909"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","517,405","517,405","517,405","517,405","517,405","517,405","2,086,156","618,944","618,944","618,944","618,944","618,944"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
