"ｺｰﾄﾞ","勘定科目名"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"
"4111","売上高","5,548,780","6,344,355","5,809,418","6,167,690","5,889,596","5,800,297","6,698,577","6,527,583","7,481,861","6,758,785","5,855,354","7,368,422"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","5,548,780","6,344,355","5,809,418","6,167,690","5,889,596","5,800,297","6,698,577","6,527,583","7,481,861","6,758,785","5,855,354","7,368,422"
"5111","期首棚卸高","516,506","616,905","476,195","500,346","616,627","562,912","507,250","465,187","479,151","844,165","489,814","441,219"
"5211","商品仕入高","1,913,330","1,496,910","1,721,981","1,851,483","1,673,718","1,687,994","1,887,806","1,885,583","2,580,394","1,677,137","1,584,392","2,150,799"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","616,905","476,195","500,346","616,627","562,912","507,250","465,187","479,151","844,165","489,814","441,219","484,185"
,"当期売上原価","1,812,931","1,637,620","1,697,830","1,735,202","1,727,433","1,743,656","1,929,869","1,871,619","2,215,380","2,031,488","1,632,987","2,107,833"
,"売上総利益","3,735,849","4,706,735","4,111,588","4,432,488","4,162,163","4,056,641","4,768,708","4,655,964","5,266,481","4,727,297","4,222,367","5,260,589"
"6111","給与手当","593,000","608,000","548,000","863,000","738,500","768,500","648,500","858,500","757,000","658,500","655,000","648,500"
"6311","雑給","1,323,292","1,622,559","1,205,194","1,125,223","1,012,935","1,074,689","1,202,083","1,044,413","1,366,008","1,188,864","1,053,765","1,257,033"
"6112","旅費交通費","28,497","23,885","29,714","34,852","53,770","51,847","56,557","53,788","50,187","54,542","47,684","46,148"
"6113","広告宣伝費","18,872","19,545","10,000","10,010","10,132","13,191","15,044","63,414","110,091","15,545","15,265","145,001"
"6114","販売促進費","16,997","11,000","4,109","4,237","12,615","5,235","4,067","12,295","0","4,104","0","0"
"6115","荷造発送費","0","2,080","845","0","1,040","0","473","0","1,260","1,260","1,260","0"
"6116","外注費","19,872","0","0","0","0","0","0","0","0","6,547","0","13,891"
"6117","支払手数料","669,458","781,341","701,983","702,182","756,087","679,015","762,586","729,912","794,748","749,151","677,555","811,465"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","77,000","75,375","75,375","75,375","75,375","50,250","50,250","-127,250","50,250","50,250","50,250"
"6312","法定福利費","134,628","138,420","141,892","136,738","156,520","155,036","155,036","155,036","169,880","155,036","155,036","155,036"
"6226","厚生費","13,849","19,759","39,859","23,401","19,578","45,448","22,670","20,294","20,082","28,454","43,642","29,470"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","293,197","293,197","293,197","293,197","293,197","-981,261","283,703","283,703","283,703","283,703","283,703","283,703"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","493,092","531,547","493,092","517,415","495,167","493,092","559,886","546,206","622,547","564,702","493,092","641,366"
"6216","修繕／車両関係費","0","36,800","105,900","0","0","50,470","0","0","0","0","0","0"
"6217","事務用消耗品費","0","400","3,040","1,000","1,000","300","1,030","1,000","0","0","1,000","0"
"6218","通信交通費","0","9,802","4,931","2,980","9,479","4,730","4,521","4,623","2,980","9,539","8,445","7,641"
"6219","水道光熱費","337,040","327,736","345,359","332,460","346,239","363,538","344,326","363,613","369,370","391,457","417,091","335,321"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","117,872","157,956","117,870","149,295","108,575","142,444","117,730","70,890","131,342","116,001","108,828","121,567"
"6227","管理諸費","65,295","38,136","27,136","18,073","26,554","27,877","19,423","23,118","5,497","26,773","11,109","16,498"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","3,000","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,152,961","4,724,163","4,172,496","4,314,438","4,141,763","2,994,526","4,272,885","4,306,055","4,582,445","4,329,428","4,047,725","4,587,890"
,"営業利益（損失）","-417,112","-17,428","-60,908","118,050","20,400","1,062,115","495,823","349,909","684,036","397,869","174,642","672,699"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","1,274,601","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","1,274,601","0","0","0","0","0","0"
,"経常利益（損失）","-417,112","-17,428","-60,908","118,050","20,400","-212,486","495,823","349,909","684,036","397,869","174,642","672,699"
