"ｺｰﾄﾞ","勘定科目名"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"
"4111","売上高","0","0","0","0","0","0","0","0","0","0","5,881,329","5,847,013"
"4112","会員券売上高","0","0","0","0","0","0","0","0","0","0","437,730","229,183"
"4113","ゴルフ用品・雑貨売上高","0","0","0","0","0","0","0","0","0","0","70,285","89,569"
"4114","手数料収入","0","0","0","0","0","0","0","0","0","0","641,986","179,793"
"4115","ポイント値引・入会金返金(△)","0","0","0","0","0","0","0","0","0","0","1,050,900","1,006,285"
,"純売上高","0","0","0","0","0","0","0","0","0","0","5,980,430","5,339,273"
"5111","期首棚卸高","0","0","0","0","0","0","0","0","0","0","0","0"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","32,053","10,495"
"5212",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5215",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5216",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"当期売上原価","0","0","0","0","0","0","0","0","0","0","32,053","10,495"
,"売上総利益","0","0","0","0","0","0","0","0","0","0","5,948,377","5,328,778"
"6111","プロ報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","761,255","751,378"
"6112","旅費交通費","0","0","0","0","0","0","0","0","0","0","48,194","46,788"
"6113","広告宣伝費","0","0","0","0","0","0","0","0","0","0","113,600","113,600"
"6114","教育訓練費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","接客サービス費","0","0","0","0","0","0","0","0","0","0","510,870","125,186"
"6116","コンペ参加諸費","0","0","0","0","0","0","0","0","0","0","7,273","32,173"
"6117","プレイ器具費","0","0","0","0","0","0","0","0","0","0","5,000","52,200"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","283,500","283,500"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","社員給与","0","0","0","0","0","0","0","0","0","0","1,132,727","1,144,591"
"6213","従業員賞与","0","0","0","0","0","0","0","0","0","0","99,000","79,280"
"6312","法定福利費","0","0","0","0","0","0","0","0","0","0","292,210","252,988"
"6226","厚生費","0","0","0","0","0","0","0","0","0","0","17,769","8,427"
"6119","退職手当等","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","0","0","0","0","0","0","0","0","0","0","130,000","130,000"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃・リース料","0","0","0","0","0","0","0","0","0","0","677,306","677,306"
"6216","修繕費","0","0","0","0","0","0","0","0","0","0","391,800","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","32,155","16,158"
"6218","通信交通費","0","0","0","0","0","0","0","0","0","0","22,972","16,679"
"6219","水道光熱費","0","0","0","0","0","0","0","0","0","0","136,868","138,961"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","71,000"
"6222","会議費","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","0","0","0","0","0","0","0","0","0","0","0","34,850"
"6225","備品消耗品費","0","0","0","0","0","0","0","0","0","0","22,453","27,576"
"6227","管理諸費","0","0","0","0","0","0","0","0","0","0","73,300","498,800"
"6228","寄附金","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","その他の一般管理費","0","0","0","0","0","0","0","0","0","0","15,500","15,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","55,581","19,432"
,"販売費及び一般管理費計","0","0","0","0","0","0","0","0","0","0","4,829,333","4,536,373"
,"営業利益（損失）","0","0","0","0","0","0","0","0","0","0","1,119,044","792,405"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","受入家賃","0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","26"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","26"
"7511","支払利息割引料","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","0","0","0","0","0","0","0","0","0","0","1,119,044","792,431"
