"ｺｰﾄﾞ","勘定科目名"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"
"4111","売上高","26,024,918","25,216,729","23,913,637","26,477,283","212,903,229","21,167,917","29,790,279","35,352,012","32,829,013","25,974,591","36,850,119","35,892,803"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","-192,431,545","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","26,024,918","25,216,729","23,913,637","26,477,283","20,471,684","21,167,917","29,790,279","35,352,012","32,829,013","25,974,591","36,850,119","35,892,803"
"5111","期首たな卸高","2,627,440","2,335,003","2,001,360","2,351,485","2,226,711","2,529,661","4,142,836","3,815,231","2,903,936","3,112,800","3,352,767","4,348,370"
"5211","商品仕入高","0","0","34,000","0","0","0","0","0","0","31,400","332,000","0"
"5212","通信商品仕入高","20,397,103","19,548,052","19,554,357","21,156,165","15,804,116","17,103,886","25,895,750","29,131,623","26,810,718","19,720,270","30,946,955","27,212,037"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","2,335,003","2,001,360","2,351,485","2,226,711","2,529,661","4,142,836","3,815,231","2,903,936","3,112,800","3,352,767","4,348,370","4,659,621"
,"当期売上原価","20,689,540","19,881,695","19,238,232","21,280,939","15,501,166","15,490,711","26,223,355","30,042,918","26,601,854","19,511,703","30,283,352","26,900,786"
,"売上総利益","5,335,378","5,335,034","4,675,405","5,196,344","4,970,518","5,677,206","3,566,924","5,309,094","6,227,159","6,462,888","6,566,767","8,992,017"
"6111","給与手当","1,776,724","1,933,778","1,936,668","1,924,370","1,915,009","2,087,896","2,804,931","2,711,647","2,683,140","2,621,422","2,839,365","2,840,021"
"6311","雑給","388,203","375,125","351,750","208,050","176,475","46,750","0","0","0","0","0","0"
"6112","旅費交通費","51,281","56,075","75,800","75,369","39,806","56,562","86,101","81,956","84,944","69,696","83,863","85,203"
"6113","広告宣伝費","16,636","107,545","13,000","19,364","29,818","36,977","16,636","22,091","23,909","19,364","17,545","16,636"
"6114","販売促進費","5,000","5,000","10,455","18,909","8,636","7,727","5,000","10,000","95,909","23,247","5,000","5,000"
"6115","荷造発送費","2,080","3,960","0","1,040","0","0","1,040","1,040","2,920","840","1,040","1,045"
"6116","外注費","0","0","0","0","0","0","163,764","516,364","427,273","347,273","258,182","0"
"6117","支払手数料","53,378","112,378","520,369","626,188","402,230","445,008","532,237","75,212","663,013","600,333","830,726","652,211"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","1,687,108","0","0","0","437,500"
"6312","法定福利費","382,350","329,414","328,962","317,289","322,846","308,577","308,577","644,038","399,771","408,168","419,276","413,670"
"6226","厚生費","0","0","18,698","0","0","0","5,455","21,818","0","0","0","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","66,119","66,119","66,119","66,119","66,157","64,404","64,404","64,404","64,404","64,404","64,404","64,404"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
