"ｺｰﾄﾞ","勘定科目名","31年  4月"," 1年  5月"," 1年  6月"," 1年  7月"," 1年  8月"," 1年  9月"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"
"4111","授業料等収入","2,662,897","307,207","274,297","188,208","6,189,710","19,466,324","851,916","820,994","-561,032","1,725,667","8,059,958","14,326,779"
"4112","寮費等収入","1,330,000","40,000","297,222","0","1,840,000","4,356,000","1,140,000","240,000","1,193,000","918,500","2,123,000","3,737,000"
"4113","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","民泊売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","3,992,897","347,207","571,519","188,208","8,029,710","23,822,324","1,991,916","1,060,994","631,968","2,644,167","10,182,958","18,063,779"
"5111","期首たな卸高","0","0","0","0","0","482,100","0","0","0","0","0","0"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","教材費等","138,150","1,939,465","0","15,000","0","27,000","1,017,835","300,603","44,401","78,273","0","39,525"
"5215","紹介手数料","0","6,325,125","0","0","0","120,000","1,039,091","400,000","0","0","0","0"
"5216",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","0","482,100","0","0","0","0","0","0","0","0","0","0"
,"当期売上原価","138,150","7,782,490","0","15,000","0","629,100","2,056,926","700,603","44,401","78,273","0","39,525"
,"売上総利益","3,854,747","-7,435,283","571,519","173,208","8,029,710","23,193,224","-65,010","360,391","587,567","2,565,894","10,182,958","18,024,254"
"6111","給与手当","1,989,790","2,132,398","2,194,801","2,021,545","1,778,466","1,876,158","2,101,623","2,236,755","2,010,714","2,227,940","2,224,635","2,014,600"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","377,461","195,114","77,487","252,439","251,185","204,015","390,963","103,795","162,854","188,201","367,897","155,682"
"6113","広告宣伝費","10,300","10,300","10,300","10,300","10,300","10,491","175,491","10,300","10,300","50,300","10,300","10,300"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","856,805","-4,214,529","32,359","61,759","32,259","59,195","115,691","34,191","751,291","63,191","62,273","52,791"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","500,000","500,000","500,000","500,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","240,000","0","0","0","350,000","0","0","0","0","625,539","0"
"6312","法定福利費","251,718","655,015","320,491","518,641","633,638","-434,214","365,921","212,337","286,151","273,529","253,529","367,009"
"6226","厚生費","39,339","0","0","0","17,925","44,777","952","4,880","76,230","-4,210","7,130","700"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","225,000","426,618","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000","245,000"
"6234","リース料","0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","670,000","670,000","710,000","710,000","710,000","710,000","851,364","906,364","851,364","851,364","851,364","851,364"
"6216","修繕費","0","0","0","0","0","0","521,720","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","49,631","44,621","-27,300","36,732","43,756","59,648","42,694","57,591","40,943","48,734","45,727","98,609"
"6219","水道光熱費","43,712","61,567","3,167","31,092","53,996","38,194","47,871","30,312","30,756","31,862","33,194","42,502"
"6221","租税公課","185,700","414,121","0","0","0","1,050","2,000","0","0","600","0","31,200"
"6222","寄付金","0","0","0","0","0","0","0","0","20,000","0","0","0"
"6223","接待交際費","9,000","0","0","0","16,537","4,800","0","0","3,575","0","18,870","0"
"6224","保険料","4,897","4,897","224,157","-6,383","4,897","4,897","1,317","396,487","-13,223","4,897","4,897","4,897"
"6225","備品消耗品費","317,074","1,952,869","31,343","249,338","189,525","95,739","102,542","742,403","82,205","115,995","158,614","80,080"
"6227","管理諸費","168,889","356,459","59,851","547,797","199,445","192,593","60,118","59,091","502,745","186,892","193,637","266,364"
"6228","諸会費","37,000","0","0","0","17,600","0","0","0","0","0","10,000","0"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","610","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","1,700","0","0","0","0","0","0","0","71,280"
,"販売費及び一般管理費計","5,736,316","3,450,060","4,381,656","5,179,960","4,804,529","4,062,343","5,625,267","5,639,506","5,660,905","4,884,295","5,712,606","4,892,378"
,"営業利益（損失）","-1,881,569","-10,885,343","-3,810,137","-5,006,752","3,225,181","19,130,881","-5,690,277","-5,279,115","-5,073,338","-2,318,401","4,470,352","13,131,876"
"7111","受取利息","0","48","0","0","133","45","0","0","0","0","109","27"
"7112","受取手数料","278","-18,611","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","2,566","654,014","0","1,788","94,796","10,550","51,359","86,855","261,816","2,629","76,197","117,584"
,"営業外収益計","2,844","635,451","0","1,788","94,929","10,595","51,359","86,855","261,816","2,629","76,306","117,611"
"7511","支払利息","0","1,000,000","0","349,589","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","1,000,000","0","349,589","0","0","0","0","0","0","0","0"
,"経常利益（損失）","-1,878,725","-11,249,892","-3,810,137","-5,354,553","3,320,110","19,141,476","-5,638,918","-5,192,260","-4,811,522","-2,315,772","4,546,658","13,249,487"
