"ｺｰﾄﾞ","勘定科目名"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"
"4111","売上高","5,075,903","5,110,842","4,894,871","2,960,882","5,652,893","5,429,271","4,828,768","5,029,099","4,670,243","5,558,296","5,292,479","5,601,546"
"4112","会員券売上高","271,003","265,458","202,092","238,458","571,183","318,185","234,638","167,730","244,822","425,637","272,730","246,819"
"4113","ゴルフ用品・雑貨売上高","66,075","97,540","56,495","25,005","67,878","102,985","70,984","79,010","44,702","60,887","52,594","59,032"
"4114","手数料収入","212,881","151,262","188,425","132,347","474,995","192,469","137,993","165,275","85,019","95,317","153,838","447,441"
"4115","ポイント値引・入会金返金(△)","604,182","646,851","574,401","439,627","766,572","735,102","624,230","696,381","641,172","764,559","674,636","628,294"
,"純売上高","5,021,680","4,978,251","4,767,482","2,917,065","6,000,377","5,307,808","4,648,153","4,744,733","4,403,614","5,375,578","5,097,005","5,726,544"
"5111","期首棚卸高","0","0","0","0","0","0","0","0","0","0","0","0"
"5211","商品仕入高","14,579","78,892","68,650","250,370","29,308","50,701","26,331","11,251","72,469","0","66,781","41,583"
"5212",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5215",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5216",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","246,818","0","0","0","0","0","0","0","0"
,"当期売上原価","14,579","78,892","68,650","3,552","29,308","50,701","26,331","11,251","72,469","0","66,781","41,583"
,"売上総利益","5,007,101","4,899,359","4,698,832","2,913,513","5,971,069","5,257,107","4,621,822","4,733,482","4,331,145","5,375,578","5,030,224","5,684,961"
"6111","プロ報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6311","雑給","672,815","778,630","542,205","497,741","541,743","593,729","577,774","521,787","466,861","488,808","474,109","563,340"
"6112","旅費交通費","45,623","50,269","46,488","49,281","46,200","55,212","49,522","44,997","39,254","44,030","44,299","47,823"
"6113","広告宣伝費","130,300","169,800","115,300","170,600","359,670","119,300","166,025","295,198","146,525","343,825","236,479","116,025"
"6114","教育訓練費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","接客サービス費","125,293","152,906","202,491","379,246","594,259","398,670","246,949","148,438","295,097","154,939","203,808","613,799"
"6116","コンペ参加諸費","52,592","24,254","24,887","33,463","0","66,927","25,477","40,012","59,392","17,200","18,033","9,350"
"6117","プレイ器具費","15,000","455,750","5,000","97,550","11,000","96,440","75,100","5,000","5,000","65,000","5,000","5,000"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","315,000","315,000","315,000","315,000","315,000","315,000","315,000","285,000","285,000","285,000","285,000","285,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","社員給与","1,105,847","1,138,031","1,184,295","1,150,273","1,094,880","1,079,857","1,149,522","1,055,930","1,051,876","1,106,385","1,171,329","1,133,667"
