"ｺｰﾄﾞ","勘定科目名"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"
"4111","売上高","5,580,878","2,087,411","2,839,692","5,475,475","6,047,200","5,268,955","5,224,312","6,151,631","5,805,132","4,758,503","3,387,017","3,778,076"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","5,580,878","2,087,411","2,839,692","5,475,475","6,047,200","5,268,955","5,224,312","6,151,631","5,805,132","4,758,503","3,387,017","3,778,076"
"5111","期首たな卸高","512,669","468,445","482,034","347,698","499,826","429,179","457,088","432,625","472,400","473,264","527,451","414,813"
"5211","商品仕入高","1,624,621","666,313","819,284","1,704,460","1,804,683","1,610,611","1,663,115","1,901,324","1,715,390","1,589,976","965,844","1,176,712"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","468,445","482,034","347,698","499,826","429,179","457,088","432,625","472,400","473,264","527,451","414,813","383,601"
,"当期売上原価","1,668,845","652,724","953,620","1,552,332","1,875,330","1,582,702","1,687,578","1,861,549","1,714,526","1,535,789","1,078,482","1,207,924"
,"売上総利益","3,912,033","1,434,687","1,886,072","3,923,143","4,171,870","3,686,253","3,536,734","4,290,082","4,090,606","3,222,714","2,308,535","2,570,152"
"6111","給与手当","937,500","859,030","809,562","945,201","962,500","697,500","877,500","712,500","670,875","660,000","627,026","690,000"
"6311","雑給","713,470","480,169","397,459","606,042","717,529","829,291","762,518","798,839","800,518","921,515","580,777","559,485"
"6112","旅費交通費","37,309","22,534","14,538","34,711","43,995","46,668","31,763","24,627","38,009","33,364","30,764","21,609"
"6113","広告宣伝費","110,956","46,851","60,954","61,326","101,746","127,318","88,791","150,409","172,019","149,179","124,218","140,747"
"6114","販売促進費","16,002","16,012","16,000","16,012","20,004","16,000","16,012","16,000","32,132","52,196","32,489","53,350"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","49,773","45,004","42,473","45,897","68,206","57,217","52,832","92,908","61,428","52,804","55,690","45,826"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","0","0","210,000","0","0"
"6312","法定福利費","128,950","128,950","127,950","126,508","125,953","90,184","92,484","92,484","92,484","114,908","90,101","92,484"
"6226","厚生費","39,067","0","0","0","5,000","44,128","15,850","5,000","90,769","5,000","4,500","4,500"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","0","0","0","0","0","0","4,562,645","286,798","286,798","286,798","286,798","286,798"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","450,951","450,951","240,951","240,951","450,951","450,951","450,951","450,951","450,951","450,951","450,951","450,951"
"6216","修繕／車両関係費","0","0","0","0","0","0","76,000","0","0","0","24,800","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","18,203","8,623","0","17,064","8,545","9,119","8,555","0","8,631","0","16,584","8,555"
"6219","水道光熱費","158,646","202,360","85,519","142,126","159,129","246,615","278,601","217,437","124,411","198,875","127,508","176,282"
"6221","租税公課","0","0","0","1,000","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","720,879","97,870","69,250","137,331","73,556","95,423","722,930","140,411","135,510","192,816","91,701","96,473"
"6227","管理諸費","8,310","3,200","5,110","3,200","11,510","8,310","747,670","10,994","8,180","106,060","7,670","7,670"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","4,300","4,300","4,300","4,300","4,300","4,300","4,300","4,300","4,300","4,300","4,300","4,300"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,409,316","2,380,854","1,889,066","2,396,669","2,767,924","2,738,024","8,804,402","3,018,658","2,992,015","3,453,766","2,570,877","2,654,030"
,"営業利益（損失）","502,717","-946,167","-2,994","1,526,474","1,403,946","948,229","-5,267,668","1,271,424","1,098,591","-231,052","-262,342","-83,878"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","3","0","0","-4","0","0","0","-239","620","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","3","0","0","-4","0","0","0","-239","620","0"
,"経常利益（損失）","502,717","-946,167","-2,997","1,526,474","1,403,946","948,233","-5,267,668","1,271,424","1,098,591","-230,813","-262,962","-83,878"
