"ｺｰﾄﾞ","勘定科目名"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"
"4111","売上高","7,483,967","5,880,713","14,538,420","17,537,531","17,119,555","15,066,391","17,620,324","19,597,940","20,016,307","15,632,742","12,472,695","18,124,057"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","7,483,967","5,880,713","14,538,420","17,537,531","17,119,555","15,066,391","17,620,324","19,597,940","20,016,307","15,632,742","12,472,695","18,124,057"
"5111","期首たな卸高","1,530,699","839,298","989,401","1,228,936","1,511,642","1,281,677","1,313,082","1,872,798","1,338,594","3,464,573","1,672,232","1,209,252"
"5211","商品仕入高","2,615,689","2,560,392","6,787,951","8,354,932","7,408,125","7,102,466","8,610,999","8,400,537","11,473,167","5,357,785","5,297,767","8,498,764"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","839,298","989,401","1,228,936","1,511,642","1,281,677","1,313,082","1,872,798","1,338,594","3,464,573","1,672,232","1,209,252","1,643,888"
,"当期売上原価","3,307,090","2,410,289","6,548,416","8,072,226","7,638,090","7,071,061","8,051,283","8,934,741","9,347,188","7,150,126","5,760,747","8,064,128"
,"売上総利益","4,176,877","3,470,424","7,990,004","9,465,305","9,481,465","7,995,330","9,569,041","10,663,199","10,669,119","8,482,616","6,711,948","10,059,929"
"6111","給与手当","1,276,957","1,053,490","1,297,500","1,522,703","1,588,000","1,491,500","1,536,500","1,574,500","1,566,500","1,306,500","1,505,425","1,553,524"
"6311","雑給","1,829,720","1,857,495","2,238,461","2,627,010","2,331,773","2,145,789","2,286,201","2,441,272","2,572,668","2,273,491","1,898,605","2,306,926"
"6112","旅費交通費","75,889","34,696","84,429","86,593","101,314","106,792","97,322","89,235","93,690","87,587","83,793","119,663"
"6113","広告宣伝費","338,725","250,505","819,072","871,325","895,297","855,895","1,016,062","998,297","1,255,872","941,999","839,902","1,171,843"
"6114","販売促進費","49,574","24,504","46,931","62,630","75,379","43,026","71,103","88,569","129,280","104,144","131,299","116,742"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","304,644","233,108","593,990","499,648","516,802","486,244","541,910","628,264","590,335","524,373","428,416","517,964"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","0","0","0","192,500","0","0","0"
"6312","法定福利費","394,647","395,653","366,737","381,279","388,313","400,445","415,556","415,556","416,107","396,452","384,365","438,980"
"6226","厚生費","15,750","0","7,200","307,600","94,609","61,689","95,964","158,900","21,200","5,054","0","99,100"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","660,730","660,730","660,730","660,730","660,730","143,557","602,713","602,713","602,713","602,713","602,713","602,713"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","747,273","747,273","747,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","1,227,273","987,273"
"6216","修繕／車両関係費","0","0","10,909","92,000","0","0","368,636","0","25,000","56,000","65,700","8,000"
"6217","事務用消耗品費","0","0","0","644","0","0","0","0","0","0","0","0"
"6218","通信交通費","11,898","2,203","21,349","11,861","12,503","11,881","2,203","21,749","2,203","12,029","11,916","27,789"
"6219","水道光熱費","332,623","967,447","212,986","610,068","406,820","837,921","488,854","705,234","410,608","904,958","479,719","807,640"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","2,000"
"6222","寄付金","0","0","0","0","5,000","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000","60,000"
"6225","備品消耗品費","268,894","118,915","660,998","769,653","477,715","705,065","516,517","594,582","1,030,050","338,654","488,822","647,390"
