"ｺｰﾄﾞ","勘定科目名"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"
"4111","売上高","18,124,057","13,922,775","15,106,911","13,032,563","16,235,291","9,550,382","7,003,560","14,751,018","14,057,333","17,899,014","12,501,837","8,827,810"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","18,124,057","13,922,775","15,106,911","13,032,563","16,235,291","9,550,382","7,003,560","14,751,018","14,057,333","17,899,014","12,501,837","8,827,810"
"5111","期首棚卸高","1,209,252","1,643,888","2,250,488","1,638,821","1,497,548","1,541,459","1,584,906","2,454,165","1,426,480","1,814,187","4,149,886","1,787,054"
"5211","商品仕入高","8,498,764","7,138,025","6,561,738","6,251,381","8,353,671","5,151,144","4,141,677","7,032,185","7,221,095","10,818,673","3,814,831","4,405,592"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","1,643,888","2,250,488","1,638,821","1,497,548","1,541,459","1,584,906","2,454,165","1,426,480","1,814,187","4,149,886","1,787,054","1,776,977"
,"当期売上原価","8,064,128","6,531,425","7,173,405","6,392,654","8,309,760","5,107,697","3,272,418","8,059,870","6,833,388","8,482,974","6,177,663","4,415,669"
,"売上総利益","10,059,929","7,391,350","7,933,506","6,639,909","7,925,531","4,442,685","3,731,142","6,691,148","7,223,945","9,416,040","6,324,174","4,412,141"
"6111","給与手当","1,553,524","1,528,500","1,548,500","1,446,500","1,338,500","1,327,000","1,326,500","1,340,000","1,122,000","1,354,000","1,465,000","1,331,778"
"6311","雑給","2,306,926","2,018,439","2,163,244","2,088,892","2,347,942","1,604,073","1,609,745","2,128,856","2,319,736","2,299,666","1,866,658","1,977,705"
"6112","旅費交通費","119,663","96,925","100,466","83,548","104,593","85,779","83,425","92,969","77,375","108,150","100,240","88,113"
"6113","広告宣伝費","1,171,843","860,243","622,767","470,050","718,150","393,117","973,984","513,772","710,939","986,716","666,287","461,701"
"6114","販売促進費","116,742","99,627","94,848","113,019","96,055","85,347","74,311","122,757","108,049","106,158","88,249","49,961"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","517,964","434,456","462,187","442,826","535,205","351,109","262,072","440,914","509,935","538,587","471,042","350,789"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
