"ｺｰﾄﾞ","勘定科目名"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"
"4111","売上高","11,472,721","7,622,801","11,042,925","9,755,961","10,666,214","9,841,421","11,056,718","12,066,040","10,444,117","13,754,678","14,222,191","17,890,317"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","11,472,721","7,622,801","11,042,925","9,755,961","10,666,214","9,841,421","11,056,718","12,066,040","10,444,117","13,754,678","14,222,191","17,890,317"
"5111","期首棚卸高","1,315,100","863,836","811,420","935,001","1,262,196","1,078,218","931,969","917,978","947,030","1,039,352","844,426","818,248"
"5211","商品仕入高","3,654,512","3,016,674","4,244,570","4,064,283","4,138,766","3,747,608","4,375,147","4,979,772","4,505,881","5,083,808","5,556,889","7,820,165"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","863,836","811,420","935,001","1,262,196","1,078,218","931,969","917,978","947,030","1,039,352","844,426","818,248","1,965,630"
,"当期売上原価","4,105,776","3,069,090","4,120,989","3,737,088","4,322,744","3,893,857","4,389,138","4,950,720","4,413,559","5,278,734","5,583,067","6,672,783"
,"売上総利益","7,366,945","4,553,711","6,921,936","6,018,873","6,343,470","5,947,564","6,667,580","7,115,320","6,030,558","8,475,944","8,639,124","11,217,534"
"6111","給与手当","784,500","784,500","739,500","784,500","784,500","1,018,000","1,008,000","1,078,000","1,008,000","1,091,500","1,093,500","1,317,412"
"6311","雑給","1,835,313","1,677,894","1,877,116","1,763,171","1,791,015","1,531,709","1,514,933","1,453,265","1,540,981","1,591,870","1,739,330","2,096,616"
"6112","旅費交通費","60,237","38,967","60,805","51,292","64,102","52,966","57,452","57,207","68,402","79,423","65,426","67,270"
"6113","広告宣伝費","412,922","370,757","491,180","474,908","487,177","525,686","409,730","473,619","844,591","668,289","581,881","535,663"
"6114","販売促進費","37,934","44,755","38,544","49,634","39,647","31,641","34,784","42,084","34,668","33,436","41,838","34,515"
"6115","荷造発送費","0","0","845","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","7,616","0","19,041","0","0","0","3,808","0","0","0","0"
"6117","支払手数料","304,576","257,038","247,398","290,384","522,860","322,857","264,390","341,133","376,177","360,490","355,695","353,685"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","192,000","75,875","75,875","75,875","75,875","50,583","50,583","-128,917"
"6312","法定福利費","175,689","175,689","171,078","170,861","190,744","226,165","206,531","206,531","196,338","217,984","243,229","257,254"
"6226","厚生費","185,941","53,136","7,882","8,723","7,333","96,324","86,689","14,666","57,678","5,000","65,678","71,184"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","165,291","165,291","165,291","165,291","165,291","165,291","165,291","165,291","260,404","171,206","171,206","171,206"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909","940,909"
"6216","修繕／車両関係費","0","10,000","1,818","3,607","0","0","0","0","91,387","40,000","45,000","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","24,114","13,439","13,040","3,003","23,276","13,001","3,003","23,019","13,053","12,948","13,170","3,003"
"6219","水道光熱費","450,051","506,964","313,066","511,393","371,408","524,084","411,534","686,911","625,225","678,869","469,537","612,757"
"6221","租税公課","0","0","5,000","0","1,000","1,084","0","0","0","0","0","2,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","369,251","485,082","325,103","547,976","573,662","330,428","385,273","371,982","578,045","343,853","568,639","661,035"
"6227","管理諸費","149,149","182,149","156,709","191,808","205,765","194,149","149,387","188,387","151,919","196,346","242,987","172,387"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","3,000","0","0","0","0","3,000","5,000","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","5,920,877","5,739,186","5,580,284","6,004,501","6,385,689","6,075,169","5,738,781","6,147,687","6,891,652","6,512,706","6,713,608","7,192,979"
,"営業利益（損失）","1,446,068","-1,185,475","1,341,652","14,372","-42,219","-127,605","928,799","967,633","-861,094","1,963,238","1,925,516","4,024,555"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","3,604","0","0","2,714","0","0","2,575","0","0","3,484","130,909","0"
,"営業外収益計","3,604","0","0","2,714","0","0","2,575","0","0","3,484","130,909","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","-2,000","2,000","0","0","0","0","1","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","216,666","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","-2,000","2,000","0","0","0","0","216,667","0","0","0"
,"経常利益（損失）","1,449,672","-1,185,475","1,343,652","15,086","-42,219","-127,605","931,374","967,633","-1,077,761","1,966,722","2,056,425","4,024,555"
