"ｺｰﾄﾞ","勘定科目名"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"
"4111","売上高","0","2,979,611","3,061,927","3,338,503","3,762,863","3,803,332","3,255,831","3,659,854","2,737,414","1,685,040","2,995,624","2,160,101"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","24,892","20,616","30,361","31,475","25,036","29,360","18,779","9,907","5,336","5,786","8,329"
,"純売上高","0","2,954,719","3,041,311","3,308,142","3,731,388","3,778,296","3,226,471","3,641,075","2,727,507","1,679,704","2,989,838","2,151,772"
"5111","期首たな卸高","612,231","612,231","496,304","459,556","487,145","417,209","303,375","365,568","419,544","340,035","331,074","315,620"
"5211","商品仕入高","840","170,419","228,872","388,316","325,644","338,923","425,204","433,603","264,755","245,711","355,317","329,455"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","612,231","496,304","459,556","487,145","417,209","303,375","365,568","419,544","340,035","331,074","315,620","384,846"
,"当期売上原価","840","286,346","265,620","360,727","395,580","452,757","363,011","379,627","344,264","254,672","370,771","260,229"
,"売上総利益","-840","2,668,373","2,775,691","2,947,415","3,335,808","3,325,539","2,863,460","3,261,448","2,383,243","1,425,032","2,619,067","1,891,543"
"6111","給与手当","728,578","934,504","847,189","801,540","901,195","841,515","595,049","674,276","709,208","605,540","668,040","738,781"
"6311","雑給","500,406","401,960","513,837","498,799","418,379","403,749","253,807","269,030","254,648","132,553","151,331","100,835"
"6112","旅費交通費","9,118","34,946","42,311","46,154","33,255","50,482","56,774","39,964","35,895","26,062","31,915","27,206"
