"ｺｰﾄﾞ","勘定科目名"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"
"4111","売上高","7,910,278","7,803,214","9,406,082","7,646,134","7,428,860","9,372,391","8,784,855","8,625,443","7,775,390","7,011,210","8,323,503","7,079,632"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","7,910,278","7,803,214","9,406,082","7,646,134","7,428,860","9,372,391","8,784,855","8,625,443","7,775,390","7,011,210","8,323,503","7,079,632"
"5111","期首棚卸高","843,060","809,564","659,382","1,302,171","834,735","750,517","977,672","1,033,847","1,442,078","1,448,563","1,443,590","1,305,066"
"5211","商品仕入高","2,839,173","2,791,523","4,203,319","2,369,961","2,659,019","3,551,121","3,180,339","3,499,632","3,010,376","2,521,130","2,905,917","2,610,743"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","809,564","659,382","1,302,171","834,735","750,517","977,672","1,033,847","1,442,078","1,448,563","1,443,590","1,305,066","1,252,156"
,"当期売上原価","2,872,669","2,941,705","3,560,530","2,837,397","2,743,237","3,323,966","3,124,164","3,091,401","3,003,891","2,526,103","3,044,441","2,663,653"
,"売上総利益","5,037,609","4,861,509","5,845,552","4,808,737","4,685,623","6,048,425","5,660,691","5,534,042","4,771,499","4,485,107","5,279,062","4,415,979"
"6111","給与手当","572,500","578,500","349,761","271,391","492,348","370,000","401,304","550,000","550,000","550,000","571,304","550,000"
"6311","雑給","1,164,003","1,199,760","1,352,846","1,330,027","1,061,073","1,355,227","1,311,034","1,466,082","1,387,777","1,372,234","1,321,200","1,319,272"
"6112","旅費交通費","47,295","36,555","37,204","39,622","19,932","57,901","37,818","63,637","47,309","58,473","42,873","48,579"
"6113","広告宣伝費","512,403","358,954","454,245","395,935","424,647","519,948","358,448","490,453","434,689","363,356","318,714","410,883"
"6114","販売促進費","22,034","31,022","21,327","23,661","21,896","19,369","20,175","19,064","24,913","19,859","21,770","18,499"
"6115","荷造発送費","0","0","0","0","0","0","0","1,873","1,873","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","264,985","257,611","284,197","246,473","272,279","268,034","329,579","282,776","278,085","232,005","244,368","365,444"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","52,000","52,000","-136,000","52,000","52,000","52,000","52,000","52,000","52,000","52,000","52,000","52,000"
"6312","法定福利費","65,780","99,552","113,577","71,502","93,100","71,502","69,258","128,163","122,738","128,163","128,163","143,030"
"6226","厚生費","5,000","4,878","71,184","10,384","10,384","15,242","55,952","72,533","28,833","11,733","104,533","92,959"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","80,489","80,489","80,489","80,489","80,489","80,489","80,489","80,489","80,489","80,489","80,489","-119,424"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","796,364","796,364","796,364","796,364","796,364","796,364","796,364","796,364","796,364","796,364","796,364","796,364"
"6216","修繕／車両関係費","43,000","5,750","18,000","0","18,000","0","46,300","56,000","22,282","274,000","73,500","303,500"
"6217","事務用消耗品費","0","0","0","0","0","0","0","13,491","0","0","0","0"
"6218","通信交通費","13,940","13,822","3,003","25,008","13,903","13,931","3,003","24,827","13,852","13,732","13,892","3,503"
"6219","水道光熱費","677,196","693,763","494,139","537,602","611,317","698,297","482,684","495,527","403,998","536,455","472,093","611,901"
"6221","租税公課","0","0","0","0","400","3,000","2,000","1,000","2,000","1,000","0","1,000"
"6222","寄付金","0","0","0","0","0","0","0","0","1,000","2,000","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000","30,000"
"6225","備品消耗品費","315,370","402,859","378,942","174,883","241,652","398,246","745,289","235,608","257,725","334,422","370,457","254,680"
"6227","管理諸費","91,196","69,483","75,534","67,294","75,534","50,634","75,534","59,102","75,534","57,674","75,534","57,194"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","3,000","10,000","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","4,145","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,753,555","4,711,362","4,424,812","4,156,780","4,315,318","4,803,184","4,907,231","4,918,989","4,611,461","4,913,959","4,717,254","4,939,384"
,"営業利益（損失）","284,054","150,147","1,420,740","651,957","370,305","1,245,241","753,460","615,053","160,038","-428,852","561,808","-523,405"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","1,190","0","-6,482","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","200,000"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","1,190","0","-6,482","0","0","0","0","0","0","0","0","200,000"
,"経常利益（損失）","282,864","150,147","1,427,222","651,957","370,305","1,245,241","753,460","615,053","160,038","-428,852","561,808","-723,405"
