"ｺｰﾄﾞ","勘定科目名"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"
"4111","売上高","4,333,524","6,336,240","6,528,884","7,371,235","6,105,929","6,953,978","6,556,233","6,006,919","6,323,796","5,549,416","6,506,887","7,028,991"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","4,333,524","6,336,240","6,528,884","7,371,235","6,105,929","6,953,978","6,556,233","6,006,919","6,323,796","5,549,416","6,506,887","7,028,991"
"5111","期首棚卸高","568,907","392,606","290,767","287,209","300,668","271,570","274,696","285,810","257,646","182,958","198,070","451,259"
"5211","商品仕入高","1,037,944","1,532,976","1,647,197","1,939,527","1,522,801","1,741,365","1,776,721","1,635,593","1,515,223","1,458,774","2,077,506","1,670,627"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","392,606","290,767","287,209","300,668","271,570","274,696","285,810","257,646","182,958","198,070","451,259","272,872"
,"当期売上原価","1,214,245","1,634,815","1,650,755","1,926,068","1,551,899","1,738,239","1,765,607","1,663,757","1,589,911","1,443,662","1,824,317","1,849,014"
,"売上総利益","3,119,279","4,701,425","4,878,129","5,445,167","4,554,030","5,215,739","4,790,626","4,343,162","4,733,885","4,105,754","4,682,570","5,179,977"
"6111","給与手当","588,800","588,800","588,800","636,800","591,800","591,800","674,397","861,800","636,800","621,800","671,800","636,800"
"6311","雑給","1,041,097","1,070,149","1,162,295","1,429,704","1,063,802","1,067,521","1,069,073","970,109","1,116,599","987,492","1,231,429","1,171,892"
"6112","旅費交通費","37,681","61,456","41,798","45,502","58,316","47,399","40,743","67,442","56,371","54,351","42,114","37,218"
"6113","広告宣伝費","15,355","117,012","41,194","15,200","15,000","15,000","95,058","38,071","56,917","38,220","300,115","50,442"
"6114","販売促進費","14,182","4,795","17,001","11,000","4,109","7,472","12,615","5,235","4,067","13,659","0","4,104"
"6115","荷造発送費","0","0","0","373","0","0","0","0","0","0","0","590"
"6116","外注費","0","0","0","0","0","0","0","0","0","5,441","0","0"
"6117","支払手数料","631,002","689,133","736,648","770,163","785,886","739,365","778,794","704,808","745,416","669,020","721,934","794,540"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","163,750","74,375","74,375","74,375","74,375","49,583","49,583","-147,917","49,583"
"6312","法定福利費","100,862","99,178","99,175","122,034","123,815","100,955","100,955","98,150","98,150","98,150","112,175","103,760"
"6226","厚生費","5,000","5,000","7,800","20,343","185,473","60,866","95,575","230,058","159,982","60,078","46,950","2,181"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","256,449","256,449","256,449","256,449","256,449","256,449","256,449","-704,873","192,778","192,778","192,778","192,778"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","621,186","648,061","669,267","747,410","633,531","709,857","666,853","622,544","649,368","621,186","647,664","714,048"
"6216","修繕／車両関係費","0","0","28,880","0","0","0","0","12,491","0","37,540","103,000","0"
"6217","事務用消耗品費","1,000","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","11,565","8,678","5,489","15,775","8,491","0","14,123","8,488","8,454","8,470","0","14,013"
"6219","水道光熱費","326,204","312,574","387,668","402,448","403,631","401,153","388,831","401,318","385,896","391,029","409,162","443,714"
"6221","租税公課","0","0","0","0","0","37,000","0","167,200","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","120,537","64,579","104,294","56,773","95,331","105,965","83,824","72,000","120,551","55,750","100,895","71,295"
"6227","管理諸費","6,000","12,000","12,000","31,927","12,000","15,938","20,450","16,769","21,324","12,597","0","13,680"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","-14,000","0","0","0","0","14,000","0","0","14,000","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
