"ｺｰﾄﾞ","勘定科目名"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"," 6年  3月"," 6年  4月"," 6年  5月"," 6年  6月"," 6年  7月"
"4111","授業料等収入","22,164,978","2,523,259","28,024,702","875,096","1,520,192","4,447,658","11,280,097","879,646","60,844,237","23,298,904","1,736,673","4,381,802"
"4112","寮費等収入","11,112,800","1,134,450","5,915,000","148,960","121,040","120,000","7,580,000","20,000","13,242,000","-9,585,000","12,652,000","875,000"
"4113","職業紹介売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","特定技能売上高","50,000","50,000","50,000","50,000","50,000","50,000","304,407","245,000","175,000","25,000","325,000","325,000"
"4116","児発放デイ売上高","3,626,773","3,518,111","3,954,390","4,024,618","4,013,251","3,697,138","3,688,995","4,358,223","5,013,249","4,969,319","5,176,799","5,851,762"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","36,954,551","7,225,820","37,944,092","5,098,674","5,704,483","8,314,796","22,853,499","5,502,869","79,274,486","18,708,223","19,890,472","11,433,564"
"5111","期首棚卸高","0","0","0","0","0","0","0","0","0","530,000","0","0"
"5211","商品仕入高","17,616","12,158","11,904","19,493","8,841","7,564","17,455","12,402","9,153","17,053","18,382","16,348"
"5212","教材費等","249,825","9,075","1,577,255","688,536","45,555","0","247,472","13,600","5,602,440","2,829,670","0","627,536"
"5215","書類作成手数料","0","0","772,727","1,572,956","234,500","240,000","154,500","0","1,382,545","6,062,546","0","0"
"5216","他売上原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","0","0","0","0","0","1,241,300","0","0"
,"当期売上原価","267,441","21,233","2,361,886","2,280,985","288,896","247,564","419,427","26,002","6,994,138","8,197,969","18,382","643,884"
,"売上総利益","36,687,110","7,204,587","35,582,206","2,817,689","5,415,587","8,067,232","22,434,072","5,476,867","72,280,348","10,510,254","19,872,090","10,789,680"
"6111","給与手当","3,939,171","5,249,108","5,401,418","5,571,476","4,727,101","5,069,171","5,194,976","5,142,489","5,984,920","6,232,586","5,920,555","6,512,050"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
"6112","旅費交通費","331,958","570,568","532,138","308,931","337,496","301,551","275,429","311,618","288,408","516,306","470,573","429,108"
"6113","広告宣伝費","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300","10,300"
"6114","販売促進費","0","0","0","0","0","0","0","0","0","0","0","0"
"6115","発送配達費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","109,261","132,152","598,918","691,944","1,161,221","597,592","602,584","774,587","1,313,116","1,972,186","677,311","610,004"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
