"ｺｰﾄﾞ","勘定科目名"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"
"4111","売上高","10,079,052","6,192,454","7,182,259","6,435,914","7,226,393","4,415,223","2,630,837","7,708,511","8,259,874","10,226,265","7,465,638","4,590,440"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","10,079,052","6,192,454","7,182,259","6,435,914","7,226,393","4,415,223","2,630,837","7,708,511","8,259,874","10,226,265","7,465,638","4,590,440"
"5111","期首棚卸高","587,626","632,848","760,762","587,301","686,898","723,629","564,628","701,848","632,996","926,555","1,945,709","968,737"
"5211","商品仕入高","3,492,118","2,401,550","2,467,245","2,522,578","2,913,153","1,689,445","1,347,357","3,006,629","3,400,030","4,783,539","1,771,537","1,795,971"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","632,848","760,762","587,301","686,898","723,629","564,628","701,848","632,996","926,555","1,945,709","968,737","854,534"
,"当期売上原価","3,446,896","2,273,636","2,640,706","2,422,981","2,876,422","1,848,446","1,210,137","3,075,481","3,106,471","3,764,385","2,748,509","1,910,174"
,"売上総利益","6,632,156","3,918,818","4,541,553","4,012,933","4,349,971","2,566,777","1,420,700","4,633,030","5,153,403","6,461,880","4,717,129","2,680,266"
"6111","給与手当","793,500","793,500","794,500","802,085","1,022,000","1,223,000","831,000","1,121,000","1,114,566","1,127,000","836,000","836,000"
"6311","雑給","1,183,905","1,004,455","1,211,184","1,192,238","1,375,245","1,517,984","1,082,604","1,324,081","1,240,793","1,399,463","1,487,568","1,218,633"
"6112","旅費交通費","56,852","44,778","55,629","44,803","63,398","34,735","38,657","50,567","62,354","50,679","61,764","40,051"
"6113","広告宣伝費","624,090","300,925","547,383","297,565","601,159","307,683","288,355","502,269","342,325","443,112","464,098","285,170"
"6114","販売促進費","49,969","56,706","69,654","62,861","49,427","73,335","53,398","63,497","70,979","71,624","33,836","36,950"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","158,272","223,770","169,226","178,176","218,627","166,132","138,026","218,887","211,532","205,848","242,934","187,924"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","20,000","0","0","0","0","0","10,000","0","0"
"6312","法定福利費","193,899","152,694","152,694","190,120","219,942","219,942","151,267","168,132","168,132","168,132","175,390","175,390"
"6226","厚生費","5,000","5,000","5,000","17,727","5,000","0","0","5,000","6,000","29,500","101,278","61,800"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","205,482","205,482","205,482","205,482","205,482","205,482","41,226","185,057","185,057","185,057","185,057","185,057"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","531,899","531,899","531,899","531,899","531,898","531,898","531,898","531,899","531,899","531,899","531,898","531,899"
"6216","修繕／車両関係費","191,864","31,250","0","0","172,000","13,000","0","0","0","0","20,000","0"
"6217","事務用消耗品費","31,520","3,636","0","0","798","0","1,936","0","0","200","768","1,868"
"6218","通信交通費","14,367","14,140","14,434","14,751","14,328","14,213","14,266","14,321","14,285","14,305","14,214","14,328"
"6219","水道光熱費","321,065","262,811","279,610","314,827","341,955","349,036","311,797","232,813","322,790","272,095","380,680","269,844"
"6221","租税公課","2,000","0","0","0","0","8,745","0","0","1,000","0","1,000","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","32,912","32,912","32,912","32,912","32,912","32,912","57,912","32,912","32,912","32,912","32,912","32,912"
"6225","備品消耗品費","509,011","411,484","363,148","306,303","491,463","280,706","283,029","226,070","267,842","468,560","235,845","248,154"
"6227","管理諸費","83,750","66,310","235,270","81,662","85,390","124,246","84,870","77,610","112,140","88,610","87,870","88,610"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","4,500","0","10,000","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","4,989,357","4,146,252","4,668,025","4,303,411","5,431,024","5,103,049","3,910,241","4,754,115","4,684,606","5,098,996","4,893,112","4,214,590"
,"営業利益（損失）","1,642,799","-227,434","-126,472","-290,478","-1,081,053","-2,536,272","-2,489,541","-121,085","468,797","1,362,884","-175,983","-1,534,324"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","9,000","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","9,000","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","2,090","0","0","-11","-7,557","0","0","0","-774"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","200,000","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","2,090","0","0","199,989","-7,557","0","0","0","-774"
,"経常利益（損失）","1,642,799","-227,434","-117,472","-292,568","-1,081,053","-2,536,272","-2,689,530","-113,528","468,797","1,362,884","-175,983","-1,533,550"
