"ｺｰﾄﾞ","勘定科目名","30年  2月","30年  3月","30年  4月","30年  5月","30年  6月","30年  7月","30年  8月","30年  9月","30年 10月","30年 11月","30年 12月","31年  1月"
"4111","売上高","6,932,130","8,299,491","7,156,435","7,080,324","6,713,333","6,653,194","7,883,380","7,329,722","7,847,176","7,985,093","9,725,741","8,636,111"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","6,932,130","8,299,491","7,156,435","7,080,324","6,713,333","6,653,194","7,883,380","7,329,722","7,847,176","7,985,093","9,725,741","8,636,111"
"5111","期首たな卸高","325,447","370,756","523,849","348,248","455,337","247,687","249,760","499,020","309,823","445,474","509,228","634,621"
"5211","商品仕入高","3,126,259","3,752,589","2,761,932","2,797,438","2,392,671","2,521,106","3,540,238","2,808,932","3,234,611","3,311,883","3,734,855","3,526,873"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","370,756","523,849","348,248","455,337","247,687","249,760","499,020","309,823","445,474","509,228","634,621","550,600"
,"当期売上原価","3,080,950","3,599,496","2,937,533","2,690,349","2,600,321","2,519,033","3,290,978","2,998,129","3,098,960","3,248,129","3,609,462","3,610,894"
,"売上総利益","3,851,180","4,699,995","4,218,902","4,389,975","4,113,012","4,134,161","4,592,402","4,331,593","4,748,216","4,736,964","6,116,279","5,025,217"
"6111","給与手当","869,500","619,500","1,121,500","1,286,000","1,066,000","1,098,000","1,098,000","938,000","908,000","1,025,500","924,500","924,500"
"6311","雑給","895,846","886,529","812,293","637,211","642,861","653,796","726,587","850,007","924,950","880,548","1,066,176","903,846"
"6112","旅費交通費","32,712","23,944","25,817","157,573","34,892","30,398","33,008","35,533","34,668","159,438","39,614","33,757"
"6113","広告宣伝費","30,000","96,940","45,580","0","189,386","111,466","517,016","190,807","131,756","81,460","161,942","101,756"
"6114","販売促進費","11,389","64,233","156,337","207,418","113,657","115,923","121,737","111,610","106,315","91,674","90,863","86,123"
"6115","荷造発送費","178,200","204,600","198,000","204,600","198,000","204,600","204,600","198,000","204,600","200,611","204,600","198,000"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","33,156","48,299","35,416","36,836","42,175","74,265","74,018","18,148","36,545","26,901","22,691","23,895"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","70,000","70,000","70,000","70,000","-96,657","70,000","70,000","70,000","0","0","112,868","53,000"
"6312","法定福利費","90,480","90,480","90,480","150,480","177,041","152,234","152,234","118,550","118,550","118,549","156,300","118,550"
"6226","厚生費","58,000","1,204","-20,000","258,629","101,084","20,000","84,528","106,054","109,324","118,982","57,666","79,212"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","133,959","133,959","133,959","133,959","133,959","133,959","133,959","134,065","101,666","101,666","101,666","101,666"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","691,578","691,578","691,578","691,578","691,578","691,578","691,578","691,578","691,578","691,578","691,578","691,578"
"6216","修繕／車両関係費","0","42,000","0","0","0","0","0","33,000","0","0","13,000","0"
"6217","事務用消耗品費","0","0","0","0","0","0","4,306","4,009","0","0","0","3,880"
"6218","通信交通費","7,998","7,407","7,602","7,568","8,042","8,115","7,573","0","15,926","7,778","463","15,587"
"6219","水道光熱費","194,878","256,544","193,834","320,879","194,943","302,615","211,894","334,978","227,266","363,289","237,217","434,367"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","20,000","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","0","20,000","20,000","0","0","0","0","5,000","7,461","24,000","24,000","24,000"
"6225","備品消耗品費","31,888","156,916","108,342","78,442","30,821","71,304","95,861","95,145","72,508","93,899","66,771","113,296"
"6227","管理諸費","34,069","34,069","37,069","34,069","36,953","36,069","66,976","41,273","64,069","36,253","64,069","36,069"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","20,500","20,500","20,500","20,500","20,500","20,500","20,500","20,500","20,500","20,500","20,500","20,500"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,384,153","3,468,702","3,748,307","4,295,742","3,585,235","3,794,822","4,334,375","3,996,257","3,775,682","4,042,626","4,056,484","3,963,582"
,"営業利益（損失）","467,027","1,231,293","470,595","94,233","527,777","339,339","258,027","335,336","972,534","694,338","2,059,795","1,061,635"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","-200","0","0","-23","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","-200","0","0","-23","0","0","0","0","0","0","0"
,"経常利益（損失）","467,027","1,231,493","470,595","94,233","527,800","339,339","258,027","335,336","972,534","694,338","2,059,795","1,061,635"
