"ｺｰﾄﾞ","勘定科目名"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"
"4111","売上高","25,095,654","34,473,069","26,388,541","20,108,845","18,482,576","24,148,105","24,400,060","27,058,153","28,207,499","24,446,752","25,145,788","27,602,208"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","25,095,654","34,473,069","26,388,541","20,108,845","18,482,576","24,148,105","24,400,060","27,058,153","28,207,499","24,446,752","25,145,788","27,602,208"
"5111","期首棚卸高","25,695,988","24,664,289","17,270,019","25,018,049","17,089,486","18,033,049","22,045,804","18,013,939","16,301,066","18,453,338","19,081,499","18,957,855"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","通信商品仕入高","18,360,090","22,651,291","27,748,282","10,126,876","16,870,623","20,859,926","14,290,601","19,317,870","22,256,720","19,159,458","19,514,399","19,049,947"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","24,664,289","17,270,019","25,018,049","17,089,486","18,033,049","22,045,804","18,013,939","16,301,066","18,453,338","19,081,499","18,957,855","17,545,336"
,"当期売上原価","19,391,789","30,045,561","20,000,252","18,055,439","15,927,060","16,847,171","18,322,466","21,030,743","20,104,448","18,531,297","19,638,043","20,462,466"
,"売上総利益","5,703,865","4,427,508","6,388,289","2,053,406","2,555,516","7,300,934","6,077,594","6,027,410","8,103,051","5,915,455","5,507,745","7,139,742"
"6111","給与手当","2,417,687","2,581,748","2,567,795","2,445,256","2,677,775","2,123,733","1,993,060","2,057,520","2,819,471","2,276,225","2,033,752","2,178,079"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","147,500","274,450"
"6112","旅費交通費","55,508","66,924","49,468","52,150","53,676","54,238","51,161","67,579","69,424","78,398","103,637","78,252"
"6113","広告宣伝費","80,159","40,727","22,091","15,727","13,909","13,000","33,455","81,545","39,818","36,183","77,546","66,546"
"6114","販売促進費","69,327","280,479","227,303","60,093","352,209","496,033","348,025","455,379","845,187","451,682","910,715","5,000"
"6115","荷造発送費","3,760","1,040","840","3,360","1,040","1,040","1,900","0","0","3,020","1,040","1,680"
"6116","外注費","914,364","888,364","996,364","1,061,364","0","1,161,364","1,833,364","1,302,727","1,426,364","976,364","1,250,000","726,035"
"6117","支払手数料","731,964","645,476","42,387","790,636","1,405,427","906,715","987,336","874,445","719,160","699,819","880,696","711,894"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","283,333","922,250","0","0","0","0","245,833","366,666","-47,953","245,833"
"6312","法定福利費","417,552","409,830","409,299","495,529","503,365","461,773","425,653","414,433","442,483","406,018","420,516","422,822"
"6226","厚生費","5,000","0","0","0","0","0","0","0","0","0","8,182","0"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","61,185","61,185","61,185","61,185","61,185","61,185","61,185","61,233","61,058","61,058","61,058","61,058"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545","404,545"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","20,000","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","16,382","16,122","5,331","27,913","16,756","5,255","26,900","16,113","16,871","15,867","5,331","41,910"
"6219","水道光熱費","74,586","98,882","95,546","69,659","55,961","62,550","77,755","102,204","101,822","87,488","63,796","76,307"
"6221","租税公課","0","0","0","0","0","2,000","0","2,000","0","2,600","4,000","0"
