"ｺｰﾄﾞ","勘定科目名"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"
"4111","売上高","4,476,009","4,050,872","3,786,192","3,819,280","3,733,363","4,235,983","4,005,203","5,039,008","3,999,285","3,802,856","5,110,705","4,345,307"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","4,476,009","4,050,872","3,786,192","3,819,280","3,733,363","4,235,983","4,005,203","5,039,008","3,999,285","3,802,856","5,110,705","4,345,307"
"5111","期首棚卸高","286,553","344,764","344,764","339,909","367,612","367,612","354,484","386,677","386,677","361,462","391,164","368,862"
"5211","商品仕入高","1,486,860","1,395,329","1,400,297","1,431,240","1,352,979","1,512,023","1,534,480","2,000,799","1,409,111","1,511,107","1,793,788","1,688,384"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","344,764","344,764","339,909","367,612","367,612","354,484","386,677","386,677","361,462","391,164","368,862","431,687"
,"当期売上原価","1,428,649","1,395,329","1,405,152","1,403,537","1,352,979","1,525,151","1,502,287","2,000,799","1,434,326","1,481,405","1,816,090","1,625,559"
,"売上総利益","3,047,360","2,655,543","2,381,040","2,415,743","2,380,384","2,710,832","2,502,916","3,038,209","2,564,959","2,321,451","3,294,615","2,719,748"
"6111","給与手当","533,700","548,983","550,000","505,000","490,000","592,000","590,000","603,000","590,000","605,500","607,000","590,000"
"6311","雑給","613,349","511,650","430,652","566,111","453,312","526,427","495,871","766,625","676,178","636,337","610,792","537,137"
"6112","旅費交通費","25,555","27,210","20,118","15,737","15,239","13,570","25,133","18,291","13,135","13,853","18,355","21,058"
"6113","広告宣伝費","70,281","71,836","107,014","60,030","117,836","80,093","97,835","87,436","98,198","88,910","135,069","61,425"
"6114","販売促進費","12,547","13,239","9,699","13,480","19,371","5,133","16,159","7,558","20,133","4,194","4,711","2,936"
