"ｺｰﾄﾞ","勘定科目名"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"
"4111","売上高","6,717,747","4,059,507","3,393,471","7,745,580","8,532,921","12,393,655","8,438,802","5,329,846","8,851,660","7,646,154","7,805,849","7,627,914"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","6,717,747","4,059,507","3,393,471","7,745,580","8,532,921","12,393,655","8,438,802","5,329,846","8,851,660","7,646,154","7,805,849","7,627,914"
"5111","期首棚卸高","733,952","890,513","9,662,458","805,297","726,619","1,051,630","1,719,770","769,761","756,447","820,713","965,120","821,322"
"5211","商品仕入高","2,918,159","10,498,661","-7,279,833","2,871,483","3,521,741","5,161,356","1,884,746","2,130,729","3,443,657","3,090,223","3,026,259","3,017,545"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","890,513","9,662,458","805,297","726,619","1,051,630","1,719,770","769,761","756,447","820,713","965,120","821,322","694,753"
,"当期売上原価","2,761,598","1,726,716","1,577,328","2,950,161","3,196,730","4,493,216","2,834,755","2,144,043","3,379,391","2,945,816","3,170,057","3,144,114"
,"売上総利益","3,956,149","2,332,791","1,816,143","4,795,419","5,336,191","7,900,439","5,604,047","3,185,803","5,472,269","4,700,338","4,635,792","4,483,800"
"6111","給与手当","894,000","731,000","797,000","797,000","1,025,000","826,174","814,000","827,099","784,000","713,000","598,000","623,245"
"6311","雑給","969,669","1,054,363","878,464","1,018,457","1,310,262","1,616,874","1,128,853","1,203,364","1,317,203","1,329,205","1,425,091","1,284,485"
"6112","旅費交通費","62,596","50,249","46,355","64,699","70,824","87,514","54,546","37,278","58,377","60,909","70,782","58,056"
"6113","広告宣伝費","527,978","272,205","293,406","1,143,774","353,046","509,224","405,012","410,502","418,652","547,263","514,408","496,051"
"6114","販売促進費","57,368","59,648","47,701","62,006","64,416","85,864","41,166","39,363","38,330","48,472","44,838","31,569"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","236,119","151,125","146,572","207,193","210,651","216,272","229,270","189,433","179,200","231,573","576,153","257,555"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","60,000","0","0","0","0","272,000","0"
"6312","法定福利費","124,674","124,674","116,870","119,070","119,070","126,225","121,872","121,872","134,987","119,719","135,630","150,638"
"6226","厚生費","-15,273","-7,655","0","5,000","6,000","-15,173","78,360","57,800","61,800","70,482","9,297","22,263"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","145,361","145,361","55,892","76,715","76,715","76,715","76,715","76,715","76,715","76,715","76,715","76,715"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740"
"6216","修繕／車両関係費","6,500","33,000","26,000","31,000","0","0","0","28,250","0","0","57,500","0"
"6217","事務用消耗品費","0","1,016","285","0","0","0","1,868","0","1,145","0","721","215"
"6218","通信交通費","2,703","2,703","2,703","2,703","2,703","2,703","2,703","2,703","3,647","2,703","2,703","2,703"
"6219","水道光熱費","281,478","435,244","352,256","413,324","333,998","448,107","294,200","468,004","302,965","418,817","320,760","408,039"
"6221","租税公課","0","0","0","0","2,000","0","1,000","0","0","0","0","1,000"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","11,320","0","0","0","0","0","0"
