"ｺｰﾄﾞ","勘定科目名"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"
"4111","授業料等収入","3,690,891","23,125,137","5,095,180","24,759,907","1,072,069","343,954","1,937,055","22,164,978","2,523,259","28,024,702","875,096","1,520,192"
"4112","寮費等収入","840,000","1,084,350","5,952,050","7,499,750","-8,759,450","9,260,000","840,000","11,112,800","1,134,450","5,915,000","148,960","121,040"
"4113","職業紹介売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","特定技能売上高","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000"
"4116","児発放デイ売上高","4,031,836","4,275,080","4,861,303","4,023,510","4,055,206","3,783,477","3,736,212","3,626,773","3,518,111","3,954,390","4,024,618","4,013,251"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","8,612,727","28,534,567","15,958,533","36,333,167","-3,582,175","13,437,431","6,563,267","36,954,551","7,225,820","37,944,092","5,098,674","5,704,483"
"5111","期首棚卸高","0","0","0","0","333,900","0","0","0","0","0","0","0"
"5211","商品仕入高","10,821","10,849","15,067","12,160","13,397","10,108","13,722","17,616","12,158","11,904","19,493","8,841"
"5212","教材費等","2,888,629","390,100","10,075","1,879,659","1,498,695","0","141,295","249,825","9,075","1,577,255","688,536","45,555"
"5215","書類作成手数料","234,500","154,500","234,500","958,136","1,860,000","0","0","0","0","772,727","1,572,956","234,500"
"5216","他売上原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","530,000","0","0","0","0","0","0","0"
,"当期売上原価","3,133,950","555,449","259,642","2,849,955","3,175,992","10,108","155,017","267,441","21,233","2,361,886","2,280,985","288,896"
,"売上総利益","5,478,777","27,979,118","15,698,891","33,483,212","-6,758,167","13,427,323","6,408,250","36,687,110","7,204,587","35,582,206","2,817,689","5,415,587"
