"ｺｰﾄﾞ","勘定科目名"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"
"4111","授業料等収入","360,773","296,173","29,923,833","23,373,900","616,000","450,522","698,091","1,209,599","19,933,100","11,579,331","751,946","3,657,891"
"4112","寮費等収入","50,000","90,000","6,800,000","-4,194,100","6,002,000","90,000","2,535,500","4,994,500","4,296,500","2,610,500","40,000","840,000"
"4113","職業紹介売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","特定技能売上高","100,000","100,909","146,364","200,909","0","50,909","50,000","75,000","75,000","75,000","50,000","50,000"
"4116","児発放デイ売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","510,773","487,082","36,870,197","19,380,709","6,618,000","591,431","3,283,591","6,279,099","24,304,600","14,264,831","841,946","4,547,891"
"5111","期首棚卸高","1,128,600","1,128,600","1,128,600","1,128,600","0","0","0","0","0","0","0","0"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","教材費等","4,205","56,817","1,809,300","780,810","57,364","2,500","1,849,660","60,600","221,219","323,220","219,029","2,888,629"
"5215","書類作成手数料","0","90,000","120,000","6,631,407","200,000","99,560","0","0","261,818","270,000","1,772,500","234,500"
"5216","他売上原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","1,128,600","1,128,600","1,128,600","333,900","0","0","0","0","0","0","0","0"
,"当期売上原価","4,205","146,817","1,929,300","8,206,917","257,364","102,060","1,849,660","60,600","483,037","593,220","1,991,529","3,123,129"
,"売上総利益","506,568","340,265","34,940,897","11,173,792","6,360,636","489,371","1,433,931","6,218,499","23,821,563","13,671,611","-1,149,583","1,424,762"
"6111","給与手当","1,641,119","1,303,643","1,409,781","1,711,259","2,106,473","1,727,633","1,881,978","1,881,978","2,122,851","2,416,544","2,221,249","2,202,381"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
