"ｺｰﾄﾞ","勘定科目名"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"
"4111","売上高","6,609,246","4,158,044","1,428,123","2,922,589","5,600,259","6,069,403","5,177,254","5,536,414","5,666,261","5,139,825","5,769,220","6,281,322"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","6,609,246","4,158,044","1,428,123","2,922,589","5,600,259","6,069,403","5,177,254","5,536,414","5,666,261","5,139,825","5,769,220","6,281,322"
"5111","期首棚卸高","443,714","495,292","371,147","354,471","396,409","365,533","406,833","415,648","399,917","388,971","445,498","454,913"
"5211","商品仕入高","1,995,222","1,092,172","504,197","951,146","1,690,062","1,906,759","1,622,385","1,729,227","1,827,836","1,673,838","1,867,489","2,058,367"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","495,292","371,147","354,471","396,409","365,533","406,833","415,648","399,917","388,971","445,498","454,913","459,791"
,"当期売上原価","1,943,644","1,216,317","520,873","909,208","1,720,938","1,865,459","1,613,570","1,744,958","1,838,782","1,617,311","1,858,074","2,053,489"
,"売上総利益","4,665,602","2,941,727","907,250","2,013,381","3,879,321","4,203,944","3,563,684","3,791,456","3,827,479","3,522,514","3,911,146","4,227,833"
"6111","給与手当","732,892","677,500","662,500","662,500","687,892","478,588","690,588","685,284","-280,500","498,588","465,892","453,196"
"6311","雑給","709,145","662,533","408,965","544,724","636,353","870,148","844,291","1,097,375","809,655","773,860","905,760","1,060,541"
"6112","旅費交通費","26,109","22,023","19,922","23,090","37,388","37,376","35,059","41,174","42,803","33,624","29,940","23,509"
"6113","広告宣伝費","65,429","80,613","52,715","118,191","153,392","125,966","118,288","126,910","116,574","112,051","107,530","111,550"
"6114","販売促進費","37,826","21,889","30,762","21,298","33,816","27,406","20,269","20,392","28,943","21,264","20,096","28,324"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","78,438","63,776","44,534","41,454","64,558","173,998","92,535","69,554","90,997","118,195","158,632","98,934"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","62,500","0","0","0","0","262,250","90,750","90,750","90,750","90,750","60,500","60,500"
"6312","法定福利費","99,611","92,456","92,456","90,846","90,841","120,477","150,322","86,930","58,880","64,490","64,490","64,490"
"6226","厚生費","31,750","158,455","173,333","98,000","153,801","142,207","189,590","165,105","194,659","47,696","81,500","47,959"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","296,468","296,468","296,468","296,468","296,468","296,468","296,468","296,468","296,468","462,595","191,042","191,042"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","450,951","450,951","450,951","450,951","450,951","450,951","450,951","450,951","450,951","450,951","450,951","450,951"
"6216","修繕／車両関係費","0","0","0","24,000","0","0","65,000","0","90,000","0","0","40,480"
"6217","事務用消耗品費","200","0","0","0","0","0","0","0","0","147","0","0"
"6218","通信交通費","0","31,745","15,864","15,859","0","31,742","15,878","0","31,785","16,014","15,885","15,913"
"6219","水道光熱費","175,955","144,226","180,272","90,434","151,642","151,382","223,047","178,943","280,522","247,716","299,909","161,402"
"6221","租税公課","0","0","0","0","0","0","0","400","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","93,225","77,748","14,735","56,704","55,059","59,554","62,796","54,442","66,420","56,611","57,878","96,534"
"6227","管理諸費","101,270","20,293","13,670","19,670","19,670","40,586","22,428","19,670","42,670","44,490","44,490","50,190"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","4,300","4,300","4,300","4,300","4,300","11,300","7,800","7,800","7,800","7,800","7,800","7,800"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","957","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","2,981,069","2,819,976","2,476,447","2,573,489","2,851,131","3,295,399","3,391,060","3,407,148","2,434,377","3,062,799","2,977,295","2,978,315"
,"営業利益（損失）","1,684,533","121,751","-1,569,197","-560,108","1,028,190","908,545","172,624","384,308","1,393,102","459,715","933,851","1,249,518"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","61,500","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","61,500","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","-46","0","0","0","5","0","0","5"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","-46","0","0","0","5","0","0","5"
,"経常利益（損失）","1,684,533","121,751","-1,569,197","-560,108","1,028,236","908,545","234,124","384,308","1,393,097","459,715","933,851","1,249,513"
