"ｺｰﾄﾞ","勘定科目名"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"," 5年  7月"," 5年  8月"," 5年  9月"," 5年 10月"," 5年 11月"," 5年 12月"," 6年  1月"," 6年  2月"
"4111","売上高","0","0","90,448,210","83,541,741","95,013,066","90,345,557","104,576,421","111,406,543","105,788,213","111,510,831","99,146,810","104,456,641"
"4112","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","0","0","90,448,210","83,541,741","95,013,066","90,345,557","104,576,421","111,406,543","105,788,213","111,510,831","99,146,810","104,456,641"
"5111","期首棚卸高","0","0","39,573,692","44,537,013","36,621,037","34,523,852","-9,532,442","38,107,736","36,872,315","38,890,410","46,839,250","40,385,561"
"5211","商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5212","通信商品仕入高","0","0","60,634,798","47,339,247","59,439,410","53,643,871","118,641,991","79,525,754","76,849,340","86,755,955","59,290,375","73,266,979"
"5215",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5216",,"0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","44,537,013","36,621,037","34,523,852","30,041,250","38,107,736","36,872,315","38,890,410","46,839,250","40,385,561","44,201,825"
,"当期売上原価","0","0","55,671,477","55,255,223","61,536,595","58,126,473","71,001,813","80,761,175","74,831,245","78,807,115","65,744,064","69,450,715"
,"売上総利益","0","0","34,776,733","28,286,518","33,476,471","32,219,084","33,574,608","30,645,368","30,956,968","32,703,716","33,402,746","35,005,926"
"6111","給与手当","0","0","10,561,960","10,469,086","12,200,443","10,325,227","11,128,900","12,401,151","10,674,796","10,256,102","10,101,354","10,622,184"
"6311","雑給","0","0","1,242,254","1,213,285","1,087,349","1,081,615","1,205,099","1,128,022","1,102,445","1,202,827","1,063,602","1,120,290"
"6112","旅費交通費","0","0","274,077","230,197","349,952","333,600","316,308","318,021","326,625","416,304","367,542","370,222"
"6113","広告宣伝費","0","0","307,691","204,273","217,628","274,718","405,355","354,258","254,273","177,328","193,772","187,328"
"6114","販売促進費","0","0","2,533,508","1,374,640","1,673,384","2,034,677","3,236,601","2,323,815","2,183,100","2,344,480","2,485,646","2,699,158"
"6115","荷造発送費","0","0","4,175","3,746","367","6,957","11,636","17,171","916","1,195","2,413","4,005"
"6116","外注費","0","0","4,594,119","4,638,978","4,205,243","4,876,587","3,523,848","3,895,809","4,113,327","5,053,426","4,048,687","4,069,581"
"6117","支払手数料","0","0","1,475,328","1,749,654","1,936,312","1,722,061","2,184,569","1,636,936","2,254,480","1,975,883","1,953,096","1,689,872"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","670,000","670,000","670,000","670,000","670,000"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","1,020,834","1,064,584","1,264,584","1,064,584","2,110,829","-565,416","1,064,584","1,064,584","1,064,584","591,667"
"6312","法定福利費","0","0","2,100,153","2,033,981","2,742,813","2,107,497","2,053,527","1,772,459","1,934,485","1,783,161","2,439,866","2,728,648"
"6226","厚生費","0","0","229,259","192,354","237,033","66,592","611,899","40,199","99,018","88,595","154,485","42,540"
"6119",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","0","0","432,540","432,540","432,540","432,540","39,568","422,770","422,770","422,770","422,770","422,770"
"6234","リース料","0","0","0","0","0","0","0","0","32,800","44,020","56,710","32,800"
"6215","地代家賃","0","0","3,856,273","3,842,181","3,834,909","3,970,309","3,834,909","3,996,800","3,889,746","3,881,382","3,888,382","3,881,382"
"6216","修繕／車両関係費","0","0","0","0","0","7,340","0","0","0","0","178,300","0"
"6217","事務用消耗品費","0","0","71,260","22,990","0","0","0","0","0","0","0","0"
"6218","通信交通費","0","0","263,660","368,394","348,689","337,384","1,744,832","463,212","495,080","647,872","487,453","318,377"
"6219","水道光熱費","0","0","421,147","416,147","281,989","513,662","593,351","481,096","459,885","112,050","412,360","433,791"
"6221","租税公課","0","0","26,850","18,450","4,000","12,000","16,782","37,000","2,600","9,030","14,400","13,600"
"6222","寄付金","0","0","0","0","0","0","0","20,000","0","0","12,000","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","65,465","70,147","42,063"
"6224","保険料","0","0","166,680","166,680","166,680","184,680","166,680","166,680","166,680","166,680","166,680","166,680"
"6225","備品消耗品費","0","0","445,290","347,607","178,242","294,042","328,995","367,452","246,443","265,597","115,726","362,684"
"6227","管理諸費","0","0","649,104","144,831","245,129","156,198","134,460","258,105","781,273","253,737","263,181","494,170"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","146,579","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","100","0","0","40,000","0","0"
,"販売費及び一般管理費計","0","0","30,676,162","28,934,598","31,407,286","29,802,270","33,794,827","30,205,540","31,175,326","30,942,488","30,633,156","30,963,812"
,"営業利益（損失）","0","0","4,100,571","-648,080","2,069,185","2,416,814","-220,219","439,828","-218,358","1,761,228","2,769,590","4,042,114"
"7111","受取利息","0","0","0","0","0","264","257","0","0","0","0","165"
"7112",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7113",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","45,000","46,051","45,672","46,468","31,627","33,633","32,177"
,"営業外収益計","0","0","0","0","0","45,264","46,308","45,672","46,468","31,627","33,633","32,342"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512",,"0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","486,427","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","3,109","0","0","0"
,"営業外費用計","0","0","0","0","0","0","486,427","0","3,109","0","0","0"
,"経常利益（損失）","0","0","4,100,571","-648,080","2,069,185","2,462,078","-660,338","485,500","-174,999","1,792,855","2,803,223","4,074,456"
