"ｺｰﾄﾞ","勘定科目名"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"
"4111","売上高","7,880,138","7,872,430","7,073,466","8,002,554","19,579,381","6,173,493","7,077,346","6,331,923","7,571,797","10,186,131","10,367,075","11,745,068"
"4112","賃貸料収入","4,847,730","4,204,350","4,086,879","6,336,797","5,519,107","4,093,334","3,936,333","6,357,246","4,043,563","4,814,542","4,684,515","4,884,760"
"4113","ＬＬＰ収益","0","0","0","0","212,485,969","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","12,727,868","12,076,780","11,160,345","14,339,351","237,584,457","10,266,827","11,013,679","12,689,169","11,615,360","15,000,673","15,051,590","16,629,828"
"5111","期首棚卸高","0","0","0","0","0","0","0","0","0","0","0","0"
"5211","商品仕入高","921,500","921,500","1,043,204","1,320,770","1,620,662","1,910,450","2,182,500","2,861,500","4,041,476","6,383,190","5,009,500","5,771,500"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","32,080","33,624","22,880","28,279","35,822","28,921","26,698","50,518","22,880","28,918","26,698","28,918"
"5216","ＬＬＰ原価","0","0","0","0","106,992,013","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"当期売上原価","953,580","955,124","1,066,084","1,349,049","108,648,497","1,939,371","2,209,198","2,912,018","4,064,356","6,412,108","5,036,198","5,800,418"
,"売上総利益","11,774,288","11,121,656","10,094,261","12,990,302","128,935,960","8,327,456","8,804,481","9,777,151","7,551,004","8,588,565","10,015,392","10,829,410"
"6111","給与手当","2,737,424","1,814,500","1,814,500","2,264,500","1,814,500","664,500","804,008","732,500","732,500","732,500","786,126","1,040,167"
"6311","雑給","288,455","309,609","308,442","317,973","305,963","317,965","316,164","350,210","306,467","285,723","339,638","311,340"
"6112","旅費交通費","489,807","555,991","628,787","835,302","433,938","916,562","662,545","847,247","543,052","504,852","597,808","880,753"
"6113","広告宣伝費","1,626,746","2,159,429","449,929","1,168,416","131,101","1,934,018","-249,618","84,019","80,708","84,019","336,747","961,292"
"6114","販売促進費","191,212","52,308","149,636","56,625","45,267","27,273","0","-25,652","0","0","0","0"
"6115","荷造発送費","1,110","690","6,095","4,580","1,065","0","845","14,295","0","0","2,978","0"
"6116","外注費","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000","500,000"
"6117","支払手数料","4,200,634","597,263","806,102","555,612","342,001","1,568,370","358,636","791,822","567,730","228,729","444,430","339,691"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
