"ｺｰﾄﾞ","勘定科目名"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"
"4111","授業料等収入","296,173","29,956,833","23,802,900","649,000","483,522","731,091","1,242,599","19,966,100","11,612,331","784,946","3,690,891","14,832,470"
"4112","寮費等収入","90,000","6,800,000","-4,194,100","6,002,000","90,000","2,535,500","4,994,500","4,296,500","2,610,500","40,000","840,000","1,084,350"
"4113","職業紹介売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","特定技能売上高","100,909","146,364","200,909","0","50,909","50,000","75,000","75,000","75,000","50,000","50,000","50,000"
"4116","児発放デイ売上高","698,741","2,706,944","3,190,838","3,256,545","2,968,926","3,336,294","3,888,991","4,160,574","4,051,336","3,998,439","4,031,836","4,275,080"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","1,185,823","39,610,141","23,000,547","9,907,545","3,593,357","6,652,885","10,201,090","28,498,174","18,349,167","4,873,385","8,612,727","20,241,900"
"5111","期首棚卸高","1,128,600","1,128,600","1,128,600","0","0","0","0","0","0","0","0","0"
"5211","商品仕入高","1,060","21,176","8,568","14,384","21,113","14,886","14,524","16,297","9,535","8,351","10,821","10,830"
"5212","教材費等","56,817","1,809,300","782,473","57,364","2,500","1,849,660","60,600","221,219","323,220","219,029","2,888,629","390,100"
"5215","書類作成手数料","90,000","120,000","6,631,407","200,000","99,560","0","0","261,818","270,000","1,772,500","234,500","154,500"
"5216","他売上原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","1,128,600","1,128,600","333,900","0","0","0","0","0","0","0","0","0"
,"当期売上原価","147,877","1,950,476","8,217,148","271,748","123,173","1,864,546","75,124","499,334","602,755","1,999,880","3,133,950","555,430"
,"売上総利益","1,037,946","37,659,665","14,783,399","9,635,797","3,470,184","4,788,339","10,125,966","27,998,840","17,746,412","2,873,505","5,478,777","19,686,470"
"6111","給与手当","2,635,401","3,048,330","3,376,539","3,797,547","3,378,589","3,606,638","3,606,638","4,102,671","4,323,846","4,057,051","4,215,820","4,298,072"
"6311","雑給","0","0","0","0","0","0","0","0","0","0","0","0"
