"ｺｰﾄﾞ","勘定科目名"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"
"4111","売上高","5,272,213","5,555,169","4,912,360","5,043,031","5,148,801","5,024,913","6,370,758","6,027,176","7,145,279","6,319,940","5,705,433","6,938,866"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","5,272,213","5,555,169","4,912,360","5,043,031","5,148,801","5,024,913","6,370,758","6,027,176","7,145,279","6,319,940","5,705,433","6,938,866"
"5111","期首棚卸高","268,384","304,503","237,673","187,019","220,954","188,942","201,194","178,601","216,584","349,994","121,313","130,255"
"5211","商品仕入高","2,129,833","2,080,002","1,811,537","1,937,058","1,899,702","1,954,208","2,302,434","2,316,977","2,753,718","2,222,209","2,022,153","2,556,673"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","304,503","237,673","187,019","220,954","188,942","201,194","178,601","216,584","349,994","121,313","130,255","213,975"
,"当期売上原価","2,093,714","2,146,832","1,862,191","1,903,123","1,931,714","1,941,956","2,325,027","2,278,994","2,620,308","2,450,890","2,013,211","2,472,953"
,"売上総利益","3,178,499","3,408,337","3,050,169","3,139,908","3,217,087","3,082,957","4,045,731","3,748,182","4,524,971","3,869,050","3,692,222","4,465,913"
"6111","給与手当","1,064,040","951,040","1,006,040","951,040","1,447,154","919,064","998,968","998,968","1,090,120","929,000","929,000","969,000"
"6311","雑給","362,332","367,742","390,008","398,375","379,861","358,967","461,676","342,688","416,296","342,971","409,453","412,760"
"6112","旅費交通費","59,434","61,196","61,477","50,863","48,277","48,046","60,018","47,709","50,335","46,455","48,148","60,325"
"6113","広告宣伝費","5,000","5,000","5,000","5,000","5,000","5,000","3,433","4,553","6,673","533","2,847","45,000"
"6114","販売促進費","19,472","19,490","11,089","18,255","18,206","10,826","9,658","17,886","5,591","9,695","5,591","0"
"6115","荷造発送費","193,051","207,278","195,566","199,415","190,909","190,909","184,545","190,909","197,273","0","178,182","279,091"
"6116","外注費","0","0","0","0","28,575","29,905","22,387","12,333","14,346","62,846","31,185","43,600"
"6117","支払手数料","46,847","28,400","39,238","37,025","76,747","39,741","59,469","27,732","37,069","26,053","21,997","41,702"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","166,000","81,250","81,250","81,250","81,250","54,176","54,176","-146,824","54,176","54,176","54,176"
"6312","法定福利費","164,347","177,968","180,477","163,529","199,994","161,397","161,397","161,397","176,242","161,397","161,397","161,397"
"6226","厚生費","70,050","63,856","39,155","61,575","-1,865","105,707","35,650","36,878","30,384","142,384","197,984","32,688"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","48,094","48,094","48,094","48,094","48,094","48,142","48,062","48,062","48,062","48,062","48,062","48,062"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","673,060","673,060","673,060","673,060","673,060","673,060","673,060","673,060","673,060","673,060","673,060","673,060"
"6216","修繕／車両関係費","0","287,500","0","14,000","77,625","300,000","0","0","0","0","140,000","0"
"6217","事務用消耗品費","0","0","6,779","0","0","4,014","0","4,688","0","0","0","0"
"6218","通信交通費","455","16,454","8,220","455","15,990","8,682","8,688","8,215","455","16,972","8,216","8,222"
"6219","水道光熱費","243,632","335,908","292,445","360,316","368,753","376,206","325,466","405,552","328,357","429,020","303,354","333,024"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","110,292","142,569","40,044","95,194","98,598","77,426","151,179","105,479","127,292","90,925","106,777","84,668"
"6227","管理諸費","83,185","77,237","76,069","93,440","78,234","78,906","77,562","76,668","64,173","78,968","64,173","74,218"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","20,500","20,500","0","41,000","20,500","20,500","20,500","20,500","20,500","20,500","20,500","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
"6232","本社　指導料","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","3,188,791","3,674,292","3,179,011","3,316,886","3,879,962","3,562,748","3,380,894","3,262,453","3,164,404","3,158,017","3,429,102","3,345,993"
,"営業利益（損失）","-10,292","-265,955","-128,842","-176,978","-662,875","-479,791","664,837","485,729","1,360,567","711,033","263,120","1,119,920"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","540","0","0","0","0","0","0","0","0","2,700"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","540","0","0","0","0","0","0","0","0","2,700"
,"経常利益（損失）","-10,292","-265,955","-129,382","-176,978","-662,875","-479,791","664,837","485,729","1,360,567","711,033","263,120","1,117,220"
