"ｺｰﾄﾞ","勘定科目名"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"
"4111","売上高","7,603,030","10,664,145","6,946,752","8,221,037","6,590,796","6,717,747","4,059,507","3,393,471","7,745,580","8,532,921","12,393,655","8,438,802"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","7,603,030","10,664,145","6,946,752","8,221,037","6,590,796","6,717,747","4,059,507","3,393,471","7,745,580","8,532,921","12,393,655","8,438,802"
"5111","期首棚卸高","698,100","659,268","813,498","931,233","853,436","733,952","890,513","9,662,458","805,297","726,619","1,051,630","1,719,770"
"5211","商品仕入高","2,773,825","3,922,430","2,761,578","3,213,677","2,258,160","2,918,159","10,498,661","-7,279,833","2,871,483","3,521,741","5,161,356","1,884,746"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","659,268","813,498","931,233","853,436","733,952","890,513","9,662,458","805,297","726,619","1,051,630","1,719,770","769,761"
,"当期売上原価","2,812,657","3,768,200","2,643,843","3,291,474","2,377,644","2,761,598","1,726,716","1,577,328","2,950,161","3,196,730","4,493,216","2,834,755"
,"売上総利益","4,790,373","6,895,945","4,302,909","4,929,563","4,213,152","3,956,149","2,332,791","1,816,143","4,795,419","5,336,191","7,900,439","5,604,047"
"6111","給与手当","1,279,000","984,000","986,000","1,017,000","1,019,415","894,000","731,000","797,000","797,000","1,025,000","826,174","814,000"
"6311","雑給","1,304,332","1,410,538","1,012,799","1,153,756","995,526","969,669","1,054,363","878,464","1,018,457","1,310,262","1,616,874","1,128,853"
"6112","旅費交通費","75,360","79,822","88,805","72,401","71,414","62,596","50,249","46,355","64,699","70,824","87,514","54,546"
"6113","広告宣伝費","571,769","767,265","533,919","494,026","300,839","527,978","272,205","293,406","1,143,774","353,046","509,224","405,012"
"6114","販売促進費","83,927","66,386","63,593","70,588","68,014","57,368","59,648","47,701","62,006","64,416","85,864","41,166"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","167,654","168,939","172,354","181,573","195,664","236,119","151,125","146,572","207,193","210,651","216,272","215,852"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","50,000","0","0","0","0","0","60,000","0"
"6312","法定福利費","189,180","169,509","161,100","161,100","129,877","124,674","124,674","116,870","119,070","119,070","126,225","121,872"
"6226","厚生費","-7,190","31,565","5,000","-22,337","31,655","-15,273","-7,655","0","5,000","6,000","-15,173","78,360"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","145,361","145,361","145,361","145,361","145,361","145,361","145,361","55,892","76,715","76,715","76,715","76,715"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740","463,740"
"6216","修繕／車両関係費","16,900","12,000","40,750","0","88,000","6,500","33,000","26,000","31,000","0","0","0"
