"ｺｰﾄﾞ","勘定科目名"," 2年  7月"," 2年  8月"," 2年  9月"," 2年 10月"," 2年 11月"," 2年 12月"," 3年  1月"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"
"4111","売上高","0","0","0","0","1,386,901","5,692,596","3,767,424","4,117,557","5,736,728","5,116,697","5,206,225","5,121,366"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","0","0","0","0","1,386,901","5,692,596","3,767,424","4,117,557","5,736,728","5,116,697","5,206,225","5,121,366"
"5111","期首たな卸高","0","0","0","0","0","625,000","706,389","554,294","386,756","578,559","629,868","575,192"
"5211","商品仕入高","0","0","0","0","1,528,580","2,302,185","1,262,800","1,541,716","2,156,042","2,167,725","3,427,780","619,034"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","0","0","0","0","625,000","706,389","554,294","386,756","578,559","629,868","575,192","613,076"
,"当期売上原価","0","0","0","0","903,580","2,220,796","1,414,895","1,709,254","1,964,239","2,116,416","3,482,456","581,150"
,"売上総利益","0","0","0","0","483,321","3,471,800","2,352,529","2,408,303","3,772,489","3,000,281","1,723,769","4,540,216"
"6111","給与手当","0","0","0","265,000","692,500","642,500","642,500","642,500","642,500","642,500","643,500","643,500"
"6311","雑給","0","0","0","137,300","617,436","1,490,354","949,737","801,549","797,243","759,343","765,736","902,259"
"6112","旅費交通費","0","0","0","0","66,448","148,904","86,733","69,468","78,105","89,851","82,133","83,959"
"6113","広告宣伝費","0","0","0","0","335,500","64,616","625","399,609","32,000","201,357","10,895","18,909"
"6114","販売促進費","0","0","0","0","0","15,000","26,260","36,075","28,370","30,928","29,280","30,513"
"6115","荷造発送費","0","0","0","0","0","0","955","0","527","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","0","0","0","16,000","32,095","115,243","72,797","24,474","76,901","128,063","140,078","129,096"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","0","20,000","0","0","0","0","0","20,000"
"6312","法定福利費","0","0","0","36,439","36,439","95,287","87,608","115,833","92,456","121,415","121,415","125,217"
"6226","厚生費","0","0","0","121,238","275,469","1,980","3,300","0","5,000","22,340","23,700","5,000"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","0","0","0","0","0","0","0","0","0","0","0","0"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","0","0","0","0","135,062","552,253","430,000","430,000","557,687","503,865","510,590","504,367"
"6216","修繕／車両関係費","0","0","0","0","0","0","0","0","0","0","0","0"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","0","0","0","2,203","80,404","0","0","0","8,545","8,638","8,561","8,565"
"6219","水道光熱費","0","0","0","0","0","0","158,111","171,883","155,387","142,775","144,185","154,878"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","30,000","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","3,200","0","0"
"6224","保険料","0","0","0","0","0","0","15,000","15,000","15,000","15,000","15,000","15,000"
"6225","備品消耗品費","0","0","0","0","2,334,930","876,879","83,542","157,442","1,399,947","321,801","197,164","158,384"
"6227","管理諸費","0","0","0","0","0","7,064","6,645","2,455","2,455","3,682","2,455","2,455"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","30,000","0","0","0","0","0","0"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","0","0","0","0","0"
,"販売費及び一般管理費計","0","0","0","578,180","4,636,283","4,060,080","2,563,813","2,866,288","3,892,123","2,994,758","2,694,692","2,802,102"
,"営業利益（損失）","0","0","0","-578,180","-4,152,962","-588,280","-211,284","-457,985","-119,634","5,523","-970,923","1,738,114"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","454,545","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","454,545","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
