"ｺｰﾄﾞ","勘定科目名"," 3年  2月"," 3年  3月"," 3年  4月"," 3年  5月"," 3年  6月"," 3年  7月"," 3年  8月"," 3年  9月"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"
"4111","売上高","4,603,315","7,327,277","4,869,926","4,802,422","5,420,867","4,987,056","3,059,490","2,356,760","5,755,408","6,840,958","9,196,886","6,119,265"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","4,603,315","7,327,277","4,869,926","4,802,422","5,420,867","4,987,056","3,059,490","2,356,760","5,755,408","6,840,958","9,196,886","6,119,265"
"5111","期首棚卸高","650,604","453,222","485,552","507,806","591,155","689,324","723,915","637,436","727,721","795,975","780,859","1,066,270"
"5211","商品仕入高","1,465,224","2,553,440","1,804,038","1,841,883","2,112,746","1,872,252","1,152,601","1,043,818","2,248,014","2,389,739","3,609,958","1,559,355"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","453,222","485,552","507,806","591,155","689,324","723,915","637,436","727,721","795,975","780,859","1,066,270","607,785"
,"当期売上原価","1,662,606","2,521,110","1,781,784","1,758,534","2,014,577","1,837,661","1,239,080","953,533","2,179,760","2,404,855","3,324,547","2,017,840"
,"売上総利益","2,940,709","4,806,167","3,088,142","3,043,888","3,406,290","3,149,395","1,820,410","1,403,227","3,575,648","4,436,103","5,872,339","4,101,425"
"6111","給与手当","773,500","763,500","765,500","783,500","783,500","772,500","762,848","783,500","689,716","573,481","727,998","550,000"
"6311","雑給","919,345","957,702","774,790","791,959","775,684","769,872","702,555","536,666","849,332","992,758","1,319,548","936,450"
"6112","旅費交通費","35,590","53,126","40,238","49,417","44,283","56,551","26,764","37,383","29,016","31,826","26,066","35,087"
"6113","広告宣伝費","332,451","628,043","438,545","376,458","335,248","301,122","188,318","185,339","369,791","268,456","414,370","252,075"
"6114","販売促進費","61,072","50,869","46,752","52,154","59,826","48,391","57,331","58,397","52,183","64,503","51,367","25,062"
"6115","荷造発送費","0","0","0","0","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","146,179","172,515","150,090","186,837","179,282","181,408","139,915","128,001","176,604","209,581","225,138","199,196"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","0","0","0","50,000","0","0","0","0","0","60,000","0"
"6312","法定福利費","107,900","113,472","110,669","110,669","115,872","110,669","110,669","107,839","110,669","110,669","117,824","96,939"
"6226","厚生費","0","5,000","5,000","0","26,364","5,000","0","0","5,000","10,610","-445","99,115"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","79,288","79,288","79,288","79,288","79,288","79,288","79,288","67,499","84,233","84,233","84,233","84,233"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","796,364","656,364","656,364","656,364","656,364","656,364","796,364","796,364","796,364","796,364","796,364","796,364"
"6216","修繕／車両関係費","73,000","0","49,250","0","18,000","51,537","18,000","0","38,000","2,000","18,000","69,000"
"6217","事務用消耗品費","2,582","0","1,700","0","1,399","0","0","0","0","0","0","0"
"6218","通信交通費","14,535","25,064","14,351","14,311","14,639","3,503","25,399","14,333","3,503","25,362","3,994","25,225"
"6219","水道光熱費","325,602","408,876","274,368","366,852","282,428","420,559","374,760","518,443","428,089","403,258","371,786","419,944"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","30,000","30,000","30,000","30,000","30,000","30,000","30,000","60,000","30,000","30,000","30,000","30,000"
