"ｺｰﾄﾞ","勘定科目名"," 1年 10月"," 1年 11月"," 1年 12月"," 2年  1月"," 2年  2月"," 2年  3月"," 2年  4月"," 2年  5月"," 2年  6月"," 2年  7月"," 2年  8月"," 2年  9月"
"4111","売上高","7,782,532","7,944,176","10,199,918","7,134,535","6,329,160","5,384,730","1,305,352","1,615,397","3,681,660","4,734,369","3,950,168","3,777,869"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","7,782,532","7,944,176","10,199,918","7,134,535","6,329,160","5,384,730","1,305,352","1,615,397","3,681,660","4,734,369","3,950,168","3,777,869"
"5111","期首たな卸高","893,260","876,924","865,662","1,319,562","974,311","992,232","962,682","868,225","780,595","918,558","912,566","878,550"
"5211","商品仕入高","2,468,199","2,342,608","3,631,071","1,825,175","2,094,822","1,868,274","435,524","803,022","1,215,679","1,714,876","1,348,814","1,233,050"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末たな卸高      (△)","876,924","865,662","1,319,562","974,311","992,232","962,682","868,225","780,595","918,558","912,566","878,550","785,736"
,"当期売上原価","2,484,535","2,353,870","3,177,171","2,170,426","2,076,901","1,897,824","529,981","890,652","1,077,716","1,720,868","1,382,830","1,325,864"
,"売上総利益","5,297,997","5,590,306","7,022,747","4,964,109","4,252,259","3,486,906","775,371","724,745","2,603,944","3,013,501","2,567,338","2,452,005"
"6111","給与手当","1,049,000","753,110","795,668","716,499","870,500","750,528","623,341","714,891","760,500","760,900","895,900","935,900"
"6311","雑給","944,181","1,118,639","1,384,739","918,088","941,375","825,503","468,309","443,200","485,227","512,887","619,412","556,259"
"6112","旅費交通費","51,419","35,347","74,117","62,193","62,431","55,392","12,827","26,947","27,822","48,116","50,632","35,522"
"6113","広告宣伝費","643,425","545,639","827,011","581,221","458,292","387,713","162,768","136,185","215,663","320,002","244,362","196,300"
"6114","販売促進費","87,312","41,281","70,565","62,946","75,477","70,028","18,573","15,429","19,426","22,796","24,185","27,322"
"6115","荷造発送費","0","0","0","845","0","0","0","0","0","0","0","0"
"6116","外注費","0","0","0","0","0","0","0","0","0","0","0","0"
"6117","支払手数料","145,260","121,269","143,004","147,419","93,881","165,822","43,409","34,224","38,712","74,490","58,498","58,448"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","68,000","68,000","417,364","68,000","68,000","68,000","0","0","0","0","0","0"
"6312","法定福利費","253,670","211,595","348,921","239,645","234,905","239,608","191,125","239,608","189,009","196,462","200,366","195,126"
"6226","厚生費","82,269","163,249","18,065","72,000","93,614","53,562","108,000","0","0","5,000","19,861","27,200"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","15,806","15,806","15,806","15,806","15,806","15,806","15,806","15,806","15,806","15,806","15,806","15,806"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","477,262","477,262","477,262","477,262","477,262","477,262","387,262","387,262","387,262","477,262","477,262","477,262"
"6216","修繕／車両関係費","57,709","82,500","143,000","82,000","77,983","0","0","0","16,500","0","67,400","0"
"6217","事務用消耗品費","0","0","0","0","0","500","0","227","0","0","0","0"
"6218","通信交通費","13,110","12,934","13,476","13,027","12,813","13,264","12,808","12,668","12,624","12,492","13,320","12,637"
"6219","水道光熱費","477,437","579,110","422,969","641,909","453,781","551,183","430,110","384,118","302,495","470,119","433,871","576,587"
"6221","租税公課","2,000","3,600","2,782","2,000","2,000","1,000","0","0","0","891","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
