"ｺｰﾄﾞ","勘定科目名"," 4年  7月"," 4年  8月"," 4年  9月"," 4年 10月"," 4年 11月"," 4年 12月"," 5年  1月"," 5年  2月"," 5年  3月"," 5年  4月"," 5年  5月"," 5年  6月"
"4111","売上高","5,043,031","5,148,801","5,024,913","6,370,758","6,027,176","7,145,279","6,319,940","5,705,433","6,938,866","5,961,521","5,746,297","5,392,088"
"4112","賃貸料収入","0","0","0","0","0","0","0","0","0","0","0","0"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","5,043,031","5,148,801","5,024,913","6,370,758","6,027,176","7,145,279","6,319,940","5,705,433","6,938,866","5,961,521","5,746,297","5,392,088"
"5111","期首棚卸高","187,019","220,954","188,942","201,194","178,601","216,584","349,994","121,313","130,255","213,975","228,133","167,004"
"5211","商品仕入高","1,937,058","1,899,702","1,954,208","2,302,434","2,316,977","2,753,718","2,222,209","2,022,153","2,556,673","2,155,758","2,070,097","2,231,316"
"5212","通信商品仕入高","0","0","0","0","0","0","0","0","0","0","0","0"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","220,954","188,942","201,194","178,601","216,584","349,994","121,313","130,255","213,975","228,133","167,004","329,974"
,"当期売上原価","1,903,123","1,931,714","1,941,956","2,325,027","2,278,994","2,620,308","2,450,890","2,013,211","2,472,953","2,141,600","2,131,226","2,068,346"
,"売上総利益","3,139,908","3,217,087","3,082,957","4,045,731","3,748,182","4,524,971","3,869,050","3,692,222","4,465,913","3,819,921","3,615,071","3,323,742"
"6111","給与手当","951,040","1,447,154","919,064","998,968","998,968","1,090,120","929,000","929,000","969,000","696,000","697,800","752,800"
"6311","雑給","398,375","379,861","358,967","461,676","342,688","416,296","342,971","409,453","412,760","506,280","459,764","583,701"
"6112","旅費交通費","50,863","48,277","48,046","60,018","47,709","50,335","46,455","48,148","60,325","48,666","52,744","58,284"
"6113","広告宣伝費","5,000","5,000","5,000","3,433","4,553","6,673","533","2,847","45,000","0","4,551","7,172"
"6114","販売促進費","18,255","18,206","10,826","9,658","17,886","5,591","9,695","5,591","5,591","5,591","5,591","30,842"
"6115","荷造発送費","199,415","190,909","190,909","184,545","190,909","197,273","0","178,182","279,091","217,273","165,455","165,455"
"6116","外注費","0","28,575","29,905","22,387","12,333","14,346","62,846","31,185","43,600","61,835","57,847","4,584"
"6117","支払手数料","37,025","76,747","39,741","59,469","27,732","37,069","26,053","21,997","41,702","74,419","22,226","49,015"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","81,250","81,250","81,250","54,176","54,176","-146,824","54,176","54,176","54,176","54,176","54,176","54,176"
"6312","法定福利費","163,529","199,994","161,397","161,397","161,397","176,242","161,397","161,397","161,397","125,256","125,256","200,632"
"6226","厚生費","61,575","-1,865","105,707","35,650","36,878","30,384","142,384","197,984","32,688","181,733","71,642","120,168"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","48,094","48,094","48,142","48,062","48,062","48,062","48,062","48,062","48,062","48,062","48,062","48,062"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","673,060","673,060","673,060","673,060","673,060","673,060","673,060","673,060","673,060","673,060","673,060","673,060"
"6216","修繕／車両関係費","14,000","77,625","300,000","0","0","0","0","140,000","0","0","0","0"
"6217","事務用消耗品費","0","0","4,014","0","4,688","0","0","0","0","2,061","0","330"
"6218","通信交通費","455","15,990","8,682","8,688","8,215","455","16,972","8,216","8,222","791","15,980","8,606"
"6219","水道光熱費","360,316","368,753","376,206","325,466","405,552","328,357","429,020","303,354","333,024","285,376","329,833","237,498"
"6221","租税公課","0","0","0","0","0","0","0","0","0","0","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000","25,000"
"6225","備品消耗品費","95,194","98,598","77,426","151,179","105,479","127,292","90,925","106,777","84,668","108,240","43,477","130,221"
"6227","管理諸費","93,440","78,234","78,906","77,562","76,668","64,173","78,968","64,173","74,218","70,762","65,165","64,173"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
