"ｺｰﾄﾞ","勘定科目名"," 3年 10月"," 3年 11月"," 3年 12月"," 4年  1月"," 4年  2月"," 4年  3月"," 4年  4月"," 4年  5月"," 4年  6月"," 4年  7月"," 4年  8月"," 4年  9月"
"4111","売上高","23,764,274","18,027,263","19,903,348","21,860,068","19,629,357","24,520,439","16,595,747","19,238,360","14,638,698","14,883,821","15,095,919","18,509,959"
"4112","賃貸料収入","250,000","0","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000","250,000"
"4113","ＬＬＰ収益","0","0","0","0","0","0","0","0","0","0","0","0"
"4114","通信売上高","0","0","0","0","0","0","0","0","0","0","0","0"
"4115","売上値引戻り高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
,"純売上高","24,014,274","18,027,263","20,153,348","22,110,068","19,879,357","24,770,439","16,845,747","19,488,360","14,888,698","15,133,821","15,345,919","18,759,959"
"5111","期首棚卸高","3,682,447","3,711,377","3,711,088","3,522,724","3,369,663","3,602,579","3,536,607","3,627,458","3,368,858","3,416,817","3,372,426","3,158,836"
"5211","商品仕入高","0","0","0","151,350","0","0","0","0","0","0","0","0"
"5212","通信商品仕入高","19,028,461","13,594,016","14,818,170","16,635,559","14,553,722","17,986,919","12,063,796","13,731,839","9,997,917","10,403,560","9,973,138","14,662,463"
"5215","ｺﾐｯｼｮﾝ清掃代","0","0","0","0","0","0","0","0","0","0","0","0"
"5216","ＬＬＰ原価","0","0","0","0","0","0","0","0","0","0","0","0"
"5213","仕入値引戻し高    (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5273","他勘定振替高      (△)","0","0","0","0","0","0","0","0","0","0","0","0"
"5311","期末棚卸高        (△)","3,711,377","3,711,088","3,522,724","3,369,663","3,602,579","3,536,607","3,627,458","3,368,858","3,416,817","3,372,426","3,158,836","3,615,522"
,"当期売上原価","18,999,531","13,594,305","15,006,534","16,939,970","14,320,806","18,052,891","11,972,945","13,990,439","9,949,958","10,447,951","10,186,728","14,205,777"
,"売上総利益","5,014,743","4,432,958","5,146,814","5,170,098","5,558,551","6,717,548","4,872,802","5,497,921","4,938,740","4,685,870","5,159,191","4,554,182"
"6111","給与手当","2,190,333","2,415,089","2,263,512","2,138,728","2,206,707","2,320,245","2,316,295","2,166,928","2,228,334","2,148,440","2,009,608","1,963,821"
"6311","雑給","405,600","395,925","422,388","422,625","405,272","421,050","383,495","387,735","360,763","388,230","690,046","692,355"
"6112","旅費交通費","59,617","41,441","43,735","44,217","40,009","45,990","41,204","44,380","40,320","42,064","53,066","42,608"
"6113","広告宣伝費","74,009","96,736","92,637","126,387","90,477","82,409","44,000","101,500","34,000","34,000","34,000","124,227"
"6114","販売促進費","49,817","18,719","15,524","25,992","19,324","73,853","79,553","96,141","72,561","13,463","125,034","110,984"
"6115","荷造発送費","840","0","0","0","840","0","0","1,700","640","0","840","0"
"6116","外注費","0","0","0","58,436","300,545","136,000","114,000","53,491","104,618","0","372,800","0"
"6117","支払手数料","455,399","379,363","424,860","580,837","542,207","408,518","27,347","495,741","504,141","415,226","458,768","543,704"
"6118",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6211","役員報酬","0","0","0","0","0","0","0","0","0","0","0","0"
"6232",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6212","事務員給与","0","0","0","0","0","0","0","0","0","0","0","0"
"6213","従業員賞与","0","-280,000","0","0","0","140,000","176,667","1,204,333","0","-210,000","0","0"
"6312","法定福利費","320,801","320,801","320,801","351,960","368,772","361,049","360,641","489,951","498,181","369,012","405,477","419,421"
"6226","厚生費","0","26,532","0","0","0","0","0","0","0","0","0","4,982"
"6119","退職金","0","0","0","0","0","0","0","0","0","0","0","0"
"6214","減価償却費","211,804","211,804","211,804","211,804","211,804","211,804","211,804","211,804","211,804","211,804","211,804","211,804"
"6234",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6215","地代家賃","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000"
"6216","修繕／車両関係費","40,000","5,000","5,000","14,000","5,000","5,000","0","0","0","5,000","5,000","5,093"
"6217","事務用消耗品費","0","0","0","0","0","0","0","0","0","0","0","0"
"6218","通信交通費","5,212","2,212","2,212","2,212","2,212","2,212","2,212","2,212","2,212","2,212","2,212","2,212"
"6219","水道光熱費","140,766","118,535","101,802","121,479","129,309","126,370","104,950","103,307","91,966","92,883","128,635","153,985"
"6221","租税公課","2,000","0","0","0","0","2,000","0","2,000","0","2,000","0","0"
"6222","寄付金","0","0","0","0","0","0","0","0","0","0","0","0"
"6223","接待交際費","0","0","0","0","0","0","0","0","0","0","0","0"
"6224","保険料","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000"
"6225","備品消耗品費","39,318","40,721","39,728","16,458","26,900","15,271","13,307","26,892","49,408","30,752","27,044","26,303"
"6227","管理諸費","25,376","18,367","18,762","18,367","25,376","21,167","18,367","25,376","18,367","25,221","30,116","18,727"
"6228","リース／レンタル料","0","0","0","0","0","0","0","0","0","0","0","0"
"6229","諸会費","0","0","0","0","0","0","0","0","0","0","0","10,000"
"6313",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6233",,"0","0","0","0","0","0","0","0","0","0","0","0"
"6314","貸倒償却","0","0","0","0","0","0","0","0","0","0","0","0"
"6231","雑費","0","0","0","0","0","0","0","5,500","0","0","0","0"
,"販売費及び一般管理費計","4,625,892","4,416,245","4,567,765","4,738,502","4,979,754","4,977,938","4,498,842","6,023,991","4,822,315","4,175,307","5,159,450","4,935,226"
,"営業利益（損失）","388,851","16,713","579,049","431,596","578,797","1,739,610","373,960","-526,070","116,425","510,563","-259","-381,044"
"7111","受取利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7112","為替差益","0","0","0","0","0","0","0","0","0","0","0","0"
"7113","ＬＬＰ収入","0","0","0","0","0","0","0","0","0","0","0","0"
"7114","受取配当金","0","0","0","0","0","0","0","0","0","0","0","0"
"7118","雑収入","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外収益計","0","0","0","0","0","0","0","0","0","0","0","0"
"7511","支払利息","0","0","0","0","0","0","0","0","0","0","0","0"
"7518","手形売却損","0","0","0","0","0","0","0","0","0","0","0","0"
"7512","為替差損","0","0","0","0","0","0","0","0","0","0","0","0"
"7513","現金過不足","0","0","0","0","0","0","0","0","0","0","0","0"
"7514","ＬＬＰ損失","0","0","0","0","0","0","0","0","0","0","0","0"
"7515","繰延資産償却","0","0","0","0","0","0","0","0","0","0","0","0"
"7519","雑損失","0","0","0","0","0","0","0","0","0","0","0","0"
,"営業外費用計","0","0","0","0","0","0","0","0","0","0","0","0"
,"経常利益（損失）","388,851","16,713","579,049","431,596","578,797","1,739,610","373,960","-526,070","116,425","510,563","-259","-381,044"
